#File	../fastq/SRR23971424_1.fastq.gz
#Total	104020347
#Matched	35087120	33.73102%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	34062147	32.74566%
Ad153_5T_1-index_7	505642	0.48610%
Barcode_SE_sequencing_primer	307729	0.29584%
Ad153_5T_1-index_3	169442	0.16289%
Ad153Ω_Bottom_2	35120	0.03376%
Ad153_5T_1-index_4	734	0.00071%
Ad153_5T_1-index_2	311	0.00030%
Ad153_5T_1-index_22	291	0.00028%
Ad153_5T_1-index_27	282	0.00027%
Ad153_5T_1-index_29	229	0.00022%
Reverse_adapter	219	0.00021%
Ad153_5T_1-index_24	217	0.00021%
Ad153_5T_1-index_12	211	0.00020%
Ad153_5T_1-index_44	202	0.00019%
Ad153_5T_1-index_5	202	0.00019%
Ad153_5T_1-index_71	197	0.00019%
Ad153_5T_1-index_79	173	0.00017%
Ad153_5T_1-index_76	131	0.00013%
Ad153_5T_1-index_13	127	0.00012%
Ad153_5T_1-index_36	125	0.00012%
Ad153_5T_1-index_113	107	0.00010%
Ad153_5T_1-index_16	106	0.00010%
Ad153_5T_1-index_52	106	0.00010%
Ad153_5T_1-index_34	87	0.00008%
Ad153_5T_1-index_21	80	0.00008%
Ad153_5T_1-index_17	74	0.00007%
Read_1_sequencing_primer	74	0.00007%
TruSeq_Universal_Adapter	73	0.00007%
Ad153_5T_1-index_10	62	0.00006%
Ad153_5T_1-index_109	60	0.00006%
Ad153_5T_1-index_9	56	0.00005%
Ad153_5T_1-index_26	54	0.00005%
Ad153_5T_1-index_43	48	0.00005%
Ad153_5T_1-index_105	45	0.00004%
Ad153_5T_1-index_33	40	0.00004%
Ad153_5T_1-index_39	39	0.00004%
Ad153_5T_1-index_6	39	0.00004%
Ad153_5T_1-index_47	35	0.00003%
Ad153_5T_1-index_25	34	0.00003%
Ad153_Splint_oligo	34	0.00003%
Ad153_5T_1-index_11	31	0.00003%
Ad153_5T_1-index_56	29	0.00003%
Ad153_5T_1-index_48	28	0.00003%
I7_Primer_Nextera_XT_Index_Kit_v2_N723	28	0.00003%
pcr_dimer	27	0.00003%
Ad153_5T_1-index_61	26	0.00002%
Ad153_5T_1-index_96	26	0.00002%
Ad153_5T_1-index_97	26	0.00002%
Ad153_5T_1-index_104	25	0.00002%
Ad153_5T_1-index_75	25	0.00002%
Ad153_5T_1-index_114	24	0.00002%
Ad153_5T_1-index_41	24	0.00002%
Ad153_5T_1-index_92	24	0.00002%
Ad153_5T_1-index_122	23	0.00002%
Ad153_5T_1-index_123	23	0.00002%
Ad153_5T_1-index_15	23	0.00002%
Barcode_PE_sequencing_primer	22	0.00002%
Ad153_5T_1-index_115	21	0.00002%
Ad153_5T_1-index_121	21	0.00002%
Ad153_5T_1-index_30	21	0.00002%
Ad153_5T_1-index_38	21	0.00002%
Ad153_5T_1-index_78	21	0.00002%
