#File	../fastq/SRR23971452_1.fastq.gz	../fastq/SRR23971452_2.fastq.gz
#Total	283979922
#Matched	1851399	0.65195%
#Name	Reads	ReadsPct
Ad153Ω_Bottom_2	717122	0.25253%
Barcode_SE_sequencing_primer	655582	0.23086%
Ad153_5T_1-index_15	245771	0.08655%
Ad153_5T_1-index_1	89090	0.03137%
Ad153_5T_1-index_14	48741	0.01716%
Ad153_5T_1-index_13	45684	0.01609%
Ad153_5T_1-index_11	13489	0.00475%
Ad153_5T_1-index_9	11370	0.00400%
Ad153_Splint_oligo	4348	0.00153%
Barcode_PE_sequencing_primer	2855	0.00101%
Ad153_5T_1-index_12	2647	0.00093%
Ad153_5T_1-index_10	2455	0.00086%
Read_1_sequencing_primer	2501	0.00088%
TruSeq_Universal_Adapter	2989	0.00105%
Ad153_5T_1-index_29	1599	0.00056%
Ad153_5T_1-index_7	1258	0.00044%
Ad153_5T_1-index_4	954	0.00034%
Ad153_5T_1-index_5	642	0.00023%
Ad153_5T_1-index_3	549	0.00019%
Reverse_adapter	213	0.00008%
Ad153_5T_1-index_48	151	0.00005%
Ad153_5T_1-index_25	122	0.00004%
Ad153_5T_1-index_74	115	0.00004%
PhiX_read2_adapter	93	0.00003%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	112	0.00004%
Ad153_5T_1-index_2	75	0.00003%
Ad153_5T_1-index_53	57	0.00002%
pcr_dimer	58	0.00002%
Ad153_5T_1-index_8	44	0.00002%
PCR_Primers	47	0.00002%
Ad153_5T_1-index_6	41	0.00001%
Ad153_5T_1-index_62	35	0.00001%
Ad153_5T_1-index_73	25	0.00001%
Ad153_5T_1-index_16	23	0.00001%
Ad153_5T_1-index_75	20	0.00001%
Ad153_5T_1-index_33	17	0.00001%
Ad153_5T_1-index_115	15	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	29	0.00001%
Ad153_5T_1-index_17	14	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N712	15	0.00001%
