#File	../fastq/SRR23971506_1.fastq.gz	../fastq/SRR23971506_2.fastq.gz
#Total	232292820
#Matched	17162242	7.38819%
#Name	Reads	ReadsPct
Ad153_5T_1-index_7	4848592	2.08728%
Ad153Ω_Bottom_2	5350442	2.30332%
Barcode_SE_sequencing_primer	5180389	2.23011%
Ad153_5T_1-index_22	681707	0.29347%
Ad153_5T_1-index_1	587518	0.25292%
Ad153_5T_1-index_10	111778	0.04812%
Ad153_5T_1-index_11	96872	0.04170%
Ad153_5T_1-index_4	70413	0.03031%
Ad153_5T_1-index_3	46531	0.02003%
Ad153_5T_1-index_25	41388	0.01782%
Barcode_PE_sequencing_primer	19893	0.00856%
Read_1_sequencing_primer	27279	0.01174%
Ad153_Splint_oligo	19788	0.00852%
Ad153_5T_1-index_8	14413	0.00620%
Ad153_5T_1-index_2	11082	0.00477%
Ad153_5T_1-index_6	10191	0.00439%
Ad153_5T_1-index_12	7573	0.00326%
Ad153_5T_1-index_20	4344	0.00187%
Ad153_5T_1-index_5	3636	0.00157%
Ad153_5T_1-index_31	3072	0.00132%
Ad153_5T_1-index_29	2639	0.00114%
Ad153_5T_1-index_114	1326	0.00057%
Ad153_5T_1-index_33	1441	0.00062%
Ad153_5T_1-index_18	865	0.00037%
Ad153_5T_1-index_24	795	0.00034%
Ad153_5T_1-index_52	572	0.00025%
Ad153_5T_1-index_79	554	0.00024%
Ad153_5T_1-index_80	485	0.00021%
Ad153_5T_1-index_44	468	0.00020%
Ad153_5T_1-index_41	420	0.00018%
Ad153_5T_1-index_21	407	0.00018%
Ad153_5T_1-index_62	390	0.00017%
Ad153_5T_1-index_34	457	0.00020%
Ad153_5T_1-index_60	341	0.00015%
Ad153_5T_1-index_61	309	0.00013%
Ad153_5T_1-index_105	297	0.00013%
Ad153_5T_1-index_123	341	0.00015%
Ad153_5T_1-index_78	307	0.00013%
Ad153_5T_1-index_71	289	0.00012%
Ad153_5T_1-index_115	272	0.00012%
Ad153_5T_1-index_56	262	0.00011%
Ad153_5T_1-index_104	253	0.00011%
Ad153_5T_1-index_14	251	0.00011%
Ad153_5T_1-index_68	279	0.00012%
Ad153_5T_1-index_106	242	0.00010%
Ad153_5T_1-index_19	247	0.00011%
Ad153_5T_1-index_16	237	0.00010%
Ad153_5T_1-index_15	231	0.00010%
Ad153_5T_1-index_73	216	0.00009%
Ad153_5T_1-index_88	227	0.00010%
Ad153_5T_1-index_17	211	0.00009%
Ad153_5T_1-index_27	236	0.00010%
Ad153_5T_1-index_39	194	0.00008%
Ad153_5T_1-index_59	192	0.00008%
Ad153_5T_1-index_113	190	0.00008%
Ad153_5T_1-index_72	191	0.00008%
Ad153_5T_1-index_55	236	0.00010%
Ad153_5T_1-index_97	183	0.00008%
Ad153_5T_1-index_23	177	0.00008%
Ad153_5T_1-index_36	168	0.00007%
Ad153_5T_1-index_49	168	0.00007%
Ad153_5T_1-index_91	159	0.00007%
Ad153_5T_1-index_70	152	0.00007%
Ad153_5T_1-index_26	153	0.00007%
Ad153_5T_1-index_86	176	0.00008%
Ad153_5T_1-index_51	147	0.00006%
Ad153_5T_1-index_103	145	0.00006%
Ad153_5T_1-index_87	138	0.00006%
TruSeq_Universal_Adapter	142	0.00006%
Ad153_5T_1-index_50	135	0.00006%
Ad153_5T_1-index_45	134	0.00006%
Ad153_5T_1-index_65	133	0.00006%
Ad153_5T_1-index_57	131	0.00006%
Ad153_5T_1-index_101	128	0.00006%
Ad153_5T_1-index_64	121	0.00005%
Ad153_5T_1-index_67	123	0.00005%
Ad153_5T_1-index_120	112	0.00005%
Ad153_5T_1-index_127	108	0.00005%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	106	0.00005%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	102	0.00004%
Ad153_5T_1-index_43	101	0.00004%
Ad153_5T_1-index_110	100	0.00004%
Ad153_5T_1-index_83	98	0.00004%
Ad153_5T_1-index_118	97	0.00004%
Ad153_5T_1-index_40	109	0.00005%
Ad153_5T_1-index_58	96	0.00004%
Ad153_5T_1-index_32	96	0.00004%
Ad153_5T_1-index_121	95	0.00004%
Ad153_5T_1-index_76	94	0.00004%
Ad153_5T_1-index_28	93	0.00004%
Ad153_5T_1-index_95	91	0.00004%
Ad153_5T_1-index_75	88	0.00004%
Ad153_5T_1-index_109	87	0.00004%
Ad153_5T_1-index_84	86	0.00004%
Ad153_5T_1-index_108	88	0.00004%
Ad153_5T_1-index_117	83	0.00004%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	80	0.00003%
Ad153_5T_1-index_38	92	0.00004%
Ad153_5T_1-index_63	81	0.00003%
Ad153_5T_1-index_30	76	0.00003%
Ad153_5T_1-index_85	76	0.00003%
