#File	../fastq/SRR23971498_1.fastq.gz	../fastq/SRR23971498_2.fastq.gz
#Total	226527818
#Matched	1869793	0.82541%
#Name	Reads	ReadsPct
Ad153Ω_Bottom_2	711715	0.31418%
Barcode_SE_sequencing_primer	662257	0.29235%
Ad153_5T_1-index_44	388934	0.17169%
Ad153_5T_1-index_1	59212	0.02614%
Ad153_5T_1-index_22	19598	0.00865%
Ad153_5T_1-index_46	7133	0.00315%
Ad153_5T_1-index_41	5891	0.00260%
Ad153_5T_1-index_48	2872	0.00127%
Read_1_sequencing_primer	1930	0.00085%
Ad153_5T_1-index_42	1737	0.00077%
Ad153_Splint_oligo	1374	0.00061%
Ad153_5T_1-index_43	1113	0.00049%
Ad153_5T_1-index_29	1102	0.00049%
Ad153_5T_1-index_45	901	0.00040%
Ad153_5T_1-index_2	635	0.00028%
Barcode_PE_sequencing_primer	516	0.00023%
Ad153_5T_1-index_47	359	0.00016%
Ad153_5T_1-index_3	378	0.00017%
Ad153_5T_1-index_7	276	0.00012%
Ad153_5T_1-index_33	223	0.00010%
Ad153_5T_1-index_26	205	0.00009%
TruSeq_Universal_Adapter	169	0.00007%
Ad153_5T_1-index_62	122	0.00005%
Ad153_5T_1-index_23	118	0.00005%
Ad153_5T_1-index_77	110	0.00005%
Ad153_5T_1-index_14	62	0.00003%
Ad153_5T_1-index_52	60	0.00003%
Ad153_5T_1-index_10	61	0.00003%
Ad153_5T_1-index_106	54	0.00002%
Ad153_5T_1-index_32	42	0.00002%
Ad153_5T_1-index_35	37	0.00002%
Ad153_5T_1-index_4	27	0.00001%
Ad153_5T_1-index_36	24	0.00001%
Ad153_5T_1-index_11	25	0.00001%
Ad153_5T_1-index_6	21	0.00001%
Ad153_5T_1-index_17	20	0.00001%
Ad153_5T_1-index_12	20	0.00001%
Ad153_5T_1-index_110	14	0.00001%
Ad153_5T_1-index_63	14	0.00001%
Reverse_adapter	14	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	17	0.00001%
PhiX_read2_adapter	16	0.00001%
Ad153_5T_1-index_70	13	0.00001%
Ad153_5T_1-index_87	13	0.00001%
Ad153_5T_1-index_68	12	0.00001%
Ad153_5T_1-index_73	12	0.00001%
Ad153_5T_1-index_61	12	0.00001%
I5_Adapter_Nextera	11	0.00000%
Ad153_5T_1-index_72	11	0.00000%
Ad153_5T_1-index_55	10	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	10	0.00000%
Ad153_5T_1-index_5	10	0.00000%
Ad153_5T_1-index_109	9	0.00000%
Ad153_5T_1-index_124	9	0.00000%
Ad153_5T_1-index_34	9	0.00000%
Ad153_5T_1-index_91	9	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	9	0.00000%
Ad153_5T_1-index_49	8	0.00000%
Ad153_5T_1-index_71	8	0.00000%
Ad153_5T_1-index_27	8	0.00000%
Ad153_5T_1-index_18	7	0.00000%
Ad153_5T_1-index_19	7	0.00000%
Ad153_5T_1-index_95	7	0.00000%
RNA_PCR_Primer_Index_30_(RPI30)	7	0.00000%
Ad153_5T_1-index_118	6	0.00000%
