#File	../fastq/SRR23971502_1.fastq.gz	../fastq/SRR23971502_2.fastq.gz
#Total	152214618
#Matched	47142190	30.97087%
#Name	Reads	ReadsPct
Ad153_5T_1-index_5	20208873	13.27657%
Ad153Ω_Bottom_2	10794422	7.09158%
Barcode_SE_sequencing_primer	11082613	7.28091%
Ad153_5T_1-index_1	2864403	1.88182%
Ad153_5T_1-index_3	910480	0.59816%
Ad153_5T_1-index_11	372864	0.24496%
Ad153_5T_1-index_8	218314	0.14343%
Barcode_PE_sequencing_primer	109488	0.07193%
Ad153_5T_1-index_10	97794	0.06425%
Read_1_sequencing_primer	98076	0.06443%
Ad153_Splint_oligo	85852	0.05640%
Ad153_5T_1-index_6	37793	0.02483%
Ad153_5T_1-index_4	33571	0.02206%
Ad153_5T_1-index_7	24796	0.01629%
Ad153_5T_1-index_33	14795	0.00972%
Ad153_5T_1-index_32	13876	0.00912%
Ad153_5T_1-index_30	13134	0.00863%
Ad153_5T_1-index_2	15752	0.01035%
Ad153_5T_1-index_31	14801	0.00972%
Ad153_5T_1-index_72	11543	0.00758%
Ad153_5T_1-index_12	11321	0.00744%
Ad153_5T_1-index_23	10855	0.00713%
Ad153_5T_1-index_51	9736	0.00640%
Ad153_5T_1-index_77	6162	0.00405%
Ad153_5T_1-index_95	4701	0.00309%
Ad153_5T_1-index_57	4250	0.00279%
Ad153_5T_1-index_22	4115	0.00270%
Ad153_5T_1-index_27	4260	0.00280%
Ad153_5T_1-index_13	3876	0.00255%
Ad153_5T_1-index_128	3935	0.00259%
Ad153_5T_1-index_100	3366	0.00221%
Ad153_5T_1-index_42	3329	0.00219%
Ad153_5T_1-index_9	3103	0.00204%
Ad153_5T_1-index_18	3076	0.00202%
Ad153_5T_1-index_29	2730	0.00179%
Ad153_5T_1-index_14	1909	0.00125%
Ad153_5T_1-index_63	1787	0.00117%
Ad153_5T_1-index_41	1283	0.00084%
Ad153_5T_1-index_68	1025	0.00067%
Ad153_5T_1-index_15	1033	0.00068%
TruSeq_Universal_Adapter	1151	0.00076%
Ad153_5T_1-index_101	802	0.00053%
Ad153_5T_1-index_97	775	0.00051%
Ad153_5T_1-index_17	782	0.00051%
Ad153_5T_1-index_55	750	0.00049%
