#File	../fastq/SRR23971418_1.fastq.gz
#Total	113160785
#Matched	6869407	6.07048%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	6287111	5.55591%
Ad153_5T_1-index_31	406981	0.35965%
Ad153_5T_1-index_4	56072	0.04955%
Barcode_SE_sequencing_primer	63155	0.05581%
Ad153Ω_Bottom_2	19985	0.01766%
Ad153_5T_1-index_10	19575	0.01730%
Ad153_5T_1-index_3	7413	0.00655%
Ad153_5T_1-index_29	639	0.00056%
Barcode_PE_sequencing_primer	576	0.00051%
Ad153_5T_1-index_27	219	0.00019%
Ad153_5T_1-index_17	213	0.00019%
Ad153_5T_1-index_105	198	0.00017%
Ad153_5T_1-index_25	194	0.00017%
Ad153_5T_1-index_42	190	0.00017%
Ad153_5T_1-index_39	184	0.00016%
Ad153_5T_1-index_12	178	0.00016%
Ad153_5T_1-index_20	171	0.00015%
Ad153_5T_1-index_95	147	0.00013%
Ad153_Splint_oligo	139	0.00012%
Ad153_5T_1-index_99	122	0.00011%
Ad153_5T_1-index_48	116	0.00010%
Ad153_5T_1-index_52	111	0.00010%
Ad153_5T_1-index_2	104	0.00009%
Ad153_5T_1-index_79	99	0.00009%
Ad153_5T_1-index_58	97	0.00009%
Ad153_5T_1-index_22	85	0.00008%
Ad153_5T_1-index_49	82	0.00007%
Ad153_5T_1-index_73	82	0.00007%
Ad153_5T_1-index_61	88	0.00008%
Ad153_5T_1-index_108	76	0.00007%
Ad153_5T_1-index_104	74	0.00007%
TruSeq_Adapter_Index_3	74	0.00007%
Ad153_5T_1-index_50	72	0.00006%
Ad153_5T_1-index_83	72	0.00006%
Ad153_5T_1-index_16	70	0.00006%
Ad153_5T_1-index_21	70	0.00006%
Ad153_5T_1-index_11	69	0.00006%
Ad153_5T_1-index_115	69	0.00006%
Ad153_5T_1-index_85	69	0.00006%
Ad153_5T_1-index_86	69	0.00006%
Ad153_5T_1-index_23	67	0.00006%
Ad153_5T_1-index_123	64	0.00006%
Ad153_5T_1-index_84	63	0.00006%
Ad153_5T_1-index_65	61	0.00005%
Ad153_5T_1-index_30	59	0.00005%
Ad153_5T_1-index_97	59	0.00005%
Ad153_5T_1-index_24	58	0.00005%
Ad153_5T_1-index_71	58	0.00005%
Ad153_5T_1-index_122	57	0.00005%
Ad153_5T_1-index_14	57	0.00005%
Ad153_5T_1-index_18	57	0.00005%
Ad153_5T_1-index_19	57	0.00005%
Ad153_5T_1-index_28	63	0.00006%
Ad153_5T_1-index_15	56	0.00005%
Ad153_5T_1-index_33	53	0.00005%
TruSeq_Adapter_Index_27	53	0.00005%
Ad153_5T_1-index_36	50	0.00004%
Ad153_5T_1-index_88	50	0.00004%
Ad153_5T_1-index_90	50	0.00004%
Ad153_5T_1-index_91	49	0.00004%
Ad153_5T_1-index_47	47	0.00004%
Ad153_5T_1-index_74	47	0.00004%
Ad153_5T_1-index_34	46	0.00004%
Ad153_5T_1-index_114	45	0.00004%
Ad153_5T_1-index_113	44	0.00004%
Ad153_5T_1-index_66	44	0.00004%
TruSeq_Universal_Adapter	43	0.00004%
Ad153_5T_1-index_60	42	0.00004%
Ad153_5T_1-index_56	41	0.00004%
Ad153_5T_1-index_72	41	0.00004%
Ad153_5T_1-index_7	40	0.00004%
Ad153_5T_1-index_117	39	0.00003%
RNA_PCR_Primer_Index_30_(RPI30)	39	0.00003%
TruSeq_Adapter_Index_5	39	0.00003%
Ad153_5T_1-index_128	38	0.00003%
Ad153_5T_1-index_62	38	0.00003%
Ad153_5T_1-index_45	37	0.00003%
TruSeq_Adapter_Index_13	36	0.00003%
Ad153_5T_1-index_68	35	0.00003%
Ad153_5T_1-index_57	34	0.00003%
Ad153_5T_1-index_67	34	0.00003%
Ad153_5T_1-index_70	34	0.00003%
Ad153_5T_1-index_75	34	0.00003%
Ad153_5T_1-index_82	34	0.00003%
Ad153_5T_1-index_96	34	0.00003%
Ad153_5T_1-index_112	31	0.00003%
Ad153_5T_1-index_40	31	0.00003%
Ad153_5T_1-index_41	31	0.00003%
Ad153_5T_1-index_46	31	0.00003%
Ad153_5T_1-index_94	30	0.00003%
RNA_PCR_Primer_Index_43_(RPI43)	30	0.00003%
Reverse_adapter	30	0.00003%
Ad153_5T_1-index_109	29	0.00003%
Ad153_5T_1-index_51	29	0.00003%
Ad153_5T_1-index_80	29	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	29	0.00003%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	28	0.00002%
Ad153_5T_1-index_120	27	0.00002%
Ad153_5T_1-index_9	27	0.00002%
Ad153_5T_1-index_6	27	0.00002%
Ad153_5T_1-index_107	26	0.00002%
Ad153_5T_1-index_37	26	0.00002%
Ad153_5T_1-index_59	25	0.00002%
Ad153_5T_1-index_98	25	0.00002%
RNA_PCR_Primer_Index_45_(RPI45)	25	0.00002%
Ad153_5T_1-index_5	26	0.00002%
Ad153_5T_1-index_110	24	0.00002%
Ad153_5T_1-index_111	24	0.00002%
Ad153_5T_1-index_116	24	0.00002%
Ad153_5T_1-index_125	24	0.00002%
Ad153_5T_1-index_87	24	0.00002%
Ad153_5T_1-index_54	23	0.00002%
Ad153_5T_1-index_81	23	0.00002%
I5_Nextera_Transposase_1	23	0.00002%
Ad153_5T_1-index_101	22	0.00002%
RNA_PCR_Primer_Index_46_(RPI46)	22	0.00002%
I5_Nextera_Transposase_2	21	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	21	0.00002%
TruSeq_Adapter_Index_8	21	0.00002%
Ad153_5T_1-index_8	20	0.00002%
RNA_PCR_Primer_Index_35_(RPI35)	20	0.00002%
TruSeq_Adapter_Index_10	20	0.00002%
TruSeq_Adapter_Index_15	20	0.00002%
Ad153_5T_1-index_119	19	0.00002%
Ad153_5T_1-index_121	19	0.00002%
Ad153_5T_1-index_76	19	0.00002%
RNA_PCR_Primer_Index_15_(RPI15)	19	0.00002%
TruSeq_Adapter_Index_25	19	0.00002%
Ad153_5T_1-index_26	18	0.00002%
Ad153_5T_1-index_63	18	0.00002%
Ad153_5T_1-index_89	18	0.00002%
Ad153_5T_1-index_124	17	0.00002%
Ad153_5T_1-index_13	17	0.00002%
Ad153_5T_1-index_77	17	0.00002%
RNA_PCR_Primer_Index_40_(RPI40)	17	0.00002%
Read_1_sequencing_primer	17	0.00002%
Ad153_5T_1-index_118	16	0.00001%
Ad153_5T_1-index_78	16	0.00001%
I7_Nextera_Transposase_1	16	0.00001%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	16	0.00001%
RNA_PCR_Primer_Index_36_(RPI36)	16	0.00001%
TruSeq_Adapter_Index_4	16	0.00001%
Ad153_5T_1-index_106	15	0.00001%
Ad153_5T_1-index_126	15	0.00001%
Ad153_5T_1-index_44	15	0.00001%
RNA_PCR_Primer_Index_13_(RPI13)	15	0.00001%
RNA_PCR_Primer_Index_28_(RPI28)	15	0.00001%
RNA_PCR_Primer_Index_48_(RPI48)	15	0.00001%
Ad153_5T_1-index_35	14	0.00001%
Ad153_5T_1-index_43	14	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	14	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	14	0.00001%
RNA_PCR_Primer_Index_14_(RPI14)	14	0.00001%
RNA_PCR_Primer_Index_34_(RPI34)	14	0.00001%
TruSeq_Adapter_Index_6	14	0.00001%
TruSeq_Adapter_Index_7	14	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	13	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	13	0.00001%
I7_Adapter_Nextera_No_Barcode	13	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N714	13	0.00001%
PCR_Primers	13	0.00001%
RNA_PCR_Primer_Index_47_(RPI47)	13	0.00001%
pcr_dimer	13	0.00001%
Ad153_5T_1-index_38	15	0.00001%
Ad153_5T_1-index_32	12	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	12	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	12	0.00001%
RNA_Adapter_(RA5)_part_#_15013205	12	0.00001%
RNA_PCR_Primer_Index_27_(RPI27)	12	0.00001%
RNA_PCR_Primer_Index_29_(RPI29)	12	0.00001%
TruSeq_Adapter_Index_19	12	0.00001%
Ad153_5T_1-index_92	12	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]507	11	0.00001%
I7_Nextera_Transposase_2	11	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N715	11	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	11	0.00001%
RNA_PCR_Primer_Index_19_(RPI19)	11	0.00001%
TruSeq_Adapter_Index_18_7	11	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N718	10	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N723	10	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N728	10	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	10	0.00001%
RNA_PCR_Primer_Index_26_(RPI26)	10	0.00001%
Ad153_5T_1-index_53	9	0.00001%
Ad153_5T_1-index_64	9	0.00001%
Ad153_5T_1-index_93	9	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	9	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	9	0.00001%
RNA_PCR_Primer_Index_17_(RPI17)	9	0.00001%
TruSeq_Adapter_Index_12	9	0.00001%
TruSeq_Adapter_Index_9	9	0.00001%
Ad153_5T_1-index_100	8	0.00001%
Ad153_5T_1-index_102	8	0.00001%
Ad153_5T_1-index_55	8	0.00001%
Ad153_5T_1-index_69	8	0.00001%
RNA_PCR_Primer_(RP1)_part_#_15013198	8	0.00001%
RNA_PCR_Primer_Index_44_(RPI44)	8	0.00001%
TruSeq_Adapter_Index_11	8	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	7	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N720	7	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N722	7	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N726	7	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N701	7	0.00001%
RNA_PCR_Primer_Index_25_(RPI25)	7	0.00001%
TruSeq_Adapter_Index_23	7	0.00001%
Ad153_5T_1-index_103	6	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N706	6	0.00001%
PhiX_read2_adapter	6	0.00001%
RNA_PCR_Primer_Index_39_(RPI39)	6	0.00001%
RNA_PCR_Primer_Index_42_(RPI42)	6	0.00001%
Stop_Oligo_(STP)_8	6	0.00001%
Ad153_5T_1-index_127	5	0.00000%
I5_Adapter_Nextera	5	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]501	5	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N707	5	0.00000%
RNA_PCR_Primer_Index_20_(RPI20)	5	0.00000%
RNA_PCR_Primer_Index_38_(RPI38)	5	0.00000%
TruSeq_Adapter_Index_16	5	0.00000%
TruSeq_Adapter_Index_21	5	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S520	4	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N716	4	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N724	4	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	4	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	4	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	4	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N712	4	0.00000%
RNA_PCR_Primer_Index_33_(RPI33)	4	0.00000%
RNA_PCR_Primer_Index_41_(RPI41)	4	0.00000%
RNA_PCR_Primer_Index_7_(RPI7)	4	0.00000%
TruSeq_Adapter_Index_14	4	0.00000%
TruSeq_Adapter_Index_2	4	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S513	3	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	3	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N721	3	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N702	3	0.00000%
RNA_PCR_Primer_Index_16_(RPI16)	3	0.00000%
RNA_PCR_Primer_Index_18_(RPI18)	3	0.00000%
RNA_PCR_Primer_Index_21_(RPI21)	3	0.00000%
RNA_PCR_Primer_Index_37_(RPI37)	3	0.00000%
RNA_PCR_Primer_Index_3_(RPI3)	3	0.00000%
TruSeq_Adapter_Index_20	3	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	2	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]505	2	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	2	0.00000%
RNA_Adapter_(RA3)_part_#_15013207	2	0.00000%
RNA_PCR_Primer_Index_24_(RPI24)	2	0.00000%
RNA_PCR_Primer_Index_32_(RPI32)	2	0.00000%
RNA_PCR_Primer_Index_5_(RPI5)	2	0.00000%
TruSeq_Adapter_Index_22	2	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S518	1	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N709	1	0.00000%
RNA_PCR_Primer_Index_23_(RPI23)	1	0.00000%
RNA_PCR_Primer_Index_2_(RPI2)	1	0.00000%
RNA_PCR_Primer_Index_31_(RPI31)	1	0.00000%
RNA_PCR_Primer_Index_4_(RPI4)	1	0.00000%
