#File	../fastq/SRR23971410_1.fastq.gz
#Total	105753979
#Matched	5551038	5.24901%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	4743971	4.48586%
Ad153_5T_1-index_12	413039	0.39057%
Ad153_5T_1-index_7	204258	0.19314%
Barcode_SE_sequencing_primer	120087	0.11355%
Ad153_5T_1-index_3	43625	0.04125%
Ad153Ω_Bottom_2	17672	0.01671%
pcr_dimer	372	0.00035%
Reverse_adapter	353	0.00033%
RNA_PCR_Primer_Index_30_(RPI30)	197	0.00019%
Ad153_5T_1-index_71	187	0.00018%
Ad153_5T_1-index_22	185	0.00017%
RNA_PCR_Primer_Index_41_(RPI41)	183	0.00017%
Ad153_5T_1-index_63	183	0.00017%
TruSeq_Adapter_Index_16	178	0.00017%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	175	0.00017%
Ad153_5T_1-index_52	159	0.00015%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	156	0.00015%
Ad153_5T_1-index_2	146	0.00014%
Ad153_5T_1-index_51	139	0.00013%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	138	0.00013%
Ad153_5T_1-index_32	136	0.00013%
Ad153_5T_1-index_44	135	0.00013%
Ad153_5T_1-index_29	133	0.00013%
I7_Primer_Nextera_XT_Index_Kit_v2_N723	127	0.00012%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	120	0.00011%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	120	0.00011%
TruSeq_Universal_Adapter	120	0.00011%
Ad153_5T_1-index_24	117	0.00011%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	101	0.00010%
PCR_Primers	98	0.00009%
RNA_PCR_Primer_Index_33_(RPI33)	95	0.00009%
Ad153_5T_1-index_16	94	0.00009%
Ad153_5T_1-index_100	92	0.00009%
Ad153_5T_1-index_92	92	0.00009%
RNA_PCR_Primer_Index_47_(RPI47)	89	0.00008%
RNA_PCR_Primer_Index_16_(RPI16)	88	0.00008%
Ad153_5T_1-index_11	84	0.00008%
Ad153_5T_1-index_79	82	0.00008%
Ad153_5T_1-index_67	81	0.00008%
Ad153_5T_1-index_84	77	0.00007%
Ad153_5T_1-index_112	75	0.00007%
Ad153_5T_1-index_6	74	0.00007%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	74	0.00007%
