#File	../fastq/SRR23971507_1.fastq.gz	../fastq/SRR23971507_2.fastq.gz
#Total	150618264
#Matched	7410630	4.92014%
#Name	Reads	ReadsPct
Ad153_5T_1-index_5	1517572	1.00756%
Ad153Ω_Bottom_2	2221036	1.47461%
Barcode_SE_sequencing_primer	2098480	1.39324%
Ad153_5T_1-index_22	780789	0.51839%
Ad153_5T_1-index_1	393765	0.26143%
Ad153_5T_1-index_11	84846	0.05633%
Ad153_5T_1-index_3	83697	0.05557%
Ad153_5T_1-index_10	69002	0.04581%
Ad153_5T_1-index_4	39567	0.02627%
Ad153_5T_1-index_25	20733	0.01377%
Barcode_PE_sequencing_primer	14197	0.00943%
Ad153_5T_1-index_8	11229	0.00746%
Read_1_sequencing_primer	15663	0.01040%
Ad153_Splint_oligo	11055	0.00734%
Ad153_5T_1-index_7	8256	0.00548%
Ad153_5T_1-index_6	7434	0.00494%
Ad153_5T_1-index_2	7678	0.00510%
Ad153_5T_1-index_12	3889	0.00258%
Ad153_5T_1-index_115	2112	0.00140%
Ad153_5T_1-index_31	1423	0.00094%
Ad153_5T_1-index_114	1220	0.00081%
Ad153_5T_1-index_20	1202	0.00080%
Ad153_5T_1-index_33	1579	0.00105%
Ad153_5T_1-index_18	1078	0.00072%
Ad153_5T_1-index_72	1004	0.00067%
Ad153_5T_1-index_40	1007	0.00067%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	723	0.00048%
Ad153_5T_1-index_23	627	0.00042%
Ad153_5T_1-index_30	497	0.00033%
Ad153_5T_1-index_27	488	0.00032%
Ad153_5T_1-index_80	427	0.00028%
Ad153_5T_1-index_62	391	0.00026%
Ad153_5T_1-index_13	348	0.00023%
Ad153_5T_1-index_44	340	0.00023%
Ad153_5T_1-index_51	295	0.00020%
Ad153_5T_1-index_21	258	0.00017%
Ad153_5T_1-index_71	239	0.00016%
Ad153_5T_1-index_55	323	0.00021%
Ad153_5T_1-index_57	208	0.00014%
Ad153_5T_1-index_106	190	0.00013%
Ad153_5T_1-index_95	178	0.00012%
Ad153_5T_1-index_15	170	0.00011%
Ad153_5T_1-index_68	197	0.00013%
Ad153_5T_1-index_14	167	0.00011%
Ad153_5T_1-index_104	135	0.00009%
Ad153_5T_1-index_9	134	0.00009%
Ad153_5T_1-index_63	132	0.00009%
Ad153_5T_1-index_86	192	0.00013%
Ad153_5T_1-index_36	127	0.00008%
Ad153_5T_1-index_59	123	0.00008%
Ad153_5T_1-index_41	122	0.00008%
Ad153_5T_1-index_99	161	0.00011%
Ad153_5T_1-index_128	117	0.00008%
Ad153_5T_1-index_100	109	0.00007%
Ad153_5T_1-index_16	109	0.00007%
Ad153_5T_1-index_19	120	0.00008%
Ad153_5T_1-index_42	104	0.00007%
Ad153_5T_1-index_101	99	0.00007%
Ad153_5T_1-index_77	98	0.00007%
Ad153_5T_1-index_26	99	0.00007%
Ad153_5T_1-index_103	95	0.00006%
Ad153_5T_1-index_29	97	0.00006%
Ad153_5T_1-index_34	99	0.00007%
Ad153_5T_1-index_45	93	0.00006%
Ad153_5T_1-index_52	89	0.00006%
Ad153_5T_1-index_79	94	0.00006%
Ad153_5T_1-index_67	86	0.00006%
Ad153_5T_1-index_78	87	0.00006%
Ad153_5T_1-index_24	84	0.00006%
Ad153_5T_1-index_65	83	0.00006%
