#File	../fastq/SRR23971493_1.fastq.gz	../fastq/SRR23971493_2.fastq.gz
#Total	299030716
#Matched	1305470	0.43657%
#Name	Reads	ReadsPct
Ad153Ω_Bottom_2	557761	0.18652%
Barcode_SE_sequencing_primer	512430	0.17136%
Ad153_5T_1-index_41	118981	0.03979%
Ad153_5T_1-index_1	60250	0.02015%
Ad153_5T_1-index_44	22559	0.00754%
Ad153_5T_1-index_46	9832	0.00329%
Ad153_5T_1-index_48	4564	0.00153%
Read_1_sequencing_primer	2947	0.00099%
Ad153_5T_1-index_42	2465	0.00082%
Ad153_Splint_oligo	2097	0.00070%
Ad153_5T_1-index_29	1799	0.00060%
Ad153_5T_1-index_43	1328	0.00044%
Ad153_5T_1-index_45	1319	0.00044%
Ad153_5T_1-index_22	1213	0.00041%
Ad153_5T_1-index_36	755	0.00025%
Ad153_5T_1-index_47	569	0.00019%
Barcode_PE_sequencing_primer	566	0.00019%
Ad153_5T_1-index_10	333	0.00011%
Ad153_5T_1-index_33	312	0.00010%
Ad153_5T_1-index_5	275	0.00009%
TruSeq_Universal_Adapter	235	0.00008%
Ad153_5T_1-index_49	181	0.00006%
Ad153_5T_1-index_3	184	0.00006%
Ad153_5T_1-index_14	161	0.00005%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	160	0.00005%
Ad153_5T_1-index_4	151	0.00005%
Ad153_5T_1-index_125	133	0.00004%
Ad153_5T_1-index_2	135	0.00005%
Ad153_5T_1-index_20	114	0.00004%
Ad153_5T_1-index_35	113	0.00004%
Ad153_5T_1-index_11	92	0.00003%
Ad153_5T_1-index_86	87	0.00003%
Ad153_5T_1-index_7	75	0.00003%
Ad153_5T_1-index_96	71	0.00002%
Ad153_5T_1-index_32	62	0.00002%
Ad153_5T_1-index_72	57	0.00002%
Ad153_5T_1-index_91	52	0.00002%
Ad153_5T_1-index_68	44	0.00001%
Ad153_5T_1-index_16	41	0.00001%
Ad153_5T_1-index_17	39	0.00001%
Ad153_5T_1-index_12	38	0.00001%
Ad153_5T_1-index_18	34	0.00001%
Ad153_5T_1-index_8	34	0.00001%
Ad153_5T_1-index_65	31	0.00001%
Reverse_adapter	28	0.00001%
Ad153_5T_1-index_58	27	0.00001%
Ad153_5T_1-index_128	27	0.00001%
Ad153_5T_1-index_23	24	0.00001%
Ad153_5T_1-index_110	23	0.00001%
Ad153_5T_1-index_19	22	0.00001%
Ad153_5T_1-index_6	21	0.00001%
Ad153_5T_1-index_119	19	0.00001%
Ad153_5T_1-index_26	20	0.00001%
Ad153_5T_1-index_50	17	0.00001%
Ad153_5T_1-index_21	16	0.00001%
Ad153_5T_1-index_78	16	0.00001%
Ad153_5T_1-index_126	15	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N716	15	0.00001%
Ad153_5T_1-index_106	14	0.00000%
Ad153_5T_1-index_95	14	0.00000%
Ad153_5T_1-index_107	13	0.00000%
Ad153_5T_1-index_114	13	0.00000%
PhiX_read2_adapter	13	0.00000%
Ad153_5T_1-index_73	12	0.00000%
I7_Adapter_Nextera_No_Barcode	12	0.00000%
PCR_Primers	12	0.00000%
Ad153_5T_1-index_40	11	0.00000%
Ad153_5T_1-index_28	10	0.00000%
Ad153_5T_1-index_64	10	0.00000%
I5_Adapter_Nextera	10	0.00000%
Ad153_5T_1-index_108	9	0.00000%
Ad153_5T_1-index_87	9	0.00000%
RNA_PCR_Primer_Index_38_(RPI38)	9	0.00000%
Ad153_5T_1-index_100	8	0.00000%
