#File	../fastq/SRR23971448_1.fastq.gz
#Total	106545428
#Matched	19341906	18.15367%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	18245239	17.12438%
Ad153_5T_1-index_5	767127	0.72000%
Barcode_SE_sequencing_primer	313706	0.29443%
Ad153_5T_1-index_4	3194	0.00300%
Ad153Ω_Bottom_2	2099	0.00197%
Ad153_5T_1-index_14	1173	0.00110%
Ad153_5T_1-index_77	737	0.00069%
Ad153_5T_1-index_3	724	0.00068%
Ad153_5T_1-index_20	659	0.00062%
Ad153_5T_1-index_95	511	0.00048%
Ad153_5T_1-index_2	310	0.00029%
Ad153_5T_1-index_41	241	0.00023%
Ad153_5T_1-index_57	226	0.00021%
Ad153_5T_1-index_9	223	0.00021%
RNA_PCR_Primer_Index_47_(RPI47)	223	0.00021%
Ad153_5T_1-index_30	208	0.00020%
Ad153_5T_1-index_26	206	0.00019%
Ad153_5T_1-index_6	196	0.00018%
Ad153_5T_1-index_83	169	0.00016%
Ad153_5T_1-index_68	154	0.00014%
Ad153_5T_1-index_37	125	0.00012%
Ad153_5T_1-index_27	121	0.00011%
Ad153_5T_1-index_15	108	0.00010%
Ad153_5T_1-index_10	92	0.00009%
Ad153_5T_1-index_29	91	0.00009%
Ad153_5T_1-index_60	88	0.00008%
Ad153_5T_1-index_100	84	0.00008%
Ad153_5T_1-index_13	83	0.00008%
TruSeq_Universal_Adapter	78	0.00007%
Ad153_5T_1-index_105	74	0.00007%
Ad153_5T_1-index_17	70	0.00007%
Ad153_5T_1-index_33	61	0.00006%
Ad153_5T_1-index_32	60	0.00006%
Ad153_5T_1-index_42	59	0.00006%
Ad153_5T_1-index_48	59	0.00006%
Ad153_5T_1-index_22	56	0.00005%
Ad153_5T_1-index_23	55	0.00005%
Ad153_5T_1-index_104	52	0.00005%
Ad153_5T_1-index_45	52	0.00005%
Ad153_5T_1-index_63	50	0.00005%
Ad153_5T_1-index_97	48	0.00005%
Ad153_5T_1-index_31	48	0.00005%
Ad153_5T_1-index_47	45	0.00004%
Ad153_5T_1-index_113	43	0.00004%
Ad153_5T_1-index_90	41	0.00004%
I7_Primer_Nextera_XT_Index_Kit_v2_N722	41	0.00004%
Ad153_5T_1-index_65	39	0.00004%
Ad153_5T_1-index_109	38	0.00004%
Ad153_5T_1-index_123	38	0.00004%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	37	0.00003%
Ad153_5T_1-index_72	36	0.00003%
Ad153_5T_1-index_51	35	0.00003%
Ad153_5T_1-index_11	34	0.00003%
Ad153_5T_1-index_56	34	0.00003%
Ad153_5T_1-index_7	34	0.00003%
RNA_PCR_Primer_Index_19_(RPI19)	34	0.00003%
Ad153_5T_1-index_115	33	0.00003%
Ad153_5T_1-index_91	33	0.00003%
RNA_PCR_Primer_Index_28_(RPI28)	33	0.00003%
Ad153_5T_1-index_117	32	0.00003%
Ad153_5T_1-index_126	32	0.00003%
Ad153_5T_1-index_59	32	0.00003%
RNA_PCR_Primer_Index_35_(RPI35)	31	0.00003%
Ad153_5T_1-index_118	30	0.00003%
Reverse_adapter	31	0.00003%
Ad153_5T_1-index_80	29	0.00003%
Ad153_5T_1-index_58	28	0.00003%
Ad153_5T_1-index_82	28	0.00003%
TruSeq_Adapter_Index_12	28	0.00003%
Ad153_5T_1-index_114	26	0.00002%
Ad153_5T_1-index_25	26	0.00002%
Ad153_5T_1-index_50	26	0.00002%
Ad153_5T_1-index_79	26	0.00002%
Ad153_5T_1-index_18	25	0.00002%
Ad153_5T_1-index_40	25	0.00002%
Ad153_5T_1-index_49	25	0.00002%
TruSeq_Adapter_Index_4	25	0.00002%
Ad153_5T_1-index_85	24	0.00002%
Ad153_5T_1-index_96	24	0.00002%
TruSeq_Adapter_Index_13	24	0.00002%
Ad153_5T_1-index_108	23	0.00002%
Ad153_5T_1-index_28	23	0.00002%
Ad153_5T_1-index_67	23	0.00002%
Ad153_5T_1-index_71	23	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	23	0.00002%
Ad153_5T_1-index_121	22	0.00002%
Ad153_5T_1-index_16	22	0.00002%
Ad153_5T_1-index_73	22	0.00002%
Ad153_5T_1-index_86	22	0.00002%
Ad153_5T_1-index_98	22	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	22	0.00002%
Ad153_5T_1-index_107	21	0.00002%
Ad153_5T_1-index_122	21	0.00002%
Ad153_5T_1-index_36	21	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	21	0.00002%
Ad153_5T_1-index_19	20	0.00002%
RNA_PCR_Primer_Index_45_(RPI45)	20	0.00002%
Ad153_5T_1-index_111	19	0.00002%
pcr_dimer	19	0.00002%
Ad153_5T_1-index_112	18	0.00002%
Ad153_5T_1-index_64	18	0.00002%
I5_Nextera_Transposase_1	18	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]507	18	0.00002%
RNA_PCR_Primer_Index_44_(RPI44)	18	0.00002%
TruSeq_Adapter_Index_27	18	0.00002%
Ad153_5T_1-index_52	17	0.00002%
Ad153_5T_1-index_53	17	0.00002%
Ad153_5T_1-index_66	17	0.00002%
Ad153_5T_1-index_69	17	0.00002%
Ad153_5T_1-index_84	17	0.00002%
Ad153_5T_1-index_87	17	0.00002%
Ad153_5T_1-index_99	17	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	17	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	17	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	17	0.00002%
RNA_PCR_Primer_Index_34_(RPI34)	17	0.00002%
Ad153_5T_1-index_128	16	0.00002%
Ad153_5T_1-index_39	16	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	16	0.00002%
PCR_Primers	16	0.00002%
RNA_PCR_Primer_Index_20_(RPI20)	16	0.00002%
RNA_PCR_Primer_Index_33_(RPI33)	16	0.00002%
Ad153_5T_1-index_116	15	0.00001%
Ad153_5T_1-index_34	15	0.00001%
Ad153_5T_1-index_55	15	0.00001%
Ad153_5T_1-index_61	15	0.00001%
Ad153_5T_1-index_88	15	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N714	15	0.00001%
Ad153_5T_1-index_127	14	0.00001%
Ad153_5T_1-index_44	14	0.00001%
Ad153_5T_1-index_54	14	0.00001%
Ad153_5T_1-index_94	14	0.00001%
TruSeq_Adapter_Index_2	14	0.00001%
TruSeq_Adapter_Index_20	14	0.00001%
Ad153_Splint_oligo	14	0.00001%
Ad153_5T_1-index_12	13	0.00001%
Ad153_5T_1-index_124	13	0.00001%
Ad153_5T_1-index_24	13	0.00001%
Ad153_5T_1-index_70	13	0.00001%
Ad153_5T_1-index_92	13	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	13	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	13	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	13	0.00001%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	13	0.00001%
TruSeq_Adapter_Index_7	13	0.00001%
Ad153_5T_1-index_46	14	0.00001%
Ad153_5T_1-index_106	12	0.00001%
Ad153_5T_1-index_8	12	0.00001%
I7_Nextera_Transposase_2	12	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	12	0.00001%
TruSeq_Adapter_Index_5	12	0.00001%
Ad153_5T_1-index_102	11	0.00001%
Ad153_5T_1-index_110	11	0.00001%
Ad153_5T_1-index_120	11	0.00001%
RNA_PCR_Primer_Index_17_(RPI17)	11	0.00001%
Stop_Oligo_(STP)_8	11	0.00001%
TruSeq_Adapter_Index_10	11	0.00001%
TruSeq_Adapter_Index_21	11	0.00001%
Ad153_5T_1-index_76	10	0.00001%
Ad153_5T_1-index_81	10	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N721	10	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N723	10	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N701	10	0.00001%
RNA_PCR_Primer_Index_26_(RPI26)	10	0.00001%
RNA_PCR_Primer_Index_37_(RPI37)	10	0.00001%
RNA_PCR_Primer_Index_38_(RPI38)	10	0.00001%
RNA_PCR_Primer_Index_43_(RPI43)	10	0.00001%
TruSeq_Adapter_Index_11	10	0.00001%
TruSeq_Adapter_Index_15	10	0.00001%
TruSeq_Adapter_Index_3	10	0.00001%
Ad153_5T_1-index_125	9	0.00001%
Ad153_5T_1-index_38	9	0.00001%
Ad153_5T_1-index_74	9	0.00001%
Ad153_5T_1-index_75	9	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	9	0.00001%
I7_Adapter_Nextera_No_Barcode	9	0.00001%
RNA_PCR_Primer_Index_29_(RPI29)	9	0.00001%
Ad153_5T_1-index_103	8	0.00001%
Ad153_5T_1-index_21	8	0.00001%
Ad153_5T_1-index_89	8	0.00001%
Barcode_PE_sequencing_primer	8	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	8	0.00001%
Read_1_sequencing_primer	8	0.00001%
Ad153_5T_1-index_101	7	0.00001%
Ad153_5T_1-index_35	7	0.00001%
Ad153_5T_1-index_62	7	0.00001%
Ad153_5T_1-index_78	7	0.00001%
RNA_PCR_Primer_Index_14_(RPI14)	7	0.00001%
RNA_PCR_Primer_Index_36_(RPI36)	7	0.00001%
TruSeq_Adapter_Index_8	7	0.00001%
TruSeq_Adapter_Index_9	7	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S520	6	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]501	6	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N709	6	0.00001%
RNA_PCR_Primer_Index_46_(RPI46)	6	0.00001%
TruSeq_Adapter_Index_14	6	0.00001%
TruSeq_Adapter_Index_25	6	0.00001%
TruSeq_Adapter_Index_6	6	0.00001%
Ad153_5T_1-index_43	5	0.00000%
I5_Nextera_Transposase_2	5	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S513	5	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S518	5	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N719	5	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	5	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	5	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	5	0.00000%
RNA_PCR_Primer_(RP1)_part_#_15013198	5	0.00000%
RNA_PCR_Primer_Index_21_(RPI21)	5	0.00000%
RNA_PCR_Primer_Index_30_(RPI30)	5	0.00000%
RNA_PCR_Primer_Index_32_(RPI32)	5	0.00000%
RNA_PCR_Primer_Index_40_(RPI40)	5	0.00000%
TruSeq_Adapter_Index_18_7	5	0.00000%
Ad153_5T_1-index_119	4	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	4	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N716	4	0.00000%
RNA_PCR_Primer_Index_10_(RPI10)	4	0.00000%
RNA_PCR_Primer_Index_13_(RPI13)	4	0.00000%
RNA_PCR_Primer_Index_27_(RPI27)	4	0.00000%
RNA_PCR_Primer_Index_42_(RPI42)	4	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]505	3	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	3	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N706	3	0.00000%
RNA_Adapter_(RA5)_part_#_15013205	3	0.00000%
RNA_PCR_Primer_Index_31_(RPI31)	3	0.00000%
RNA_PCR_Primer_Index_39_(RPI39)	3	0.00000%
RNA_PCR_Primer_Index_48_(RPI48)	3	0.00000%
TruSeq_Adapter_Index_16	3	0.00000%
TruSeq_Adapter_Index_19	3	0.00000%
TruSeq_Adapter_Index_23	3	0.00000%
Ad153_5T_1-index_93	2	0.00000%
I5_Adapter_Nextera	2	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N715	2	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N726	2	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N707	2	0.00000%
RNA_Adapter_(RA3)_part_#_15013207	2	0.00000%
RNA_PCR_Primer_Index_22_(RPI22)	2	0.00000%
RNA_PCR_Primer_Index_41_(RPI41)	2	0.00000%
TruSeq_Adapter_Index_22	2	0.00000%
I7_Nextera_Transposase_1	1	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N718	1	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N720	1	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N724	1	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N728	1	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N712	1	0.00000%
Illumina 3p RNA Adapter	1	0.00000%
PhiX_read1_adapter	1	0.00000%
RNA_PCR_Primer_Index_11_(RPI11)	1	0.00000%
RNA_PCR_Primer_Index_12_(RPI12)	1	0.00000%
RNA_PCR_Primer_Index_15_(RPI15)	1	0.00000%
RNA_PCR_Primer_Index_16_(RPI16)	1	0.00000%
RNA_PCR_Primer_Index_18_(RPI18)	1	0.00000%
RNA_PCR_Primer_Index_24_(RPI24)	1	0.00000%
RNA_PCR_Primer_Index_25_(RPI25)	1	0.00000%
RNA_PCR_Primer_Index_3_(RPI3)	1	0.00000%
RNA_PCR_Primer_Index_4_(RPI4)	1	0.00000%
RNA_PCR_Primer_Index_9_(RPI9)	1	0.00000%
