#File	../fastq/SRR23971435_1.fastq.gz	../fastq/SRR23971435_2.fastq.gz
#Total	1042784520
#Matched	2010243861	192.77653%
#Name	Reads	ReadsPct
Ad153_5T_1-index_30	762434047	73.11521%
Ad153Ω_Bottom_2	490125763	47.00163%
Ad153_5T_1-index_32	211517920	20.28395%
Barcode_SE_sequencing_primer	445245388	42.69774%
Ad153_5T_1-index_1	66246800	6.35288%
Ad153_5T_1-index_2	5437439	0.52143%
Ad153_Splint_oligo	4815782	0.46182%
Read_1_sequencing_primer	4937247	0.47347%
Barcode_PE_sequencing_primer	2251885	0.21595%
Ad153_5T_1-index_4	1886734	0.18093%
Ad153_5T_1-index_18	1633282	0.15663%
Ad153_5T_1-index_5	1181405	0.11329%
Ad153_5T_1-index_6	1073309	0.10293%
Ad153_5T_1-index_12	1010788	0.09693%
Ad153_5T_1-index_7	768883	0.07373%
Ad153_5T_1-index_25	681782	0.06538%
Ad153_5T_1-index_29	665865	0.06385%
Ad153_5T_1-index_15	442391	0.04242%
Ad153_5T_1-index_11	401861	0.03854%
Ad153_5T_1-index_22	391531	0.03755%
Ad153_5T_1-index_42	382902	0.03672%
Ad153_5T_1-index_35	383427	0.03677%
Ad153_5T_1-index_43	379823	0.03642%
Ad153_5T_1-index_38	378587	0.03631%
Ad153_5T_1-index_10	377214	0.03617%
Ad153_5T_1-index_28	352661	0.03382%
Ad153_5T_1-index_34	246094	0.02360%
Ad153_5T_1-index_13	283274	0.02717%
Ad153_5T_1-index_55	220109	0.02111%
Ad153_5T_1-index_8	221005	0.02119%
Ad153_5T_1-index_68	202697	0.01944%
Ad153_5T_1-index_3	343884	0.03298%
Ad153_5T_1-index_40	171890	0.01648%
Ad153_5T_1-index_16	164676	0.01579%
Ad153_5T_1-index_17	158199	0.01517%
Ad153_5T_1-index_96	154069	0.01477%
Ad153_5T_1-index_128	147788	0.01417%
Ad153_5T_1-index_92	151623	0.01454%
Ad153_5T_1-index_37	141171	0.01354%
Ad153_5T_1-index_14	140033	0.01343%
Ad153_5T_1-index_45	135847	0.01303%
Ad153_5T_1-index_57	134272	0.01288%
Ad153_5T_1-index_26	130364	0.01250%
Ad153_5T_1-index_36	125017	0.01199%
Ad153_5T_1-index_31	105357	0.01010%
Ad153_5T_1-index_20	100814	0.00967%
Ad153_5T_1-index_21	99478	0.00954%
Ad153_5T_1-index_41	92992	0.00892%
Ad153_5T_1-index_110	89123	0.00855%
Ad153_5T_1-index_71	88062	0.00844%
Ad153_5T_1-index_97	75346	0.00723%
Ad153_5T_1-index_72	64498	0.00619%
Ad153_5T_1-index_119	64414	0.00618%
Ad153_5T_1-index_52	61510	0.00590%
Ad153_5T_1-index_33	56296	0.00540%
Ad153_5T_1-index_69	48998	0.00470%
Ad153_5T_1-index_73	37654	0.00361%
Ad153_5T_1-index_64	32877	0.00315%
Ad153_5T_1-index_19	31359	0.00301%
Ad153_5T_1-index_51	29332	0.00281%
Ad153_5T_1-index_24	29787	0.00286%
Ad153_5T_1-index_9	28417	0.00273%
Ad153_5T_1-index_49	25570	0.00245%
Ad153_5T_1-index_79	22836	0.00219%
Ad153_5T_1-index_82	22584	0.00217%
Ad153_5T_1-index_76	23316	0.00224%
Ad153_5T_1-index_70	19628	0.00188%
Ad153_5T_1-index_78	18476	0.00177%
Ad153_5T_1-index_61	13964	0.00134%
Ad153_5T_1-index_63	13557	0.00130%
Ad153_5T_1-index_62	13832	0.00133%
Ad153_5T_1-index_39	12904	0.00124%
Ad153_5T_1-index_94	12331	0.00118%
Ad153_5T_1-index_93	12167	0.00117%
Ad153_5T_1-index_74	11852	0.00114%
Ad153_5T_1-index_23	11659	0.00112%
Ad153_5T_1-index_48	10282	0.00099%
Ad153_5T_1-index_117	9529	0.00091%
Ad153_5T_1-index_53	8880	0.00085%
Ad153_5T_1-index_120	7448	0.00071%
Ad153_5T_1-index_59	6171	0.00059%
Ad153_5T_1-index_58	6148	0.00059%
Ad153_5T_1-index_98	5397	0.00052%
Ad153_5T_1-index_121	5343	0.00051%
Ad153_5T_1-index_60	5043	0.00048%
Ad153_5T_1-index_81	4978	0.00048%
Ad153_5T_1-index_112	4721	0.00045%
Ad153_5T_1-index_104	4498	0.00043%
Ad153_5T_1-index_95	4289	0.00041%
Reverse_adapter	5809	0.00056%
Ad153_5T_1-index_27	4218	0.00040%
Ad153_5T_1-index_66	3860	0.00037%
Ad153_5T_1-index_46	3981	0.00038%
Ad153_5T_1-index_80	3776	0.00036%
Ad153_5T_1-index_65	3885	0.00037%
Ad153_5T_1-index_84	3612	0.00035%
Ad153_5T_1-index_111	3413	0.00033%
Ad153_5T_1-index_47	3357	0.00032%
Ad153_5T_1-index_109	3369	0.00032%
Ad153_5T_1-index_124	3422	0.00033%
Ad153_5T_1-index_123	3321	0.00032%
Ad153_5T_1-index_113	3253	0.00031%
Ad153_5T_1-index_85	3053	0.00029%
Ad153_5T_1-index_50	3040	0.00029%
