#File	../fastq/SRR23971492_1.fastq.gz
#Total	274010262
#Matched	48382501	17.65719%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	45440402	16.58347%
Ad153_5T_1-index_2	769705	0.28090%
Barcode_SE_sequencing_primer	885120	0.32302%
Ad153_5T_1-index_17	435648	0.15899%
Ad153Ω_Bottom_2	357435	0.13045%
Ad153_5T_1-index_6	322701	0.11777%
Ad153_5T_1-index_4	24860	0.00907%
Ad153_5T_1-index_34	13517	0.00493%
Ad153_5T_1-index_18	10723	0.00391%
Ad153_5T_1-index_8	8467	0.00309%
Ad153_5T_1-index_3	8196	0.00299%
Ad153_5T_1-index_11	7685	0.00280%
Ad153_Splint_oligo	6651	0.00243%
Ad153_5T_1-index_16	5378	0.00196%
Ad153_5T_1-index_15	4343	0.00158%
Barcode_PE_sequencing_primer	4313	0.00157%
Ad153_5T_1-index_20	4204	0.00153%
Ad153_5T_1-index_10	4045	0.00148%
Ad153_5T_1-index_84	3896	0.00142%
Ad153_5T_1-index_14	3804	0.00139%
Ad153_5T_1-index_26	3724	0.00136%
Ad153_5T_1-index_5	3577	0.00131%
Ad153_5T_1-index_31	3311	0.00121%
Ad153_5T_1-index_32	3232	0.00118%
Ad153_5T_1-index_22	2964	0.00108%
Ad153_5T_1-index_35	2855	0.00104%
Ad153_5T_1-index_7	2261	0.00083%
Read_1_sequencing_primer	2078	0.00076%
Ad153_5T_1-index_29	2037	0.00074%
Ad153_5T_1-index_28	1880	0.00069%
Ad153_5T_1-index_48	1665	0.00061%
Ad153_5T_1-index_38	1641	0.00060%
Ad153_5T_1-index_12	1417	0.00052%
Ad153_5T_1-index_49	1378	0.00050%
Ad153_5T_1-index_33	1366	0.00050%
Ad153_5T_1-index_36	1314	0.00048%
Ad153_5T_1-index_30	1251	0.00046%
Ad153_5T_1-index_25	1135	0.00041%
Ad153_5T_1-index_13	1132	0.00041%
Ad153_5T_1-index_56	957	0.00035%
Ad153_5T_1-index_27	714	0.00026%
Ad153_5T_1-index_81	685	0.00025%
Ad153_5T_1-index_47	680	0.00025%
Ad153_5T_1-index_39	612	0.00022%
Ad153_5T_1-index_37	527	0.00019%
Ad153_5T_1-index_71	529	0.00019%
Ad153_5T_1-index_74	506	0.00018%
Ad153_5T_1-index_105	484	0.00018%
Ad153_5T_1-index_41	404	0.00015%
Ad153_5T_1-index_54	338	0.00012%
Ad153_5T_1-index_52	329	0.00012%
Ad153_5T_1-index_61	288	0.00011%
Ad153_5T_1-index_97	288	0.00011%
Ad153_5T_1-index_21	291	0.00011%
Ad153_5T_1-index_42	284	0.00010%
Ad153_5T_1-index_67	287	0.00010%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	265	0.00010%
Ad153_5T_1-index_50	265	0.00010%
Ad153_5T_1-index_19	258	0.00009%
Ad153_5T_1-index_62	251	0.00009%
Ad153_5T_1-index_23	245	0.00009%
Ad153_5T_1-index_115	230	0.00008%
Ad153_5T_1-index_96	230	0.00008%
Ad153_5T_1-index_104	228	0.00008%
Ad153_5T_1-index_68	228	0.00008%
Ad153_5T_1-index_65	224	0.00008%
Ad153_5T_1-index_98	215	0.00008%
Ad153_5T_1-index_92	194	0.00007%
Ad153_5T_1-index_103	191	0.00007%
Ad153_5T_1-index_88	193	0.00007%
Ad153_5T_1-index_24	186	0.00007%
Ad153_5T_1-index_73	184	0.00007%
Ad153_5T_1-index_102	182	0.00007%
Ad153_5T_1-index_40	177	0.00006%
Ad153_5T_1-index_64	168	0.00006%
Ad153_5T_1-index_121	165	0.00006%
Ad153_5T_1-index_66	164	0.00006%
Ad153_5T_1-index_45	163	0.00006%
Ad153_5T_1-index_79	162	0.00006%
Ad153_5T_1-index_109	161	0.00006%
Ad153_5T_1-index_63	157	0.00006%
Ad153_5T_1-index_57	156	0.00006%
Ad153_5T_1-index_72	145	0.00005%
Ad153_5T_1-index_77	141	0.00005%
Ad153_5T_1-index_128	141	0.00005%
Ad153_5T_1-index_113	138	0.00005%
Ad153_5T_1-index_95	138	0.00005%
Ad153_5T_1-index_123	134	0.00005%
Ad153_5T_1-index_59	133	0.00005%
Ad153_5T_1-index_87	153	0.00006%
Ad153_5T_1-index_60	127	0.00005%
TruSeq_Universal_Adapter	124	0.00005%
Ad153_5T_1-index_116	124	0.00005%
TruSeq_Adapter_Index_12	120	0.00004%
Ad153_5T_1-index_78	118	0.00004%
RNA_PCR_Primer_Index_14_(RPI14)	114	0.00004%
Ad153_5T_1-index_91	113	0.00004%
Ad153_5T_1-index_108	110	0.00004%
Ad153_5T_1-index_55	107	0.00004%
Ad153_5T_1-index_44	106	0.00004%
Ad153_5T_1-index_110	102	0.00004%
Ad153_5T_1-index_111	100	0.00004%
Ad153_5T_1-index_51	99	0.00004%
Ad153_5T_1-index_80	96	0.00004%
Ad153_5T_1-index_9	99	0.00004%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	90	0.00003%
pcr_dimer	90	0.00003%
Ad153_5T_1-index_122	89	0.00003%
Ad153_5T_1-index_58	89	0.00003%
Ad153_5T_1-index_46	89	0.00003%
Ad153_5T_1-index_114	84	0.00003%
Ad153_5T_1-index_90	84	0.00003%
Ad153_5T_1-index_112	82	0.00003%
Ad153_5T_1-index_82	81	0.00003%
Ad153_5T_1-index_106	78	0.00003%
Ad153_5T_1-index_75	75	0.00003%
Ad153_5T_1-index_120	73	0.00003%
TruSeq_Adapter_Index_27	71	0.00003%
PhiX_read2_adapter	68	0.00002%
RNA_PCR_Primer_Index_31_(RPI31)	67	0.00002%
Ad153_5T_1-index_83	64	0.00002%
Ad153_5T_1-index_124	62	0.00002%
Ad153_5T_1-index_70	63	0.00002%
Ad153_5T_1-index_125	59	0.00002%
Ad153_5T_1-index_53	59	0.00002%
Ad153_5T_1-index_76	59	0.00002%
I5_Nextera_Transposase_2	59	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	59	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	59	0.00002%
Ad153_5T_1-index_94	60	0.00002%
Ad153_5T_1-index_100	58	0.00002%
Ad153_5T_1-index_101	57	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N721	57	0.00002%
Ad153_5T_1-index_93	58	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	54	0.00002%
Ad153_5T_1-index_117	53	0.00002%
Reverse_adapter	53	0.00002%
Ad153_5T_1-index_99	53	0.00002%
RNA_PCR_Primer_Index_21_(RPI21)	52	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	51	0.00002%
Ad153_5T_1-index_127	51	0.00002%
Ad153_5T_1-index_118	50	0.00002%
TruSeq_Adapter_Index_21	49	0.00002%
RNA_PCR_Primer_Index_37_(RPI37)	48	0.00002%
TruSeq_Adapter_Index_25	48	0.00002%
Ad153_5T_1-index_119	46	0.00002%
RNA_PCR_Primer_Index_44_(RPI44)	46	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	45	0.00002%
PCR_Primers	45	0.00002%
Ad153_5T_1-index_107	44	0.00002%
TruSeq_Adapter_Index_13	43	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	42	0.00002%
RNA_PCR_Primer_Index_40_(RPI40)	42	0.00002%
I5_Adapter_Nextera	40	0.00001%
Ad153_5T_1-index_85	39	0.00001%
RNA_PCR_Primer_Index_36_(RPI36)	39	0.00001%
RNA_Adapter_(RA3)_part_#_15013207	40	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	38	0.00001%
TruSeq_Adapter_Index_14	38	0.00001%
Ad153_5T_1-index_86	36	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	36	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	35	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]507	35	0.00001%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	35	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	34	0.00001%
RNA_PCR_Primer_Index_28_(RPI28)	34	0.00001%
TruSeq_Adapter_Index_10	34	0.00001%
RNA_PCR_Primer_(RP1)_part_#_15013198	33	0.00001%
Ad153_5T_1-index_69	32	0.00001%
RNA_PCR_Primer_Index_43_(RPI43)	32	0.00001%
Ad153_5T_1-index_43	31	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	31	0.00001%
