#File	../fastq/SRR23971526_1.fastq.gz
#Total	152542047
#Matched	5798262	3.80109%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	5219595	3.42174%
Ad153_5T_1-index_10	346118	0.22690%
Barcode_SE_sequencing_primer	135029	0.08852%
Ad153_5T_1-index_4	81450	0.05340%
Ad153Ω_Bottom_2	6244	0.00409%
Ad153_5T_1-index_39	892	0.00058%
Ad153_5T_1-index_91	484	0.00032%
Ad153_5T_1-index_31	412	0.00027%
RNA_PCR_Primer_Index_47_(RPI47)	410	0.00027%
Ad153_5T_1-index_83	343	0.00022%
Ad153_5T_1-index_29	295	0.00019%
Ad153_5T_1-index_105	244	0.00016%
Ad153_5T_1-index_47	173	0.00011%
Ad153_5T_1-index_40	166	0.00011%
Ad153_5T_1-index_8	162	0.00011%
Ad153_5T_1-index_48	157	0.00010%
Ad153_5T_1-index_2	128	0.00008%
Ad153_5T_1-index_41	103	0.00007%
Ad153_5T_1-index_97	101	0.00007%
TruSeq_Universal_Adapter	100	0.00007%
Ad153_5T_1-index_45	89	0.00006%
Ad153_5T_1-index_11	82	0.00005%
Ad153_5T_1-index_22	79	0.00005%
Ad153_5T_1-index_30	79	0.00005%
Ad153_5T_1-index_49	79	0.00005%
Ad153_5T_1-index_104	74	0.00005%
Ad153_5T_1-index_109	73	0.00005%
Ad153_5T_1-index_16	70	0.00005%
Ad153_5T_1-index_3	71	0.00005%
Ad153_5T_1-index_123	68	0.00004%
Ad153_5T_1-index_25	68	0.00004%
Ad153_5T_1-index_18	60	0.00004%
Reverse_adapter	61	0.00004%
Ad153_5T_1-index_14	59	0.00004%
Ad153_5T_1-index_20	58	0.00004%
Ad153_5T_1-index_128	57	0.00004%
RNA_PCR_Primer_Index_19_(RPI19)	57	0.00004%
Ad153_5T_1-index_7	56	0.00004%
Ad153_5T_1-index_56	53	0.00003%
Ad153_5T_1-index_68	52	0.00003%
Ad153_5T_1-index_92	52	0.00003%
Ad153_Splint_oligo	49	0.00003%
pcr_dimer	49	0.00003%
Ad153_5T_1-index_108	47	0.00003%
Ad153_5T_1-index_121	47	0.00003%
Ad153_5T_1-index_34	47	0.00003%
Ad153_5T_1-index_113	46	0.00003%
Ad153_5T_1-index_50	46	0.00003%
Ad153_5T_1-index_58	46	0.00003%
Ad153_5T_1-index_60	46	0.00003%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	46	0.00003%
Ad153_5T_1-index_19	45	0.00003%
Ad153_5T_1-index_115	44	0.00003%
Ad153_5T_1-index_79	44	0.00003%
Ad153_5T_1-index_13	43	0.00003%
TruSeq_Adapter_Index_27	43	0.00003%
Ad153_5T_1-index_36	42	0.00003%
Ad153_5T_1-index_65	42	0.00003%
Ad153_5T_1-index_73	41	0.00003%
Ad153_5T_1-index_67	40	0.00003%
RNA_PCR_Primer_Index_35_(RPI35)	40	0.00003%
Ad153_5T_1-index_71	39	0.00003%
Ad153_5T_1-index_74	39	0.00003%
Ad153_5T_1-index_117	38	0.00002%
TruSeq_Adapter_Index_15	38	0.00002%
Ad153_5T_1-index_17	38	0.00002%
Ad153_5T_1-index_122	37	0.00002%
Ad153_5T_1-index_33	37	0.00002%
RNA_PCR_Primer_Index_28_(RPI28)	37	0.00002%
RNA_PCR_Primer_Index_45_(RPI45)	37	0.00002%
Ad153_5T_1-index_126	36	0.00002%
Ad153_5T_1-index_61	36	0.00002%
TruSeq_Adapter_Index_7	36	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	35	0.00002%
RNA_PCR_Primer_Index_44_(RPI44)	35	0.00002%
Ad153_5T_1-index_116	34	0.00002%
Ad153_5T_1-index_15	34	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	34	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	34	0.00002%
Ad153_5T_1-index_37	33	0.00002%
Barcode_PE_sequencing_primer	34	0.00002%
Ad153_5T_1-index_72	32	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	32	0.00002%
Ad153_5T_1-index_87	31	0.00002%
Ad153_5T_1-index_99	31	0.00002%
Ad153_5T_1-index_42	30	0.00002%
Ad153_5T_1-index_85	30	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N714	30	0.00002%
RNA_PCR_Primer_Index_37_(RPI37)	30	0.00002%
Ad153_5T_1-index_52	30	0.00002%
Ad153_5T_1-index_32	29	0.00002%
Ad153_5T_1-index_95	29	0.00002%
Ad153_5T_1-index_98	28	0.00002%
Ad153_5T_1-index_125	27	0.00002%
Ad153_5T_1-index_28	27	0.00002%
Ad153_5T_1-index_59	27	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	27	0.00002%
Ad153_5T_1-index_112	26	0.00002%
Ad153_5T_1-index_66	26	0.00002%
Ad153_5T_1-index_78	26	0.00002%
Ad153_5T_1-index_96	26	0.00002%
TruSeq_Adapter_Index_13	26	0.00002%
Ad153_5T_1-index_24	25	0.00002%
Ad153_5T_1-index_6	25	0.00002%
Ad153_5T_1-index_88	25	0.00002%
Ad153_5T_1-index_94	25	0.00002%
Ad153_5T_1-index_120	24	0.00002%
Ad153_5T_1-index_90	24	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N722	24	0.00002%
Ad153_5T_1-index_100	23	0.00002%
Ad153_5T_1-index_44	23	0.00002%
Ad153_5T_1-index_57	23	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	23	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	23	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	23	0.00002%
PCR_Primers	23	0.00002%
Ad153_5T_1-index_9	23	0.00002%
Ad153_5T_1-index_110	22	0.00001%
Ad153_5T_1-index_80	22	0.00001%
Ad153_5T_1-index_102	21	0.00001%
Ad153_5T_1-index_51	21	0.00001%
Ad153_5T_1-index_54	21	0.00001%
Ad153_5T_1-index_84	21	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	21	0.00001%
Ad153_5T_1-index_114	20	0.00001%
Ad153_5T_1-index_12	20	0.00001%
Ad153_5T_1-index_46	20	0.00001%
Ad153_5T_1-index_5	20	0.00001%
Ad153_5T_1-index_55	20	0.00001%
Ad153_5T_1-index_75	20	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	20	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	20	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N723	20	0.00001%
RNA_PCR_Primer_Index_30_(RPI30)	20	0.00001%
RNA_PCR_Primer_Index_32_(RPI32)	20	0.00001%
TruSeq_Adapter_Index_18_7	20	0.00001%
Ad153_5T_1-index_103	19	0.00001%
Ad153_5T_1-index_63	19	0.00001%
Ad153_5T_1-index_64	19	0.00001%
PhiX_read2_adapter	19	0.00001%
RNA_PCR_Primer_Index_39_(RPI39)	19	0.00001%
Stop_Oligo_(STP)_8	19	0.00001%
Ad153_5T_1-index_38	18	0.00001%
Ad153_5T_1-index_76	18	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	18	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	18	0.00001%
RNA_PCR_Primer_Index_40_(RPI40)	18	0.00001%
TruSeq_Adapter_Index_4	18	0.00001%
TruSeq_Adapter_Index_5	18	0.00001%
Ad153_5T_1-index_107	17	0.00001%
Ad153_5T_1-index_111	17	0.00001%
Ad153_5T_1-index_53	17	0.00001%
Ad153_5T_1-index_86	17	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	17	0.00001%
RNA_PCR_Primer_Index_13_(RPI13)	17	0.00001%
TruSeq_Adapter_Index_25	17	0.00001%
Ad153_5T_1-index_118	16	0.00001%
Ad153_5T_1-index_26	16	0.00001%
Ad153_5T_1-index_43	16	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]507	16	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	16	0.00001%
RNA_PCR_Primer_Index_20_(RPI20)	16	0.00001%
TruSeq_Adapter_Index_8	16	0.00001%
TruSeq_Adapter_Index_9	16	0.00001%
Ad153_5T_1-index_106	15	0.00001%
Ad153_5T_1-index_69	15	0.00001%
RNA_PCR_Primer_Index_41_(RPI41)	15	0.00001%
Ad153_5T_1-index_35	14	0.00001%
Ad153_5T_1-index_89	14	0.00001%
RNA_PCR_Primer_Index_17_(RPI17)	14	0.00001%
TruSeq_Adapter_Index_20	14	0.00001%
TruSeq_Adapter_Index_21	14	0.00001%
Ad153_5T_1-index_101	13	0.00001%
Ad153_5T_1-index_127	13	0.00001%
Ad153_5T_1-index_21	13	0.00001%
Ad153_5T_1-index_23	13	0.00001%
I5_Nextera_Transposase_2	13	0.00001%
RNA_PCR_Primer_Index_14_(RPI14)	13	0.00001%
TruSeq_Adapter_Index_12	13	0.00001%
TruSeq_Adapter_Index_14	13	0.00001%
TruSeq_Adapter_Index_16	13	0.00001%
TruSeq_Adapter_Index_6	13	0.00001%
Ad153_5T_1-index_119	12	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	12	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]501	12	0.00001%
I7_Adapter_Nextera_No_Barcode	12	0.00001%
I7_Nextera_Transposase_2	12	0.00001%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	12	0.00001%
RNA_PCR_Primer_Index_43_(RPI43)	12	0.00001%
TruSeq_Adapter_Index_11	12	0.00001%
Ad153_5T_1-index_124	11	0.00001%
Ad153_5T_1-index_62	11	0.00001%
Ad153_5T_1-index_70	11	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	11	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N716	11	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N724	11	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	11	0.00001%
RNA_PCR_Primer_Index_15_(RPI15)	11	0.00001%
RNA_PCR_Primer_Index_29_(RPI29)	11	0.00001%
RNA_PCR_Primer_Index_34_(RPI34)	11	0.00001%
Ad153_5T_1-index_93	10	0.00001%
I5_Adapter_Nextera	10	0.00001%
I5_Nextera_Transposase_1	10	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N715	10	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N706	10	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N709	10	0.00001%
RNA_PCR_Primer_Index_18_(RPI18)	10	0.00001%
RNA_PCR_Primer_Index_42_(RPI42)	10	0.00001%
RNA_PCR_Primer_Index_46_(RPI46)	10	0.00001%
Read_1_sequencing_primer	10	0.00001%
Ad153_5T_1-index_27	9	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S518	9	0.00001%
RNA_PCR_Primer_(RP1)_part_#_15013198	9	0.00001%
RNA_PCR_Primer_Index_33_(RPI33)	9	0.00001%
TruSeq_Adapter_Index_2	9	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N721	8	0.00001%
RNA_PCR_Primer_Index_21_(RPI21)	8	0.00001%
RNA_PCR_Primer_Index_25_(RPI25)	8	0.00001%
RNA_PCR_Primer_Index_27_(RPI27)	8	0.00001%
RNA_PCR_Primer_Index_38_(RPI38)	8	0.00001%
RNA_PCR_Primer_Index_48_(RPI48)	8	0.00001%
TruSeq_Adapter_Index_10	8	0.00001%
TruSeq_Adapter_Index_22	8	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N720	7	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N702	7	0.00000%
RNA_PCR_Primer_Index_26_(RPI26)	7	0.00000%
RNA_PCR_Primer_Index_31_(RPI31)	7	0.00000%
TruSeq_Adapter_Index_3	7	0.00000%
Ad153_5T_1-index_77	6	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S520	6	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N728	6	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	6	0.00000%
RNA_PCR_Primer_Index_16_(RPI16)	6	0.00000%
TruSeq_Adapter_Index_23	6	0.00000%
Ad153_5T_1-index_81	5	0.00000%
Ad153_5T_1-index_82	5	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S513	5	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N719	5	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N701	5	0.00000%
RNA_PCR_Primer_Index_36_(RPI36)	5	0.00000%
TruSeq_Adapter_Index_19	5	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N718	4	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N726	4	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N707	4	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N712	4	0.00000%
RNA_Adapter_(RA5)_part_#_15013205	4	0.00000%
RNA_PCR_Primer_Index_23_(RPI23)	4	0.00000%
RNA_PCR_Primer_Index_3_(RPI3)	4	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]505	3	0.00000%
RNA_PCR_Primer_Index_2_(RPI2)	3	0.00000%
I7_Nextera_Transposase_1	2	0.00000%
PhiX_read1_adapter	2	0.00000%
RNA_PCR_Primer_Index_4_(RPI4)	2	0.00000%
RNA_Adapter_(RA3)_part_#_15013207	1	0.00000%
RNA_PCR_Primer_Index_11_(RPI11)	1	0.00000%
RNA_PCR_Primer_Index_12_(RPI12)	1	0.00000%
RNA_PCR_Primer_Index_22_(RPI22)	1	0.00000%
RNA_PCR_Primer_Index_24_(RPI24)	1	0.00000%
