#File	../fastq/SRR23971479_1.fastq.gz
#Total	175898966
#Matched	84495134	48.03617%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	74117476	42.13639%
Ad153_5T_1-index_11	3694123	2.10014%
Barcode_SE_sequencing_primer	4156816	2.36318%
Ad153_5T_1-index_2	2398296	1.36345%
Ad153Ω_Bottom_2	108434	0.06165%
I5_Nextera_Transposase_1	5661	0.00322%
Ad153_5T_1-index_4	2868	0.00163%
Ad153_5T_1-index_10	813	0.00046%
Ad153_5T_1-index_26	713	0.00041%
Ad153_5T_1-index_65	583	0.00033%
Ad153_5T_1-index_16	556	0.00032%
Ad153_5T_1-index_6	542	0.00031%
Ad153_5T_1-index_3	522	0.00030%
Ad153_5T_1-index_46	480	0.00027%
Ad153_5T_1-index_36	437	0.00025%
Ad153_5T_1-index_15	400	0.00023%
Ad153_5T_1-index_40	343	0.00019%
Ad153_5T_1-index_35	336	0.00019%
Ad153_5T_1-index_102	287	0.00016%
Ad153_5T_1-index_17	212	0.00012%
Ad153_5T_1-index_54	212	0.00012%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	209	0.00012%
Ad153_5T_1-index_55	202	0.00011%
Ad153_5T_1-index_116	184	0.00010%
Ad153_5T_1-index_18	184	0.00010%
Ad153_5T_1-index_32	181	0.00010%
Ad153_5T_1-index_28	156	0.00009%
Ad153_5T_1-index_33	155	0.00009%
TruSeq_Adapter_Index_16	119	0.00007%
Ad153_5T_1-index_25	119	0.00007%
TruSeq_Universal_Adapter	113	0.00006%
Ad153_5T_1-index_30	108	0.00006%
Ad153_5T_1-index_74	89	0.00005%
Barcode_PE_sequencing_primer	79	0.00004%
Ad153_5T_1-index_112	64	0.00004%
RNA_PCR_Primer_Index_24_(RPI24)	63	0.00004%
Ad153_5T_1-index_56	58	0.00003%
Ad153_5T_1-index_8	57	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	55	0.00003%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	52	0.00003%
Ad153_5T_1-index_68	51	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	49	0.00003%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	48	0.00003%
Ad153_5T_1-index_45	43	0.00002%
Ad153_5T_1-index_77	42	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	42	0.00002%
Ad153_5T_1-index_97	41	0.00002%
Ad153_5T_1-index_19	40	0.00002%
Ad153_5T_1-index_42	39	0.00002%
Ad153_5T_1-index_41	37	0.00002%
Read_1_sequencing_primer	37	0.00002%
Ad153_5T_1-index_105	35	0.00002%
Ad153_5T_1-index_31	33	0.00002%
Ad153_5T_1-index_76	33	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N720	33	0.00002%
Ad153_5T_1-index_29	33	0.00002%
Ad153_5T_1-index_75	32	0.00002%
Ad153_5T_1-index_100	31	0.00002%
Ad153_5T_1-index_96	31	0.00002%
pcr_dimer	31	0.00002%
Ad153_5T_1-index_67	29	0.00002%
Ad153_Splint_oligo	29	0.00002%
Ad153_5T_1-index_122	28	0.00002%
Reverse_adapter	28	0.00002%
Ad153_5T_1-index_71	27	0.00002%
RNA_PCR_Primer_Index_37_(RPI37)	26	0.00001%
Ad153_5T_1-index_48	25	0.00001%
TruSeq_Adapter_Index_9	25	0.00001%
Ad153_5T_1-index_115	24	0.00001%
Ad153_5T_1-index_22	24	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	24	0.00001%
Ad153_5T_1-index_57	24	0.00001%
Ad153_5T_1-index_123	23	0.00001%
Ad153_5T_1-index_85	23	0.00001%
Ad153_5T_1-index_94	23	0.00001%
Ad153_5T_1-index_12	22	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N702	22	0.00001%
Ad153_5T_1-index_104	21	0.00001%
Ad153_5T_1-index_84	21	0.00001%
Ad153_5T_1-index_23	21	0.00001%
Ad153_5T_1-index_91	21	0.00001%
Ad153_5T_1-index_86	20	0.00001%
I7_Nextera_Transposase_1	20	0.00001%
Ad153_5T_1-index_52	20	0.00001%
Ad153_5T_1-index_80	19	0.00001%
Ad153_5T_1-index_89	19	0.00001%
Ad153_5T_1-index_114	18	0.00001%
Ad153_5T_1-index_20	18	0.00001%
Ad153_5T_1-index_38	18	0.00001%
Ad153_5T_1-index_39	18	0.00001%
Ad153_5T_1-index_7	18	0.00001%
Ad153_5T_1-index_79	18	0.00001%
Ad153_5T_1-index_83	18	0.00001%
