#File	../fastq/SRR23971503_1.fastq.gz	../fastq/SRR23971503_2.fastq.gz
#Total	224753358
#Matched	25895241	11.52163%
#Name	Reads	ReadsPct
Ad153_5T_1-index_7	9663048	4.29940%
Ad153Ω_Bottom_2	7149145	3.18088%
Barcode_SE_sequencing_primer	7115707	3.16601%
Ad153_5T_1-index_11	430244	0.19143%
Ad153_5T_1-index_1	628992	0.27986%
Ad153_5T_1-index_8	277838	0.12362%
Ad153_5T_1-index_10	171633	0.07637%
Ad153_5T_1-index_4	81912	0.03645%
Ad153_5T_1-index_5	69829	0.03107%
Ad153_5T_1-index_6	43751	0.01947%
Ad153_Splint_oligo	45167	0.02010%
Barcode_PE_sequencing_primer	33764	0.01502%
Read_1_sequencing_primer	48872	0.02174%
Ad153_5T_1-index_33	22437	0.00998%
Ad153_5T_1-index_12	20193	0.00898%
Ad153_5T_1-index_32	17212	0.00766%
Ad153_5T_1-index_3	12648	0.00563%
Ad153_5T_1-index_31	8099	0.00360%
Ad153_5T_1-index_2	6686	0.00297%
Ad153_5T_1-index_29	6210	0.00276%
Ad153_5T_1-index_20	6090	0.00271%
Ad153_5T_1-index_44	3616	0.00161%
Ad153_5T_1-index_30	2740	0.00122%
Ad153_5T_1-index_24	2182	0.00097%
Ad153_5T_1-index_79	1555	0.00069%
Ad153_5T_1-index_52	1540	0.00069%
Ad153_5T_1-index_26	1003	0.00045%
Ad153_5T_1-index_34	997	0.00044%
Ad153_5T_1-index_101	773	0.00034%
Ad153_5T_1-index_113	763	0.00034%
Ad153_5T_1-index_21	612	0.00027%
Ad153_5T_1-index_97	607	0.00027%
Ad153_5T_1-index_78	689	0.00031%
Ad153_5T_1-index_92	662	0.00029%
Ad153_5T_1-index_123	697	0.00031%
Ad153_5T_1-index_28	530	0.00024%
Ad153_5T_1-index_60	505	0.00022%
Ad153_5T_1-index_105	479	0.00021%
Ad153_5T_1-index_88	481	0.00021%
Ad153_5T_1-index_25	458	0.00020%
Ad153_5T_1-index_19	410	0.00018%
Ad153_5T_1-index_71	409	0.00018%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	398	0.00018%
Ad153_5T_1-index_70	386	0.00017%
