#File	../fastq/SRR23971445_1.fastq.gz	../fastq/SRR23971445_2.fastq.gz
#Total	142757404
#Matched	4808279	3.36815%
#Name	Reads	ReadsPct
Ad153_5T_1-index_13	1546620	1.08339%
Ad153Ω_Bottom_2	1248047	0.87424%
Barcode_SE_sequencing_primer	979802	0.68634%
Ad153_5T_1-index_1	516437	0.36176%
Ad153_5T_1-index_3	380526	0.26655%
Ad153_5T_1-index_5	37251	0.02609%
Ad153_5T_1-index_14	31850	0.02231%
Barcode_PE_sequencing_primer	15904	0.01114%
Ad153_5T_1-index_11	10237	0.00717%
PCR_Primers	9001	0.00631%
TruSeq_Universal_Adapter	7095	0.00497%
Ad153_5T_1-index_9	5071	0.00355%
Ad153_5T_1-index_15	3723	0.00261%
Ad153_Splint_oligo	2670	0.00187%
Ad153_5T_1-index_12	2546	0.00178%
Ad153_5T_1-index_10	2416	0.00169%
Read_1_sequencing_primer	1943	0.00136%
Ad153_5T_1-index_7	1180	0.00083%
Reverse_adapter	1038	0.00073%
Ad153_5T_1-index_4	1235	0.00087%
Ad153_5T_1-index_27	252	0.00018%
Ad153_5T_1-index_2	290	0.00020%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	308	0.00022%
Ad153_5T_1-index_33	145	0.00010%
Ad153_5T_1-index_111	134	0.00009%
Ad153_5T_1-index_31	125	0.00009%
PhiX_read2_adapter	110	0.00008%
Ad153_5T_1-index_18	103	0.00007%
Ad153_5T_1-index_49	100	0.00007%
Ad153_5T_1-index_38	102	0.00007%
pcr_dimer	130	0.00009%
Ad153_5T_1-index_128	89	0.00006%
Ad153_5T_1-index_114	79	0.00006%
Ad153_5T_1-index_8	83	0.00006%
Ad153_5T_1-index_29	65	0.00005%
TruSeq_Adapter_Index_2	61	0.00004%
Ad153_5T_1-index_17	55	0.00004%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	55	0.00004%
Ad153_5T_1-index_21	74	0.00005%
Ad153_5T_1-index_72	49	0.00003%
Ad153_5T_1-index_25	47	0.00003%
Ad153_5T_1-index_22	44	0.00003%
Ad153_5T_1-index_62	42	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	42	0.00003%
Ad153_5T_1-index_32	45	0.00003%
Ad153_5T_1-index_23	42	0.00003%
RNA_PCR_Primer_Index_46_(RPI46)	38	0.00003%
Ad153_5T_1-index_46	37	0.00003%
Ad153_5T_1-index_48	35	0.00002%
Ad153_5T_1-index_53	46	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]501	45	0.00003%
Ad153_5T_1-index_73	31	0.00002%
