#File	../fastq/SRR23971494_1.fastq.gz
#Total	254996099
#Matched	42882510	16.81693%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	40248182	15.78384%
Barcode_SE_sequencing_primer	813811	0.31915%
Ad153_5T_1-index_10	587520	0.23040%
Ad153_5T_1-index_4	446304	0.17502%
Ad153Ω_Bottom_2	283267	0.11109%
Ad153_5T_1-index_25	129203	0.05067%
Ad153_5T_1-index_2	53284	0.02090%
Ad153_5T_1-index_19	48242	0.01892%
Ad153_5T_1-index_39	28359	0.01112%
Ad153_5T_1-index_29	23994	0.00941%
Ad153_5T_1-index_47	23428	0.00919%
Ad153_5T_1-index_34	23216	0.00910%
Ad153_5T_1-index_83	16081	0.00631%
Ad153_5T_1-index_8	14466	0.00567%
Ad153_5T_1-index_18	10668	0.00418%
Ad153_5T_1-index_3	8316	0.00326%
Ad153_5T_1-index_31	7783	0.00305%
Ad153_Splint_oligo	7396	0.00290%
Ad153_5T_1-index_20	7210	0.00283%
Ad153_5T_1-index_5	7072	0.00277%
Ad153_5T_1-index_11	6670	0.00262%
Ad153_5T_1-index_17	5304	0.00208%
Ad153_5T_1-index_15	5252	0.00206%
Barcode_PE_sequencing_primer	4843	0.00190%
Ad153_5T_1-index_16	4070	0.00160%
Ad153_5T_1-index_22	3900	0.00153%
Ad153_5T_1-index_7	3797	0.00149%
Ad153_5T_1-index_32	3492	0.00137%
Ad153_5T_1-index_26	3499	0.00137%
Ad153_5T_1-index_6	3215	0.00126%
Ad153_5T_1-index_30	2992	0.00117%
Ad153_5T_1-index_35	2927	0.00115%
Read_1_sequencing_primer	2265	0.00089%
Ad153_5T_1-index_28	2247	0.00088%
Ad153_5T_1-index_12	2164	0.00085%
Ad153_5T_1-index_105	2134	0.00084%
Ad153_5T_1-index_38	2121	0.00083%
Ad153_5T_1-index_33	1994	0.00078%
Ad153_5T_1-index_36	1885	0.00074%
Ad153_5T_1-index_40	1826	0.00072%
Ad153_5T_1-index_14	1704	0.00067%
Ad153_5T_1-index_45	1664	0.00065%
Ad153_5T_1-index_67	1124	0.00044%
Ad153_5T_1-index_49	982	0.00039%
TruSeq_Universal_Adapter	953	0.00037%
Ad153_5T_1-index_13	840	0.00033%
Ad153_5T_1-index_61	810	0.00032%
Ad153_5T_1-index_60	752	0.00029%
Ad153_5T_1-index_91	738	0.00029%
Ad153_5T_1-index_48	727	0.00029%
Ad153_5T_1-index_37	597	0.00023%
Ad153_5T_1-index_78	558	0.00022%
Reverse_adapter	540	0.00021%
Ad153_5T_1-index_71	521	0.00020%
Ad153_5T_1-index_27	421	0.00017%
Ad153_5T_1-index_41	418	0.00016%
Ad153_5T_1-index_76	409	0.00016%
Ad153_5T_1-index_97	406	0.00016%
Ad153_5T_1-index_51	389	0.00015%
Ad153_5T_1-index_84	374	0.00015%
Ad153_5T_1-index_52	363	0.00014%
Ad153_5T_1-index_115	334	0.00013%
Ad153_5T_1-index_59	332	0.00013%
Ad153_5T_1-index_54	329	0.00013%
Ad153_5T_1-index_21	309	0.00012%
Ad153_5T_1-index_110	291	0.00011%
Ad153_5T_1-index_92	285	0.00011%
Ad153_5T_1-index_23	289	0.00011%
Ad153_5T_1-index_74	277	0.00011%
Ad153_5T_1-index_79	251	0.00010%
Ad153_5T_1-index_50	230	0.00009%
Ad153_5T_1-index_68	228	0.00009%
Ad153_5T_1-index_42	227	0.00009%
