#File	../fastq/SRR23971538_1.fastq.gz
#Total	79774840
#Matched	13560906	16.99898%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	12466934	15.62765%
Ad153_5T_1-index_3	865052	1.08437%
Barcode_SE_sequencing_primer	187707	0.23530%
Ad153Ω_Bottom_2	35523	0.04453%
Ad153_5T_1-index_65	485	0.00061%
Ad153_5T_1-index_2	457	0.00057%
Ad153_5T_1-index_4	440	0.00055%
Ad153_5T_1-index_31	401	0.00050%
Ad153_5T_1-index_26	150	0.00019%
Ad153_5T_1-index_52	110	0.00014%
TruSeq_Universal_Adapter	101	0.00013%
Ad153_5T_1-index_35	100	0.00013%
Ad153_5T_1-index_68	88	0.00011%
Ad153_5T_1-index_36	87	0.00011%
Ad153_5T_1-index_60	86	0.00011%
Ad153_5T_1-index_5	78	0.00010%
RNA_PCR_Primer_Index_18_(RPI18)	68	0.00009%
Ad153_5T_1-index_76	64	0.00008%
Ad153_5T_1-index_105	55	0.00007%
Ad153_5T_1-index_97	51	0.00006%
Ad153_5T_1-index_116	50	0.00006%
Ad153_5T_1-index_10	48	0.00006%
Ad153_5T_1-index_123	47	0.00006%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	43	0.00005%
Ad153_5T_1-index_7	43	0.00005%
Ad153_5T_1-index_14	42	0.00005%
Ad153_5T_1-index_38	40	0.00005%
Ad153_5T_1-index_56	40	0.00005%
Ad153_5T_1-index_79	38	0.00005%
Ad153_5T_1-index_16	37	0.00005%
Ad153_5T_1-index_17	37	0.00005%
Ad153_5T_1-index_20	36	0.00005%
Ad153_Splint_oligo	35	0.00004%
Ad153_5T_1-index_28	34	0.00004%
Ad153_5T_1-index_122	32	0.00004%
Ad153_5T_1-index_121	31	0.00004%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	30	0.00004%
Ad153_5T_1-index_29	29	0.00004%
Ad153_5T_1-index_41	28	0.00004%
Ad153_5T_1-index_33	27	0.00003%
Ad153_5T_1-index_49	27	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	27	0.00003%
Ad153_5T_1-index_24	27	0.00003%
Ad153_5T_1-index_22	26	0.00003%
Ad153_5T_1-index_71	26	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	26	0.00003%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	26	0.00003%
Reverse_adapter	26	0.00003%
pcr_dimer	26	0.00003%
Ad153_5T_1-index_18	26	0.00003%
Ad153_5T_1-index_11	25	0.00003%
Ad153_5T_1-index_34	25	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	25	0.00003%
Ad153_5T_1-index_42	24	0.00003%
Ad153_5T_1-index_73	24	0.00003%
Read_1_sequencing_primer	24	0.00003%
Barcode_PE_sequencing_primer	25	0.00003%
Ad153_5T_1-index_96	23	0.00003%
Ad153_5T_1-index_104	22	0.00003%
Ad153_5T_1-index_117	22	0.00003%
Ad153_5T_1-index_84	22	0.00003%
Ad153_5T_1-index_61	23	0.00003%
Ad153_5T_1-index_114	21	0.00003%
Ad153_5T_1-index_15	21	0.00003%
Ad153_5T_1-index_30	21	0.00003%
Ad153_5T_1-index_48	21	0.00003%
Ad153_5T_1-index_87	21	0.00003%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	21	0.00003%
Ad153_5T_1-index_101	20	0.00003%
Ad153_5T_1-index_39	20	0.00003%
Ad153_5T_1-index_45	20	0.00003%
Ad153_5T_1-index_57	20	0.00003%
Ad153_5T_1-index_80	20	0.00003%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	20	0.00003%
Ad153_5T_1-index_115	19	0.00002%
Ad153_5T_1-index_23	19	0.00002%
Ad153_5T_1-index_27	19	0.00002%
I5_Nextera_Transposase_2	19	0.00002%
Ad153_5T_1-index_47	18	0.00002%
Ad153_5T_1-index_67	18	0.00002%
