#File	../fastq/SRR23971419_1.fastq.gz
#Total	271738868
#Matched	14658512	5.39434%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	12088885	4.44871%
Ad153_5T_1-index_33	2017425	0.74241%
Barcode_SE_sequencing_primer	265451	0.09769%
Ad153_5T_1-index_2	140604	0.05174%
Ad153_5T_1-index_11	106913	0.03934%
Ad153Ω_Bottom_2	17924	0.00660%
Ad153_5T_1-index_22	1152	0.00042%
Ad153_5T_1-index_44	696	0.00026%
Ad153_5T_1-index_31	537	0.00020%
Ad153_5T_1-index_27	473	0.00017%
Ad153_5T_1-index_56	450	0.00017%
Ad153_5T_1-index_4	423	0.00016%
Ad153_5T_1-index_71	397	0.00015%
Ad153_5T_1-index_86	369	0.00014%
Ad153_5T_1-index_15	349	0.00013%
Ad153_5T_1-index_85	341	0.00013%
Ad153_5T_1-index_3	346	0.00013%
Ad153_5T_1-index_10	332	0.00012%
RNA_PCR_Primer_Index_30_(RPI30)	321	0.00012%
Ad153_5T_1-index_16	294	0.00011%
Ad153_5T_1-index_108	272	0.00010%
Ad153_5T_1-index_58	264	0.00010%
Ad153_5T_1-index_55	257	0.00009%
Ad153_5T_1-index_79	245	0.00009%
Ad153_Splint_oligo	241	0.00009%
Ad153_5T_1-index_18	239	0.00009%
Ad153_5T_1-index_122	221	0.00008%
Ad153_5T_1-index_105	218	0.00008%
Ad153_5T_1-index_17	211	0.00008%
Ad153_5T_1-index_123	207	0.00008%
Ad153_5T_1-index_28	203	0.00007%
Ad153_5T_1-index_115	199	0.00007%
Ad153_5T_1-index_29	194	0.00007%
Ad153_5T_1-index_83	192	0.00007%
Ad153_5T_1-index_34	190	0.00007%
Ad153_5T_1-index_104	184	0.00007%
Ad153_5T_1-index_40	176	0.00006%
Ad153_5T_1-index_26	164	0.00006%
Ad153_5T_1-index_12	157	0.00006%
Ad153_5T_1-index_65	153	0.00006%
Ad153_5T_1-index_7	148	0.00005%
Ad153_5T_1-index_114	147	0.00005%
Ad153_5T_1-index_113	146	0.00005%
Ad153_5T_1-index_124	147	0.00005%
Ad153_5T_1-index_73	145	0.00005%
Ad153_5T_1-index_39	144	0.00005%
Ad153_5T_1-index_84	144	0.00005%
Ad153_5T_1-index_30	141	0.00005%
Ad153_5T_1-index_24	138	0.00005%
Ad153_5T_1-index_14	135	0.00005%
Ad153_5T_1-index_23	132	0.00005%
Ad153_5T_1-index_60	129	0.00005%
Ad153_5T_1-index_112	128	0.00005%
Ad153_5T_1-index_90	124	0.00005%
RNA_Adapter_(RA5)_part_#_15013205	123	0.00005%
Ad153_5T_1-index_25	122	0.00004%
Ad153_5T_1-index_42	122	0.00004%
Ad153_5T_1-index_109	121	0.00004%
Ad153_5T_1-index_72	121	0.00004%
Ad153_5T_1-index_49	120	0.00004%
Ad153_5T_1-index_66	115	0.00004%
Ad153_5T_1-index_97	114	0.00004%
Ad153_5T_1-index_125	113	0.00004%
RNA_PCR_Primer_Index_43_(RPI43)	110	0.00004%
Ad153_5T_1-index_88	108	0.00004%
Ad153_5T_1-index_41	107	0.00004%
Ad153_5T_1-index_45	105	0.00004%
Read_1_sequencing_primer	105	0.00004%
Ad153_5T_1-index_74	104	0.00004%
Ad153_5T_1-index_20	103	0.00004%
Ad153_5T_1-index_96	102	0.00004%
Ad153_5T_1-index_50	101	0.00004%
Ad153_5T_1-index_36	99	0.00004%
Ad153_5T_1-index_48	97	0.00004%
Ad153_5T_1-index_68	96	0.00004%
Barcode_PE_sequencing_primer	96	0.00004%
Ad153_5T_1-index_121	95	0.00003%
Ad153_5T_1-index_91	95	0.00003%
Ad153_5T_1-index_70	94	0.00003%
Reverse_adapter	94	0.00003%
Ad153_5T_1-index_111	93	0.00003%
RNA_PCR_Primer_Index_45_(RPI45)	93	0.00003%
Ad153_5T_1-index_59	92	0.00003%
Ad153_5T_1-index_46	91	0.00003%
Ad153_5T_1-index_98	88	0.00003%
TruSeq_Adapter_Index_27	88	0.00003%
Ad153_5T_1-index_92	87	0.00003%
Ad153_5T_1-index_82	86	0.00003%
TruSeq_Adapter_Index_3	86	0.00003%
Ad153_5T_1-index_101	80	0.00003%
Ad153_5T_1-index_116	80	0.00003%
Ad153_5T_1-index_117	80	0.00003%
Ad153_5T_1-index_57	80	0.00003%
Ad153_5T_1-index_61	80	0.00003%
Ad153_5T_1-index_87	79	0.00003%
I5_Nextera_Transposase_1	79	0.00003%
TruSeq_Adapter_Index_13	78	0.00003%
Ad153_5T_1-index_19	76	0.00003%
Ad153_5T_1-index_80	75	0.00003%
RNA_PCR_Primer_Index_34_(RPI34)	74	0.00003%
Ad153_5T_1-index_128	72	0.00003%
Ad153_5T_1-index_47	72	0.00003%
Ad153_5T_1-index_75	71	0.00003%
TruSeq_Adapter_Index_19	70	0.00003%
Ad153_5T_1-index_89	68	0.00003%
Ad153_5T_1-index_52	67	0.00002%
Ad153_5T_1-index_67	66	0.00002%
Ad153_5T_1-index_6	64	0.00002%
Ad153_5T_1-index_9	63	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N728	63	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	63	0.00002%
TruSeq_Universal_Adapter	63	0.00002%
Ad153_5T_1-index_37	62	0.00002%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	61	0.00002%
RNA_PCR_Primer_Index_35_(RPI35)	61	0.00002%
Ad153_5T_1-index_35	60	0.00002%
RNA_PCR_Primer_Index_28_(RPI28)	59	0.00002%
Ad153_5T_1-index_94	58	0.00002%
Ad153_5T_1-index_107	57	0.00002%
Ad153_5T_1-index_110	57	0.00002%
Ad153_5T_1-index_106	55	0.00002%
TruSeq_Adapter_Index_7	55	0.00002%
Ad153_5T_1-index_78	54	0.00002%
TruSeq_Adapter_Index_11	54	0.00002%
TruSeq_Adapter_Index_5	54	0.00002%
Ad153_5T_1-index_54	49	0.00002%
PCR_Primers	49	0.00002%
TruSeq_Adapter_Index_15	49	0.00002%
RNA_PCR_Primer_Index_40_(RPI40)	48	0.00002%
TruSeq_Adapter_Index_18_7	46	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	45	0.00002%
Ad153_5T_1-index_81	44	0.00002%
RNA_PCR_Primer_Index_14_(RPI14)	44	0.00002%
RNA_PCR_Primer_Index_27_(RPI27)	44	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	43	0.00002%
Ad153_5T_1-index_53	41	0.00002%
Ad153_5T_1-index_95	41	0.00002%
pcr_dimer	41	0.00002%
RNA_PCR_Primer_Index_26_(RPI26)	40	0.00001%
TruSeq_Adapter_Index_25	40	0.00001%
Ad153_5T_1-index_119	39	0.00001%
