#File	../fastq/SRR23971475_1.fastq.gz
#Total	229948912
#Matched	8429279	3.66572%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	7310705	3.17927%
Ad153_5T_1-index_4	963210	0.41888%
Barcode_SE_sequencing_primer	119222	0.05185%
Ad153Ω_Bottom_2	19529	0.00849%
Ad153_5T_1-index_29	1736	0.00075%
Ad153_5T_1-index_60	943	0.00041%
Ad153_5T_1-index_3	520	0.00023%
Ad153_5T_1-index_15	452	0.00020%
Ad153_5T_1-index_26	420	0.00018%
Ad153_5T_1-index_65	358	0.00016%
TruSeq_Universal_Adapter	351	0.00015%
Ad153_5T_1-index_36	329	0.00014%
Ad153_5T_1-index_14	274	0.00012%
Ad153_5T_1-index_6	263	0.00011%
Ad153_5T_1-index_22	256	0.00011%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	211	0.00009%
Ad153_5T_1-index_23	204	0.00009%
Barcode_PE_sequencing_primer	199	0.00009%
pcr_dimer	185	0.00008%
Ad153_5T_1-index_86	183	0.00008%
Ad153_5T_1-index_105	175	0.00008%
Ad153_5T_1-index_55	170	0.00007%
Ad153_5T_1-index_40	168	0.00007%
Ad153_5T_1-index_118	162	0.00007%
Ad153_5T_1-index_2	150	0.00007%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	138	0.00006%
Ad153_5T_1-index_56	137	0.00006%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	135	0.00006%
Ad153_5T_1-index_104	128	0.00006%
Ad153_5T_1-index_92	127	0.00006%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	126	0.00005%
Reverse_adapter	126	0.00005%
Ad153_5T_1-index_57	123	0.00005%
I5_Nextera_Transposase_1	119	0.00005%
Ad153_5T_1-index_32	118	0.00005%
Ad153_5T_1-index_75	114	0.00005%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N709	112	0.00005%
Read_1_sequencing_primer	111	0.00005%
TruSeq_Adapter_Index_27	110	0.00005%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	109	0.00005%
Ad153_5T_1-index_10	108	0.00005%
Ad153_5T_1-index_49	107	0.00005%
Ad153_5T_1-index_67	107	0.00005%
Ad153_5T_1-index_5	106	0.00005%
Ad153_5T_1-index_97	106	0.00005%
Ad153_5T_1-index_106	105	0.00005%
Ad153_5T_1-index_58	105	0.00005%
Ad153_5T_1-index_31	104	0.00005%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]507	101	0.00004%
Ad153_5T_1-index_20	98	0.00004%
Ad153_5T_1-index_11	97	0.00004%
Ad153_5T_1-index_116	97	0.00004%
Ad153_5T_1-index_108	96	0.00004%
