#File	../fastq/SRR23971508_1.fastq.gz	../fastq/SRR23971508_2.fastq.gz
#Total	181288538
#Matched	6254631	3.45010%
#Name	Reads	ReadsPct
Ad153Ω_Bottom_2	1973125	1.08839%
Barcode_SE_sequencing_primer	1920666	1.05945%
Ad153_5T_1-index_12	728020	0.40158%
Ad153_5T_1-index_22	721796	0.39815%
Ad153_5T_1-index_1	451933	0.24929%
Ad153_5T_1-index_10	86836	0.04790%
Ad153_5T_1-index_11	84144	0.04641%
Ad153_5T_1-index_4	57731	0.03184%
Ad153_5T_1-index_3	46898	0.02587%
Ad153_5T_1-index_25	30119	0.01661%
Ad153_5T_1-index_7	22694	0.01252%
Ad153_5T_1-index_8	22090	0.01218%
Barcode_PE_sequencing_primer	21477	0.01185%
Read_1_sequencing_primer	21039	0.01161%
Ad153_Splint_oligo	15149	0.00836%
Ad153_5T_1-index_6	9051	0.00499%
Ad153_5T_1-index_2	9108	0.00502%
Ad153_5T_1-index_5	5192	0.00286%
Ad153_5T_1-index_60	2179	0.00120%
Ad153_5T_1-index_20	1854	0.00102%
Ad153_5T_1-index_31	1789	0.00099%
Ad153_5T_1-index_18	1162	0.00064%
Ad153_5T_1-index_29	1153	0.00064%
Ad153_5T_1-index_114	1152	0.00064%
Ad153_5T_1-index_74	1120	0.00062%
Ad153_5T_1-index_33	1302	0.00072%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	572	0.00032%
Ad153_5T_1-index_21	508	0.00028%
Ad153_5T_1-index_72	454	0.00025%
Ad153_5T_1-index_62	430	0.00024%
Ad153_5T_1-index_80	394	0.00022%
Ad153_5T_1-index_104	345	0.00019%
Ad153_5T_1-index_44	336	0.00019%
Ad153_5T_1-index_41	321	0.00018%
Ad153_5T_1-index_98	314	0.00017%
Ad153_5T_1-index_115	309	0.00017%
Ad153_5T_1-index_71	316	0.00017%
Ad153_5T_1-index_34	282	0.00016%
Ad153_5T_1-index_105	278	0.00015%
Ad153_5T_1-index_79	280	0.00015%
Ad153_5T_1-index_106	255	0.00014%
Ad153_5T_1-index_52	251	0.00014%
Ad153_5T_1-index_17	229	0.00013%
Ad153_5T_1-index_14	223	0.00012%
Ad153_5T_1-index_68	273	0.00015%
Ad153_5T_1-index_19	229	0.00013%
Ad153_5T_1-index_86	245	0.00014%
Ad153_5T_1-index_59	208	0.00011%
Ad153_5T_1-index_95	207	0.00011%
Ad153_5T_1-index_118	202	0.00011%
Ad153_5T_1-index_15	206	0.00011%
Ad153_5T_1-index_39	200	0.00011%
Ad153_5T_1-index_63	195	0.00011%
Ad153_5T_1-index_78	191	0.00011%
Ad153_5T_1-index_55	243	0.00013%
Ad153_5T_1-index_51	176	0.00010%
Ad153_5T_1-index_36	167	0.00009%
Ad153_5T_1-index_45	168	0.00009%
Ad153_5T_1-index_23	171	0.00009%
Ad153_5T_1-index_113	165	0.00009%
Ad153_5T_1-index_123	163	0.00009%
Ad153_5T_1-index_16	166	0.00009%
Ad153_5T_1-index_97	157	0.00009%
Ad153_5T_1-index_42	158	0.00009%
Ad153_5T_1-index_99	173	0.00010%
Ad153_5T_1-index_57	151	0.00008%
Ad153_5T_1-index_26	136	0.00008%
Ad153_5T_1-index_24	128	0.00007%
Ad153_5T_1-index_49	130	0.00007%
Ad153_5T_1-index_67	120	0.00007%
Ad153_5T_1-index_27	124	0.00007%
Ad153_5T_1-index_91	116	0.00006%
Ad153_5T_1-index_40	132	0.00007%
Ad153_5T_1-index_70	110	0.00006%
Ad153_5T_1-index_73	111	0.00006%
Ad153_5T_1-index_87	106	0.00006%
Ad153_5T_1-index_43	106	0.00006%
Ad153_5T_1-index_103	103	0.00006%
Ad153_5T_1-index_65	103	0.00006%
Ad153_5T_1-index_88	102	0.00006%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	98	0.00005%
Ad153_5T_1-index_61	96	0.00005%
Ad153_5T_1-index_108	97	0.00005%
Ad153_5T_1-index_30	92	0.00005%
Ad153_5T_1-index_101	91	0.00005%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	89	0.00005%
TruSeq_Universal_Adapter	91	0.00005%
Ad153_5T_1-index_28	88	0.00005%
Ad153_5T_1-index_121	87	0.00005%
RNA_PCR_Primer_Index_25_(RPI25)	85	0.00005%
Ad153_5T_1-index_92	85	0.00005%
Ad153_5T_1-index_38	95	0.00005%
Ad153_5T_1-index_75	82	0.00005%
Ad153_5T_1-index_120	80	0.00004%
Ad153_5T_1-index_56	78	0.00004%
Ad153_5T_1-index_83	77	0.00004%
Ad153_5T_1-index_110	73	0.00004%
Ad153_5T_1-index_9	72	0.00004%
Ad153_5T_1-index_81	66	0.00004%
Ad153_5T_1-index_69	63	0.00003%
Ad153_5T_1-index_76	60	0.00003%
RNA_PCR_Primer_Index_43_(RPI43)	60	0.00003%
Ad153_5T_1-index_109	59	0.00003%
Ad153_5T_1-index_58	59	0.00003%
Ad153_5T_1-index_85	59	0.00003%
Ad153_5T_1-index_50	61	0.00003%
Ad153_5T_1-index_47	56	0.00003%
TruSeq_Adapter_Index_27	54	0.00003%
Ad153_5T_1-index_32	52	0.00003%
Ad153_5T_1-index_35	47	0.00003%
Ad153_5T_1-index_84	45	0.00002%
Ad153_5T_1-index_66	42	0.00002%
Ad153_5T_1-index_13	42	0.00002%
TruSeq_Adapter_Index_13	40	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]507	40	0.00002%
Ad153_5T_1-index_117	38	0.00002%
Ad153_5T_1-index_48	38	0.00002%
Ad153_5T_1-index_122	37	0.00002%
Ad153_5T_1-index_37	37	0.00002%
Ad153_5T_1-index_53	36	0.00002%
Ad153_5T_1-index_93	36	0.00002%
Ad153_5T_1-index_127	36	0.00002%
Ad153_5T_1-index_96	34	0.00002%
Ad153_5T_1-index_90	41	0.00002%
RNA_PCR_Primer_Index_44_(RPI44)	32	0.00002%
TruSeq_Adapter_Index_22	30	0.00002%
Ad153_5T_1-index_128	32	0.00002%
PhiX_read2_adapter	29	0.00002%
Illumina 3p RNA Adapter	29	0.00002%
Ad153_5T_1-index_89	28	0.00002%
PCR_Primers	29	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	26	0.00001%
Ad153_5T_1-index_64	27	0.00001%
Ad153_5T_1-index_116	25	0.00001%
RNA_PCR_Primer_Index_13_(RPI13)	25	0.00001%
Ad153_5T_1-index_46	24	0.00001%
Ad153_5T_1-index_54	23	0.00001%
Ad153_5T_1-index_102	22	0.00001%
Ad153_5T_1-index_119	22	0.00001%
TruSeq_Adapter_Index_12	22	0.00001%
Ad153_5T_1-index_111	21	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	21	0.00001%
Ad153_5T_1-index_100	23	0.00001%
PhiX_read1_adapter	19	0.00001%
RNA_PCR_Primer_Index_45_(RPI45)	19	0.00001%
TruSeq_Adapter_Index_8	18	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	17	0.00001%
TruSeq_Adapter_Index_3	17	0.00001%
Ad153_5T_1-index_112	16	0.00001%
RNA_PCR_Primer_Index_28_(RPI28)	16	0.00001%
Ad153_5T_1-index_107	16	0.00001%
Ad153_5T_1-index_94	15	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S518	14	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	14	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	14	0.00001%
RNA_PCR_Primer_Index_24_(RPI24)	14	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N712	14	0.00001%
Ad153_5T_1-index_124	13	0.00001%
RNA_PCR_Primer_Index_29_(RPI29)	13	0.00001%
Stop_Oligo_(STP)_8	12	0.00001%
Ad153_5T_1-index_82	12	0.00001%
Reverse_adapter	11	0.00001%
I5_Nextera_Transposase_1	11	0.00001%
Ad153_5T_1-index_125	10	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N728	10	0.00001%
RNA_PCR_Primer_Index_37_(RPI37)	10	0.00001%
Ad153_5T_1-index_77	10	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	9	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N718	9	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	9	0.00000%
RNA_PCR_Primer_Index_42_(RPI42)	9	0.00000%
Ad153_5T_1-index_126	8	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N721	8	0.00000%
pcr_dimer	8	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N723	7	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N706	7	0.00000%
RNA_PCR_Primer_Index_14_(RPI14)	7	0.00000%
TruSeq_Adapter_Index_10	7	0.00000%
TruSeq_Adapter_Index_25	7	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	6	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	6	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N714	6	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N707	6	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	6	0.00000%
RNA_PCR_Primer_Index_3_(RPI3)	6	0.00000%
RNA_PCR_Primer_Index_46_(RPI46)	6	0.00000%
TruSeq_Adapter_Index_5	6	0.00000%
TruSeq_Adapter_Index_7	6	0.00000%
RNA_PCR_Primer_Index_35_(RPI35)	6	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	5	0.00000%
RNA_PCR_Primer_Index_30_(RPI30)	5	0.00000%
RNA_PCR_Primer_Index_31_(RPI31)	5	0.00000%
RNA_PCR_Primer_Index_34_(RPI34)	5	0.00000%
TruSeq_Adapter_Index_6	5	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	6	0.00000%
I7_Nextera_Transposase_1	4	0.00000%
RNA_Adapter_(RA5)_part_#_15013205	4	0.00000%
RNA_PCR_Primer_Index_16_(RPI16)	4	0.00000%
RNA_PCR_Primer_Index_19_(RPI19)	4	0.00000%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	4	0.00000%
RNA_PCR_Primer_Index_32_(RPI32)	4	0.00000%
RNA_PCR_Primer_Index_36_(RPI36)	4	0.00000%
TruSeq_Adapter_Index_11	4	0.00000%
TruSeq_Adapter_Index_9	4	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]501	3	0.00000%
I7_Nextera_Transposase_2	3	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N726	3	0.00000%
RNA_PCR_Primer_(RP1)_part_#_15013198	3	0.00000%
RNA_PCR_Primer_Index_20_(RPI20)	3	0.00000%
RNA_PCR_Primer_Index_33_(RPI33)	3	0.00000%
RNA_PCR_Primer_Index_39_(RPI39)	3	0.00000%
RNA_PCR_Primer_Index_41_(RPI41)	3	0.00000%
RNA_PCR_Primer_Index_9_(RPI9)	3	0.00000%
TruSeq_Adapter_Index_2	3	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]505	2	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N719	2	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N724	2	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	2	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	2	0.00000%
RNA_PCR_Primer_Index_15_(RPI15)	2	0.00000%
RNA_PCR_Primer_Index_48_(RPI48)	2	0.00000%
TruSeq_Adapter_Index_14	2	0.00000%
TruSeq_Adapter_Index_15	2	0.00000%
TruSeq_Adapter_Index_18_7	2	0.00000%
TruSeq_Adapter_Index_20	2	0.00000%
TruSeq_Adapter_Index_4	2	0.00000%
I5_Nextera_Transposase_2	1	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S513	1	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S520	1	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	1	0.00000%
I7_Adapter_Nextera_No_Barcode	1	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N716	1	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N720	1	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	1	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N702	1	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	1	0.00000%
RNA_PCR_Primer_Index_12_(RPI12)	1	0.00000%
RNA_PCR_Primer_Index_21_(RPI21)	1	0.00000%
RNA_PCR_Primer_Index_22_(RPI22)	1	0.00000%
RNA_PCR_Primer_Index_23_(RPI23)	1	0.00000%
RNA_PCR_Primer_Index_27_(RPI27)	1	0.00000%
RNA_PCR_Primer_Index_2_(RPI2)	1	0.00000%
RNA_PCR_Primer_Index_40_(RPI40)	1	0.00000%
RNA_PCR_Primer_Index_47_(RPI47)	1	0.00000%
TruSeq_Adapter_Index_23	1	0.00000%
