#File	../fastq/SRR23971570_1.fastq.gz	../fastq/SRR23971570_2.fastq.gz
#Total	264471372
#Matched	20422096	7.72186%
#Name	Reads	ReadsPct
Ad153_5T_1-index_4	6217951	2.35109%
Ad153Ω_Bottom_2	5837846	2.20736%
Barcode_SE_sequencing_primer	6020047	2.27626%
Ad153_5T_1-index_11	474554	0.17943%
Ad153_5T_1-index_8	453170	0.17135%
Ad153_5T_1-index_1	621946	0.23517%
Ad153_5T_1-index_10	194986	0.07373%
Ad153_5T_1-index_5	104236	0.03941%
Barcode_PE_sequencing_primer	88556	0.03348%
Ad153_5T_1-index_6	67787	0.02563%
Read_1_sequencing_primer	68007	0.02571%
Ad153_Splint_oligo	59198	0.02238%
Ad153_5T_1-index_7	41672	0.01576%
Ad153_5T_1-index_32	30293	0.01145%
Ad153_5T_1-index_33	22933	0.00867%
Ad153_5T_1-index_12	15451	0.00584%
Ad153_5T_1-index_2	12915	0.00488%
Ad153_5T_1-index_29	10157	0.00384%
Ad153_5T_1-index_3	10205	0.00386%
Ad153_5T_1-index_26	5506	0.00208%
Ad153_5T_1-index_31	3568	0.00135%
Ad153_5T_1-index_56	3508	0.00133%
Ad153_5T_1-index_86	3479	0.00132%
Ad153_5T_1-index_30	3417	0.00129%
Ad153_5T_1-index_106	2537	0.00096%
Ad153_5T_1-index_65	2406	0.00091%
Ad153_5T_1-index_23	2092	0.00079%
Ad153_5T_1-index_71	2387	0.00090%
Ad153_5T_1-index_28	2041	0.00077%
Ad153_5T_1-index_40	1565	0.00059%
Ad153_5T_1-index_34	1589	0.00060%
Ad153_5T_1-index_97	1376	0.00052%
Ad153_5T_1-index_101	1291	0.00049%
Ad153_5T_1-index_20	1174	0.00044%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	1098	0.00042%
Ad153_5T_1-index_105	1052	0.00040%
Ad153_5T_1-index_58	1040	0.00039%
Ad153_5T_1-index_92	1100	0.00042%
Ad153_5T_1-index_25	893	0.00034%
Ad153_5T_1-index_22	865	0.00033%
Ad153_5T_1-index_14	834	0.00032%
Ad153_5T_1-index_15	779	0.00029%
Ad153_5T_1-index_55	746	0.00028%
Ad153_5T_1-index_9	742	0.00028%
Ad153_5T_1-index_121	680	0.00026%
Ad153_5T_1-index_53	679	0.00026%
Ad153_5T_1-index_21	598	0.00023%
Ad153_5T_1-index_73	534	0.00020%
Ad153_5T_1-index_68	591	0.00022%
Ad153_5T_1-index_88	513	0.00019%
Ad153_5T_1-index_83	495	0.00019%
Ad153_5T_1-index_41	448	0.00017%
Ad153_5T_1-index_57	467	0.00018%
Ad153_5T_1-index_104	430	0.00016%
Ad153_5T_1-index_76	412	0.00016%
Ad153_5T_1-index_51	402	0.00015%
