#File	../fastq/SRR23971572_1.fastq.gz	../fastq/SRR23971572_2.fastq.gz
#Total	213123774
#Matched	11405488	5.35158%
#Name	Reads	ReadsPct
Ad153_5T_1-index_2	2433476	1.14181%
Ad153Ω_Bottom_2	3130312	1.46878%
Barcode_SE_sequencing_primer	3042827	1.42773%
Ad153_5T_1-index_22	1215814	0.57047%
Ad153_5T_1-index_1	821362	0.38539%
Ad153_5T_1-index_11	192916	0.09052%
Ad153_5T_1-index_10	178751	0.08387%
Ad153_5T_1-index_3	58827	0.02760%
Ad153_5T_1-index_4	51953	0.02438%
Ad153_5T_1-index_25	38694	0.01816%
Barcode_PE_sequencing_primer	30733	0.01442%
Ad153_5T_1-index_7	29023	0.01362%
Ad153_5T_1-index_8	27425	0.01287%
Ad153_Splint_oligo	32690	0.01534%
Ad153_5T_1-index_6	26046	0.01222%
Read_1_sequencing_primer	34857	0.01636%
Ad153_5T_1-index_12	6667	0.00313%
Ad153_5T_1-index_5	5437	0.00255%
Ad153_5T_1-index_33	3737	0.00175%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	2312	0.00108%
Ad153_5T_1-index_20	1885	0.00088%
Ad153_5T_1-index_114	1809	0.00085%
Ad153_5T_1-index_105	1667	0.00078%
Ad153_5T_1-index_31	1731	0.00081%
Ad153_5T_1-index_18	1602	0.00075%
Ad153_5T_1-index_113	1365	0.00064%
TruSeq_Adapter_Index_27	1312	0.00062%
Ad153_5T_1-index_109	1125	0.00053%
Ad153_5T_1-index_55	1166	0.00055%
Ad153_5T_1-index_14	1015	0.00048%
Ad153_5T_1-index_78	933	0.00044%
Ad153_5T_1-index_59	769	0.00036%
Ad153_5T_1-index_108	761	0.00036%
Ad153_5T_1-index_62	706	0.00033%
Ad153_5T_1-index_121	695	0.00033%
Ad153_5T_1-index_80	698	0.00033%
Ad153_5T_1-index_21	606	0.00028%
Ad153_5T_1-index_44	591	0.00028%
Ad153_5T_1-index_15	576	0.00027%
Ad153_5T_1-index_67	568	0.00027%
Ad153_5T_1-index_104	539	0.00025%
Ad153_5T_1-index_71	525	0.00025%
Ad153_5T_1-index_56	494	0.00023%
Ad153_5T_1-index_94	459	0.00022%
Ad153_5T_1-index_124	448	0.00021%
Ad153_5T_1-index_65	452	0.00021%
Ad153_5T_1-index_115	443	0.00021%
Ad153_5T_1-index_45	442	0.00021%
Ad153_5T_1-index_39	426	0.00020%
Ad153_5T_1-index_98	403	0.00019%
Ad153_5T_1-index_106	373	0.00018%
Ad153_5T_1-index_68	416	0.00020%
Ad153_5T_1-index_122	357	0.00017%
Ad153_5T_1-index_87	336	0.00016%
Ad153_5T_1-index_16	315	0.00015%
Ad153_5T_1-index_24	307	0.00014%
Ad153_5T_1-index_17	307	0.00014%
Ad153_5T_1-index_29	290	0.00014%
Ad153_5T_1-index_51	283	0.00013%
RNA_PCR_Primer_Index_46_(RPI46)	279	0.00013%
Ad153_5T_1-index_97	277	0.00013%
RNA_PCR_Primer_Index_29_(RPI29)	272	0.00013%
Ad153_5T_1-index_101	266	0.00012%
Ad153_5T_1-index_88	255	0.00012%
Ad153_5T_1-index_23	253	0.00012%
Ad153_5T_1-index_60	248	0.00012%
Ad153_5T_1-index_41	229	0.00011%
Ad153_5T_1-index_19	246	0.00012%
Ad153_5T_1-index_86	300	0.00014%
Ad153_5T_1-index_34	229	0.00011%
Ad153_5T_1-index_26	224	0.00011%
Ad153_5T_1-index_30	226	0.00011%
RNA_PCR_Primer_Index_30_(RPI30)	218	0.00010%
Ad153_5T_1-index_92	221	0.00010%
Ad153_5T_1-index_27	227	0.00011%
Ad153_5T_1-index_72	217	0.00010%
Ad153_5T_1-index_36	207	0.00010%
Ad153_5T_1-index_91	207	0.00010%
Ad153_5T_1-index_75	199	0.00009%
Ad153_5T_1-index_61	187	0.00009%
Ad153_5T_1-index_40	214	0.00010%
Ad153_5T_1-index_52	181	0.00008%
Ad153_5T_1-index_95	167	0.00008%
Ad153_5T_1-index_79	169	0.00008%
TruSeq_Universal_Adapter	172	0.00008%
Ad153_5T_1-index_103	161	0.00008%
Ad153_5T_1-index_42	161	0.00008%
Ad153_5T_1-index_73	154	0.00007%
Ad153_5T_1-index_84	142	0.00007%
Ad153_5T_1-index_43	139	0.00007%
Ad153_5T_1-index_63	145	0.00007%
Ad153_5T_1-index_116	135	0.00006%
Ad153_5T_1-index_32	130	0.00006%
Ad153_5T_1-index_28	128	0.00006%
Ad153_5T_1-index_49	123	0.00006%
Ad153_5T_1-index_99	146	0.00007%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N712	120	0.00006%
Ad153_5T_1-index_37	115	0.00005%
Ad153_5T_1-index_74	116	0.00005%
Ad153_5T_1-index_83	102	0.00005%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	100	0.00005%
Ad153_5T_1-index_13	101	0.00005%
Ad153_5T_1-index_123	98	0.00005%
Ad153_5T_1-index_35	97	0.00005%
Ad153_5T_1-index_57	95	0.00004%
Ad153_5T_1-index_81	94	0.00004%
Ad153_5T_1-index_118	96	0.00005%
Ad153_5T_1-index_47	91	0.00004%
Ad153_5T_1-index_50	92	0.00004%
Ad153_5T_1-index_9	87	0.00004%
Ad153_5T_1-index_102	85	0.00004%
Ad153_5T_1-index_53	84	0.00004%
Ad153_5T_1-index_110	84	0.00004%
Ad153_5T_1-index_58	75	0.00004%
pcr_dimer	73	0.00003%
Ad153_5T_1-index_54	68	0.00003%
Ad153_5T_1-index_64	65	0.00003%
Reverse_adapter	63	0.00003%
I5_Primer_Nextera_XT_Index_Kit_v2_S518	61	0.00003%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	61	0.00003%
Ad153_5T_1-index_46	60	0.00003%
Ad153_5T_1-index_38	70	0.00003%
Ad153_5T_1-index_66	56	0.00003%
Ad153_5T_1-index_96	55	0.00003%
I7_Adapter_Nextera_No_Barcode	54	0.00003%
Ad153_5T_1-index_48	55	0.00003%
Ad153_5T_1-index_128	54	0.00003%
Stop_Oligo_(STP)_8	50	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	49	0.00002%
Ad153_5T_1-index_100	50	0.00002%
Ad153_5T_1-index_107	46	0.00002%
Ad153_5T_1-index_125	46	0.00002%
Ad153_5T_1-index_69	45	0.00002%
Ad153_5T_1-index_76	44	0.00002%
Ad153_5T_1-index_90	48	0.00002%
Ad153_5T_1-index_112	41	0.00002%
Ad153_5T_1-index_117	41	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	39	0.00002%
Ad153_5T_1-index_111	36	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	35	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	35	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	34	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N719	34	0.00002%
PCR_Primers	39	0.00002%
Ad153_5T_1-index_85	35	0.00002%
Ad153_5T_1-index_70	33	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	32	0.00002%
TruSeq_Adapter_Index_14	32	0.00002%
Ad153_5T_1-index_89	32	0.00002%
Ad153_5T_1-index_127	31	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	31	0.00001%
RNA_PCR_Primer_Index_45_(RPI45)	31	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	30	0.00001%
Ad153_5T_1-index_120	29	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	29	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N709	29	0.00001%
Ad153_5T_1-index_93	28	0.00001%
RNA_PCR_Primer_Index_36_(RPI36)	28	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	27	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	27	0.00001%
RNA_PCR_Primer_Index_44_(RPI44)	27	0.00001%
TruSeq_Adapter_Index_6	27	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N720	26	0.00001%
TruSeq_Adapter_Index_16	26	0.00001%
Ad153_5T_1-index_119	25	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N721	24	0.00001%
RNA_PCR_Primer_Index_47_(RPI47)	24	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	23	0.00001%
RNA_PCR_Primer_Index_28_(RPI28)	23	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]507	22	0.00001%
RNA_PCR_Primer_Index_13_(RPI13)	22	0.00001%
RNA_PCR_Primer_Index_41_(RPI41)	22	0.00001%
TruSeq_Adapter_Index_2	22	0.00001%
RNA_PCR_Primer_Index_35_(RPI35)	21	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	21	0.00001%
Ad153_5T_1-index_82	22	0.00001%
Ad153_5T_1-index_77	20	0.00001%
TruSeq_Adapter_Index_25	20	0.00001%
TruSeq_Adapter_Index_4	20	0.00001%
TruSeq_Adapter_Index_18_7	19	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N724	18	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N702	18	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	18	0.00001%
RNA_PCR_Primer_Index_31_(RPI31)	18	0.00001%
RNA_PCR_Primer_Index_43_(RPI43)	18	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	18	0.00001%
TruSeq_Adapter_Index_9	17	0.00001%
Ad153_5T_1-index_126	16	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N715	16	0.00001%
