#File	../fastq/SRR23971488_1.fastq.gz
#Total	123180392
#Matched	21829762	17.72178%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	21231254	17.23590%
Ad153_5T_1-index_7	259859	0.21096%
Barcode_SE_sequencing_primer	196292	0.15935%
Ad153_5T_1-index_3	118263	0.09601%
Ad153Ω_Bottom_2	16651	0.01352%
Ad153_5T_1-index_4	298	0.00024%
Ad153_5T_1-index_2	250	0.00020%
Ad153_5T_1-index_6	199	0.00016%
TruSeq_Universal_Adapter	195	0.00016%
Ad153_5T_1-index_5	190	0.00015%
Ad153_5T_1-index_27	181	0.00015%
Ad153_5T_1-index_22	170	0.00014%
Ad153_5T_1-index_12	167	0.00014%
Ad153_5T_1-index_36	170	0.00014%
Ad153_5T_1-index_24	147	0.00012%
Ad153_5T_1-index_71	147	0.00012%
Ad153_5T_1-index_16	134	0.00011%
Reverse_adapter	115	0.00009%
Ad153_5T_1-index_44	105	0.00009%
Ad153_5T_1-index_113	103	0.00008%
Ad153_5T_1-index_29	103	0.00008%
Ad153_5T_1-index_61	93	0.00008%
Ad153_5T_1-index_34	84	0.00007%
Ad153_5T_1-index_13	82	0.00007%
I5_Nextera_Transposase_2	81	0.00007%
Ad153_5T_1-index_79	80	0.00006%
Ad153_5T_1-index_32	79	0.00006%
pcr_dimer	76	0.00006%
Ad153_5T_1-index_49	72	0.00006%
Ad153_5T_1-index_92	72	0.00006%
Ad153_5T_1-index_38	71	0.00006%
Ad153_5T_1-index_52	66	0.00005%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	65	0.00005%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	59	0.00005%
Ad153_5T_1-index_76	58	0.00005%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	58	0.00005%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	56	0.00005%
Ad153_5T_1-index_45	55	0.00004%
Ad153_5T_1-index_21	51	0.00004%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	51	0.00004%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	51	0.00004%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	50	0.00004%
Ad153_5T_1-index_10	48	0.00004%
Ad153_5T_1-index_124	48	0.00004%
Ad153_5T_1-index_17	48	0.00004%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	48	0.00004%
Stop_Oligo_(STP)_8	48	0.00004%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	47	0.00004%
Ad153_5T_1-index_39	45	0.00004%
Ad153_5T_1-index_14	42	0.00003%
Ad153_5T_1-index_98	42	0.00003%
Ad153_5T_1-index_19	39	0.00003%
Ad153_5T_1-index_26	39	0.00003%
I7_Primer_Nextera_XT_Index_Kit_v2_N720	39	0.00003%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	39	0.00003%
Ad153_5T_1-index_105	37	0.00003%
Ad153_5T_1-index_109	37	0.00003%
Ad153_5T_1-index_97	37	0.00003%
I7_Primer_Nextera_XT_Index_Kit_v2_N716	37	0.00003%
RNA_PCR_Primer_Index_31_(RPI31)	37	0.00003%
Ad153_5T_1-index_15	36	0.00003%
Ad153_5T_1-index_67	36	0.00003%
Ad153_5T_1-index_28	33	0.00003%
Ad153_5T_1-index_96	33	0.00003%
TruSeq_Adapter_Index_15	33	0.00003%
Ad153_5T_1-index_104	32	0.00003%
Ad153_5T_1-index_80	32	0.00003%
Ad153_5T_1-index_9	32	0.00003%
Ad153_5T_1-index_110	31	0.00003%
Ad153_5T_1-index_31	31	0.00003%
TruSeq_Adapter_Index_18_7	31	0.00003%
Ad153_5T_1-index_20	30	0.00002%
Ad153_5T_1-index_59	30	0.00002%
Ad153_5T_1-index_83	30	0.00002%
Ad153_5T_1-index_11	29	0.00002%
Ad153_5T_1-index_91	29	0.00002%
Ad153_5T_1-index_112	28	0.00002%
Ad153_5T_1-index_123	28	0.00002%
Ad153_5T_1-index_87	28	0.00002%
Ad153_5T_1-index_116	26	0.00002%
Ad153_5T_1-index_33	26	0.00002%
Ad153_5T_1-index_54	26	0.00002%
Ad153_Splint_oligo	26	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	26	0.00002%
PCR_Primers	26	0.00002%
RNA_PCR_Primer_Index_30_(RPI30)	26	0.00002%
RNA_PCR_Primer_Index_41_(RPI41)	26	0.00002%
Ad153_5T_1-index_121	25	0.00002%
Ad153_5T_1-index_18	25	0.00002%
Ad153_5T_1-index_89	25	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S518	25	0.00002%
Ad153_5T_1-index_30	24	0.00002%
Ad153_5T_1-index_99	24	0.00002%
Ad153_5T_1-index_102	23	0.00002%
Ad153_5T_1-index_55	23	0.00002%
Ad153_5T_1-index_56	23	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N714	23	0.00002%
Ad153_5T_1-index_64	22	0.00002%
Ad153_5T_1-index_95	22	0.00002%
TruSeq_Adapter_Index_3	22	0.00002%
Ad153_5T_1-index_100	21	0.00002%
TruSeq_Adapter_Index_23	21	0.00002%
Ad153_5T_1-index_108	20	0.00002%
Ad153_5T_1-index_48	20	0.00002%
Ad153_5T_1-index_57	20	0.00002%
Ad153_5T_1-index_25	19	0.00002%
Ad153_5T_1-index_41	19	0.00002%
Ad153_5T_1-index_50	19	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	19	0.00002%
RNA_PCR_Primer_Index_19_(RPI19)	19	0.00002%
Read_1_sequencing_primer	19	0.00002%
TruSeq_Adapter_Index_7	19	0.00002%
Ad153_5T_1-index_115	18	0.00001%
Ad153_5T_1-index_128	18	0.00001%
Ad153_5T_1-index_43	18	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	18	0.00001%
Ad153_5T_1-index_114	17	0.00001%
Ad153_5T_1-index_119	17	0.00001%
Ad153_5T_1-index_51	17	0.00001%
Ad153_5T_1-index_68	17	0.00001%
RNA_PCR_Primer_Index_33_(RPI33)	17	0.00001%
TruSeq_Adapter_Index_6	17	0.00001%
Ad153_5T_1-index_73	16	0.00001%
Ad153_5T_1-index_8	16	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	16	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	16	0.00001%
RNA_PCR_Primer_Index_14_(RPI14)	16	0.00001%
RNA_PCR_Primer_Index_47_(RPI47)	16	0.00001%
TruSeq_Adapter_Index_27	16	0.00001%
Ad153_5T_1-index_81	15	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	15	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N724	15	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	15	0.00001%
Ad153_5T_1-index_106	14	0.00001%
Ad153_5T_1-index_63	14	0.00001%
I5_Adapter_Nextera	14	0.00001%
