#File	../fastq/SRR23971592_1.fastq.gz
#Total	174771713
#Matched	49441146	28.28899%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	46739912	26.74341%
Ad153_5T_1-index_3	1248504	0.71436%
Barcode_SE_sequencing_primer	798099	0.45665%
Ad153_5T_1-index_32	429802	0.24592%
Ad153_5T_1-index_13	101861	0.05828%
Ad153Ω_Bottom_2	55562	0.03179%
Ad153_5T_1-index_34	6127	0.00351%
Ad153_5T_1-index_4	6054	0.00346%
Ad153_5T_1-index_2	4083	0.00234%
Ad153_5T_1-index_8	4043	0.00231%
Ad153_Splint_oligo	3341	0.00191%
Ad153_5T_1-index_18	3168	0.00181%
Ad153_5T_1-index_11	2514	0.00144%
Barcode_PE_sequencing_primer	2075	0.00119%
Ad153_5T_1-index_20	1885	0.00108%
Ad153_5T_1-index_31	1856	0.00106%
Ad153_5T_1-index_15	1810	0.00104%
Ad153_5T_1-index_26	1715	0.00098%
Ad153_5T_1-index_76	1432	0.00082%
Ad153_5T_1-index_17	1387	0.00079%
Ad153_5T_1-index_22	1380	0.00079%
Ad153_5T_1-index_7	1329	0.00076%
Ad153_5T_1-index_38	1300	0.00074%
Ad153_5T_1-index_16	1223	0.00070%
Ad153_5T_1-index_5	1191	0.00068%
Ad153_5T_1-index_10	1178	0.00067%
Ad153_5T_1-index_6	1175	0.00067%
Ad153_5T_1-index_35	1063	0.00061%
Read_1_sequencing_primer	1020	0.00058%
Ad153_5T_1-index_21	1015	0.00058%
Ad153_5T_1-index_28	792	0.00045%
Ad153_5T_1-index_12	777	0.00044%
Ad153_5T_1-index_36	585	0.00033%
Ad153_5T_1-index_24	566	0.00032%
Ad153_5T_1-index_30	531	0.00030%
Ad153_5T_1-index_25	517	0.00030%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	510	0.00029%
Ad153_5T_1-index_33	439	0.00025%
Ad153_5T_1-index_40	417	0.00024%
Ad153_5T_1-index_14	319	0.00018%
Ad153_5T_1-index_29	299	0.00017%
Ad153_5T_1-index_37	190	0.00011%
Ad153_5T_1-index_71	188	0.00011%
Ad153_5T_1-index_39	178	0.00010%
Ad153_5T_1-index_105	173	0.00010%
Ad153_5T_1-index_19	158	0.00009%
Ad153_5T_1-index_69	153	0.00009%
Ad153_5T_1-index_68	149	0.00009%
Ad153_5T_1-index_50	148	0.00008%
Ad153_5T_1-index_51	140	0.00008%
Ad153_5T_1-index_56	139	0.00008%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	138	0.00008%
Ad153_5T_1-index_62	135	0.00008%
Ad153_5T_1-index_52	130	0.00007%
Ad153_5T_1-index_119	123	0.00007%
Ad153_5T_1-index_9	237	0.00014%
Ad153_5T_1-index_49	120	0.00007%
Ad153_5T_1-index_104	118	0.00007%
Ad153_5T_1-index_60	110	0.00006%
Ad153_5T_1-index_41	110	0.00006%
TruSeq_Adapter_Index_25	101	0.00006%
Ad153_5T_1-index_67	99	0.00006%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	97	0.00006%
Ad153_5T_1-index_61	96	0.00005%
Ad153_5T_1-index_58	91	0.00005%
Ad153_5T_1-index_72	89	0.00005%
Ad153_5T_1-index_84	89	0.00005%
Ad153_5T_1-index_97	84	0.00005%
Ad153_5T_1-index_65	83	0.00005%
Ad153_5T_1-index_73	82	0.00005%
Ad153_5T_1-index_92	83	0.00005%
Ad153_5T_1-index_54	80	0.00005%
Ad153_5T_1-index_121	78	0.00004%
Ad153_5T_1-index_123	77	0.00004%
Ad153_5T_1-index_23	76	0.00004%
Ad153_5T_1-index_45	90	0.00005%
Ad153_5T_1-index_48	74	0.00004%
Reverse_adapter	76	0.00004%
Ad153_5T_1-index_116	72	0.00004%
