#File	../fastq/SRR23971583_1.fastq.gz	../fastq/SRR23971583_2.fastq.gz
#Total	401129274
#Matched	31606098	7.87928%
#Name	Reads	ReadsPct
Ad153_5T_1-index_25	9478121	2.36286%
Ad153Ω_Bottom_2	8448628	2.10621%
Barcode_SE_sequencing_primer	8563773	2.13492%
Ad153_5T_1-index_1	2080313	0.51861%
Ad153_5T_1-index_22	1018661	0.25395%
Ad153_5T_1-index_4	594733	0.14826%
Ad153_5T_1-index_10	341615	0.08516%
Ad153_5T_1-index_11	182309	0.04545%
Read_1_sequencing_primer	323298	0.08060%
Ad153_5T_1-index_7	100250	0.02499%
Ad153_5T_1-index_20	97901	0.02441%
Ad153_5T_1-index_3	79392	0.01979%
Barcode_PE_sequencing_primer	75657	0.01886%
Ad153_Splint_oligo	52546	0.01310%
Ad153_5T_1-index_8	35886	0.00895%
Ad153_5T_1-index_2	22124	0.00552%
Ad153_5T_1-index_6	20190	0.00503%
Ad153_5T_1-index_29	14153	0.00353%
Ad153_5T_1-index_12	10159	0.00253%
Ad153_5T_1-index_5	8468	0.00211%
Ad153_5T_1-index_86	3015	0.00075%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	2383	0.00059%
Ad153_5T_1-index_18	2353	0.00059%
Ad153_5T_1-index_114	2263	0.00056%
Ad153_5T_1-index_31	2060	0.00051%
Ad153_5T_1-index_47	1913	0.00048%
Ad153_5T_1-index_34	1932	0.00048%
Ad153_5T_1-index_33	2218	0.00055%
Ad153_5T_1-index_19	1677	0.00042%
Ad153_5T_1-index_72	1813	0.00045%
Ad153_5T_1-index_121	1560	0.00039%
Ad153_5T_1-index_35	1140	0.00028%
Ad153_5T_1-index_80	1058	0.00026%
Ad153_5T_1-index_105	1019	0.00025%
Ad153_5T_1-index_120	977	0.00024%
Ad153_5T_1-index_36	952	0.00024%
Ad153_5T_1-index_67	929	0.00023%
Ad153_5T_1-index_84	897	0.00022%
Ad153_5T_1-index_21	833	0.00021%
Ad153_5T_1-index_96	904	0.00023%
Ad153_5T_1-index_26	792	0.00020%
Ad153_5T_1-index_110	813	0.00020%
Ad153_5T_1-index_62	679	0.00017%
Ad153_5T_1-index_14	636	0.00016%
Ad153_5T_1-index_41	597	0.00015%
Ad153_5T_1-index_68	685	0.00017%
Ad153_5T_1-index_49	609	0.00015%
Ad153_5T_1-index_79	581	0.00014%
Ad153_5T_1-index_78	558	0.00014%
Ad153_5T_1-index_44	553	0.00014%
Ad153_5T_1-index_45	518	0.00013%
Ad153_5T_1-index_115	507	0.00013%
Ad153_5T_1-index_39	509	0.00013%
Ad153_5T_1-index_63	514	0.00013%
Ad153_5T_1-index_104	481	0.00012%
Ad153_5T_1-index_15	466	0.00012%
Ad153_5T_1-index_9	438	0.00011%
Ad153_5T_1-index_71	443	0.00011%
Ad153_5T_1-index_97	419	0.00010%
Ad153_5T_1-index_16	398	0.00010%
Ad153_5T_1-index_81	393	0.00010%
Ad153_5T_1-index_106	380	0.00009%
Ad153_5T_1-index_30	392	0.00010%
Ad153_5T_1-index_92	369	0.00009%
Ad153_5T_1-index_74	356	0.00009%
Ad153_5T_1-index_51	350	0.00009%
Ad153_5T_1-index_59	346	0.00009%
Ad153_5T_1-index_60	334	0.00008%
Ad153_5T_1-index_53	333	0.00008%
Ad153_5T_1-index_61	337	0.00008%
Ad153_5T_1-index_83	338	0.00008%
TruSeq_Universal_Adapter	338	0.00008%
Ad153_5T_1-index_95	298	0.00007%
Ad153_5T_1-index_55	366	0.00009%
Ad153_5T_1-index_17	301	0.00008%
Ad153_5T_1-index_27	304	0.00008%
I7_Primer_Nextera_XT_Index_Kit_v2_N721	290	0.00007%
Ad153_5T_1-index_23	290	0.00007%
Ad153_5T_1-index_76	272	0.00007%
Ad153_5T_1-index_91	270	0.00007%
Ad153_5T_1-index_65	259	0.00006%
Ad153_5T_1-index_123	247	0.00006%
Ad153_5T_1-index_101	234	0.00006%
RNA_PCR_Primer_Index_45_(RPI45)	229	0.00006%
Ad153_5T_1-index_43	225	0.00006%
Ad153_5T_1-index_52	229	0.00006%
Ad153_5T_1-index_87	220	0.00005%
Ad153_5T_1-index_57	205	0.00005%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	201	0.00005%
Ad153_5T_1-index_88	201	0.00005%
Ad153_5T_1-index_99	223	0.00006%
Ad153_5T_1-index_113	188	0.00005%
Ad153_5T_1-index_103	188	0.00005%
Ad153_5T_1-index_40	199	0.00005%
Ad153_5T_1-index_75	180	0.00004%
Ad153_5T_1-index_24	178	0.00004%
RNA_PCR_Primer_Index_44_(RPI44)	168	0.00004%
Ad153_5T_1-index_128	180	0.00004%
Ad153_5T_1-index_98	157	0.00004%
Ad153_5T_1-index_73	154	0.00004%
Ad153_5T_1-index_50	157	0.00004%
Ad153_5T_1-index_42	151	0.00004%
Ad153_5T_1-index_28	144	0.00004%
Ad153_5T_1-index_56	136	0.00003%
Ad153_5T_1-index_58	136	0.00003%
TruSeq_Adapter_Index_27	133	0.00003%
Ad153_5T_1-index_100	116	0.00003%
Ad153_5T_1-index_32	110	0.00003%
Ad153_5T_1-index_109	101	0.00003%
Ad153_5T_1-index_118	96	0.00002%
Ad153_5T_1-index_64	94	0.00002%
Ad153_5T_1-index_108	84	0.00002%
Ad153_5T_1-index_116	79	0.00002%
Ad153_5T_1-index_13	70	0.00002%
Ad153_5T_1-index_38	87	0.00002%
Ad153_5T_1-index_102	69	0.00002%
pcr_dimer	66	0.00002%
Ad153_5T_1-index_46	64	0.00002%
Ad153_5T_1-index_119	64	0.00002%
Ad153_5T_1-index_69	64	0.00002%
Ad153_5T_1-index_70	61	0.00002%
Ad153_5T_1-index_48	62	0.00002%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	58	0.00001%
RNA_PCR_Primer_Index_43_(RPI43)	57	0.00001%
Ad153_5T_1-index_93	54	0.00001%
Ad153_5T_1-index_37	54	0.00001%
Ad153_5T_1-index_122	51	0.00001%
Ad153_5T_1-index_127	45	0.00001%
Ad153_5T_1-index_90	59	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	44	0.00001%
TruSeq_Adapter_Index_25	44	0.00001%
TruSeq_Adapter_Index_4	44	0.00001%
Ad153_5T_1-index_66	43	0.00001%
Ad153_5T_1-index_94	43	0.00001%
Ad153_5T_1-index_54	43	0.00001%
Ad153_5T_1-index_77	43	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N719	41	0.00001%
Ad153_5T_1-index_111	39	0.00001%
Ad153_5T_1-index_117	38	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	37	0.00001%
Ad153_5T_1-index_85	35	0.00001%
RNA_PCR_Primer_Index_37_(RPI37)	34	0.00001%
Reverse_adapter	34	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N728	32	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S518	26	0.00001%
Ad153_5T_1-index_124	23	0.00001%
Stop_Oligo_(STP)_8	23	0.00001%
I5_Nextera_Transposase_1	28	0.00001%
Ad153_5T_1-index_82	26	0.00001%
TruSeq_Adapter_Index_13	22	0.00001%
RNA_PCR_Primer_Index_41_(RPI41)	21	0.00001%
Ad153_5T_1-index_107	21	0.00001%
RNA_PCR_Primer_Index_36_(RPI36)	20	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	20	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	19	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N714	18	0.00000%
Ad153_5T_1-index_112	17	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	17	0.00000%
Ad153_5T_1-index_125	16	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]507	16	0.00000%
RNA_PCR_Primer_Index_24_(RPI24)	16	0.00000%
TruSeq_Adapter_Index_11	16	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	15	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	15	0.00000%
RNA_PCR_Primer_Index_31_(RPI31)	15	0.00000%
RNA_PCR_Primer_Index_35_(RPI35)	15	0.00000%
PCR_Primers	19	0.00000%
RNA_PCR_Primer_Index_19_(RPI19)	14	0.00000%
TruSeq_Adapter_Index_19	14	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N706	14	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]505	13	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N718	13	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	13	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	13	0.00000%
TruSeq_Adapter_Index_6	12	0.00000%
I5_Nextera_Transposase_2	11	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	11	0.00000%
RNA_PCR_Primer_Index_40_(RPI40)	11	0.00000%
RNA_PCR_Primer_Index_42_(RPI42)	11	0.00000%
I7_Nextera_Transposase_1	19	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N720	10	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	10	0.00000%
RNA_PCR_Primer_Index_13_(RPI13)	10	0.00000%
RNA_PCR_Primer_Index_47_(RPI47)	10	0.00000%
TruSeq_Adapter_Index_12	10	0.00000%
TruSeq_Adapter_Index_9	10	0.00000%
Ad153_5T_1-index_126	9	0.00000%
RNA_PCR_Primer_Index_28_(RPI28)	9	0.00000%
RNA_PCR_Primer_Index_48_(RPI48)	9	0.00000%
TruSeq_Adapter_Index_21	9	0.00000%
TruSeq_Adapter_Index_22	9	0.00000%
Ad153_5T_1-index_89	8	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	8	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	8	0.00000%
I7_Nextera_Transposase_2	8	0.00000%
RNA_PCR_Primer_Index_29_(RPI29)	8	0.00000%
RNA_PCR_Primer_Index_3_(RPI3)	8	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	7	0.00000%
RNA_PCR_Primer_(RP1)_part_#_15013198	7	0.00000%
RNA_PCR_Primer_Index_17_(RPI17)	7	0.00000%
TruSeq_Adapter_Index_15	7	0.00000%
TruSeq_Adapter_Index_3	7	0.00000%
I5_Adapter_Nextera	6	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]501	6	0.00000%
I7_Adapter_Nextera_No_Barcode	6	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	6	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	6	0.00000%
PhiX_read2_adapter	6	0.00000%
RNA_PCR_Primer_Index_26_(RPI26)	6	0.00000%
RNA_PCR_Primer_Index_33_(RPI33)	6	0.00000%
TruSeq_Adapter_Index_18_7	6	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N707	7	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	6	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N715	5	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N723	5	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N724	5	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N726	5	0.00000%
RNA_PCR_Primer_Index_14_(RPI14)	5	0.00000%
RNA_PCR_Primer_Index_39_(RPI39)	5	0.00000%
TruSeq_Adapter_Index_20	5	0.00000%
TruSeq_Adapter_Index_7	5	0.00000%
TruSeq_Adapter_Index_8	5	0.00000%
RNA_PCR_Primer_Index_30_(RPI30)	5	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N701	4	0.00000%
RNA_PCR_Primer_Index_25_(RPI25)	4	0.00000%
RNA_PCR_Primer_Index_27_(RPI27)	4	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	4	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N702	3	0.00000%
RNA_PCR_Primer_Index_15_(RPI15)	3	0.00000%
RNA_PCR_Primer_Index_18_(RPI18)	3	0.00000%
RNA_PCR_Primer_Index_21_(RPI21)	3	0.00000%
RNA_PCR_Primer_Index_23_(RPI23)	3	0.00000%
RNA_PCR_Primer_Index_34_(RPI34)	3	0.00000%
RNA_PCR_Primer_Index_46_(RPI46)	3	0.00000%
TruSeq_Adapter_Index_14	3	0.00000%
TruSeq_Adapter_Index_23	3	0.00000%
TruSeq_Adapter_Index_2	3	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S513	2	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N716	2	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N712	2	0.00000%
RNA_PCR_Primer_Index_20_(RPI20)	2	0.00000%
RNA_PCR_Primer_Index_4_(RPI4)	2	0.00000%
RNA_PCR_Primer_Index_7_(RPI7)	2	0.00000%
TruSeq_Adapter_Index_10	2	0.00000%
TruSeq_Adapter_Index_5	2	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N722	1	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N709	1	0.00000%
PhiX_read1_adapter	1	0.00000%
RNA_Adapter_(RA3)_part_#_15013207	1	0.00000%
RNA_Adapter_(RA5)_part_#_15013205	1	0.00000%
RNA_PCR_Primer_Index_10_(RPI10)	1	0.00000%
RNA_PCR_Primer_Index_32_(RPI32)	1	0.00000%
RNA_PCR_Primer_Index_38_(RPI38)	1	0.00000%
RNA_PCR_Primer_Index_6_(RPI6)	1	0.00000%
RNA_PCR_Primer_Index_9_(RPI9)	1	0.00000%
TruSeq_Adapter_Index_16	1	0.00000%
