#File	../fastq/SRR23971573_1.fastq.gz	../fastq/SRR23971573_2.fastq.gz
#Total	229464470
#Matched	16712353	7.28320%
#Name	Reads	ReadsPct
Ad153_5T_1-index_32	5097171	2.22133%
Ad153Ω_Bottom_2	4700935	2.04865%
Barcode_SE_sequencing_primer	4579914	1.99591%
Ad153_5T_1-index_11	535474	0.23336%
Ad153_5T_1-index_8	502135	0.21883%
Ad153_5T_1-index_1	556703	0.24261%
Ad153_5T_1-index_10	162267	0.07072%
Barcode_PE_sequencing_primer	121712	0.05304%
Ad153_5T_1-index_6	84490	0.03682%
Ad153_5T_1-index_5	82493	0.03595%
Ad153_5T_1-index_4	41800	0.01822%
Ad153_5T_1-index_2	40884	0.01782%
Ad153_5T_1-index_7	36437	0.01588%
Ad153_Splint_oligo	31936	0.01392%
Read_1_sequencing_primer	36360	0.01585%
Ad153_5T_1-index_12	15720	0.00685%
Ad153_5T_1-index_33	13954	0.00608%
Ad153_5T_1-index_3	8990	0.00392%
Ad153_5T_1-index_68	3870	0.00169%
Ad153_5T_1-index_30	3649	0.00159%
Ad153_5T_1-index_31	3453	0.00150%
Ad153_5T_1-index_13	3435	0.00150%
Ad153_5T_1-index_117	2991	0.00130%
Ad153_5T_1-index_110	2889	0.00126%
Ad153_5T_1-index_29	2555	0.00111%
Ad153_5T_1-index_52	1481	0.00065%
Ad153_5T_1-index_101	1400	0.00061%
Ad153_5T_1-index_26	1354	0.00059%
Ad153_5T_1-index_92	1460	0.00064%
Ad153_5T_1-index_97	1222	0.00053%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	1190	0.00052%
Ad153_5T_1-index_71	1125	0.00049%
Ad153_5T_1-index_45	886	0.00039%
Ad153_5T_1-index_20	866	0.00038%
Ad153_5T_1-index_21	844	0.00037%
Ad153_5T_1-index_93	803	0.00035%
Ad153_5T_1-index_105	732	0.00032%
Ad153_5T_1-index_28	705	0.00031%
Ad153_5T_1-index_25	632	0.00028%
Ad153_5T_1-index_88	587	0.00026%
Ad153_5T_1-index_60	579	0.00025%
Ad153_5T_1-index_53	569	0.00025%
Ad153_5T_1-index_38	542	0.00024%
Ad153_5T_1-index_104	540	0.00024%
Ad153_5T_1-index_57	547	0.00024%
Ad153_5T_1-index_24	500	0.00022%
Ad153_5T_1-index_73	488	0.00021%
Ad153_5T_1-index_22	490	0.00021%
Ad153_5T_1-index_123	485	0.00021%
Ad153_5T_1-index_51	466	0.00020%
Ad153_5T_1-index_9	462	0.00020%
Ad153_5T_1-index_113	456	0.00020%
Ad153_5T_1-index_41	422	0.00018%
Ad153_5T_1-index_91	410	0.00018%
Reverse_adapter	395	0.00017%
Ad153_5T_1-index_55	378	0.00016%
Ad153_5T_1-index_23	321	0.00014%
Ad153_5T_1-index_86	303	0.00013%
Ad153_5T_1-index_34	303	0.00013%
Ad153_5T_1-index_42	299	0.00013%
Ad153_5T_1-index_39	298	0.00013%
Ad153_5T_1-index_61	291	0.00013%
Ad153_5T_1-index_72	284	0.00012%
Ad153_5T_1-index_98	284	0.00012%
Ad153_5T_1-index_116	277	0.00012%
Ad153_5T_1-index_27	278	0.00012%
Ad153_5T_1-index_19	272	0.00012%
Ad153_5T_1-index_14	273	0.00012%
Ad153_5T_1-index_18	258	0.00011%
Ad153_5T_1-index_83	254	0.00011%
Ad153_5T_1-index_17	243	0.00011%
Ad153_5T_1-index_78	246	0.00011%
Ad153_5T_1-index_119	235	0.00010%
Ad153_5T_1-index_15	230	0.00010%
TruSeq_Universal_Adapter	255	0.00011%
Ad153_5T_1-index_108	218	0.00010%
Ad153_5T_1-index_65	209	0.00009%
Ad153_5T_1-index_64	209	0.00009%
Ad153_5T_1-index_49	207	0.00009%
Ad153_5T_1-index_40	206	0.00009%
Ad153_5T_1-index_74	198	0.00009%
RNA_PCR_Primer_Index_44_(RPI44)	197	0.00009%
Ad153_5T_1-index_128	197	0.00009%
Ad153_5T_1-index_63	192	0.00008%
Ad153_5T_1-index_69	190	0.00008%
Ad153_5T_1-index_79	189	0.00008%
Ad153_5T_1-index_84	184	0.00008%
Ad153_5T_1-index_118	187	0.00008%
Ad153_5T_1-index_56	182	0.00008%
Ad153_5T_1-index_46	183	0.00008%
Ad153_5T_1-index_114	178	0.00008%
Ad153_5T_1-index_16	178	0.00008%
TruSeq_Adapter_Index_25	172	0.00007%
TruSeq_Adapter_Index_27	170	0.00007%
Ad153_5T_1-index_121	170	0.00007%
Ad153_5T_1-index_36	169	0.00007%
Ad153_5T_1-index_95	167	0.00007%
Ad153_5T_1-index_43	163	0.00007%
Ad153_5T_1-index_111	159	0.00007%
Ad153_5T_1-index_48	157	0.00007%
Ad153_5T_1-index_58	152	0.00007%
Ad153_5T_1-index_96	152	0.00007%
Ad153_5T_1-index_94	141	0.00006%
Ad153_5T_1-index_59	139	0.00006%
Ad153_5T_1-index_109	139	0.00006%
Ad153_5T_1-index_67	139	0.00006%
