#File	../fastq/SRR23971465_1.fastq.gz
#Total	130295351
#Matched	47389324	36.37069%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	44148019	33.88303%
Ad153_5T_1-index_4	939779	0.72127%
Barcode_SE_sequencing_primer	1327364	1.01873%
Ad153_5T_1-index_22	844989	0.64852%
I5_Nextera_Transposase_1	75262	0.05776%
Ad153Ω_Bottom_2	46714	0.03585%
Ad153_5T_1-index_29	359	0.00028%
Ad153_5T_1-index_2	348	0.00027%
Ad153_5T_1-index_115	321	0.00025%
Ad153_5T_1-index_15	279	0.00021%
Ad153_5T_1-index_14	256	0.00020%
Ad153_5T_1-index_3	225	0.00017%
Ad153_5T_1-index_11	178	0.00014%
Ad153_5T_1-index_114	177	0.00014%
Ad153_5T_1-index_31	173	0.00013%
Ad153_5T_1-index_10	148	0.00011%
TruSeq_Adapter_Index_3	148	0.00011%
Ad153_5T_1-index_26	130	0.00010%
Ad153_5T_1-index_80	108	0.00008%
Ad153_5T_1-index_33	106	0.00008%
Ad153_5T_1-index_65	99	0.00008%
Ad153_5T_1-index_79	94	0.00007%
Ad153_5T_1-index_18	90	0.00007%
Ad153_5T_1-index_81	84	0.00006%
Ad153_5T_1-index_44	76	0.00006%
Ad153_5T_1-index_106	76	0.00006%
Ad153_5T_1-index_28	61	0.00005%
Ad153_5T_1-index_104	59	0.00005%
Ad153_5T_1-index_8	58	0.00004%
Ad153_5T_1-index_30	56	0.00004%
Ad153_5T_1-index_39	54	0.00004%
Ad153_5T_1-index_122	53	0.00004%
Ad153_5T_1-index_16	52	0.00004%
Ad153_5T_1-index_105	51	0.00004%
Ad153_5T_1-index_47	49	0.00004%
Ad153_5T_1-index_58	45	0.00003%
Ad153_5T_1-index_7	44	0.00003%
Ad153_5T_1-index_101	43	0.00003%
TruSeq_Universal_Adapter	43	0.00003%
Ad153_5T_1-index_24	42	0.00003%
Ad153_5T_1-index_49	42	0.00003%
Reverse_adapter	42	0.00003%
Ad153_5T_1-index_67	39	0.00003%
Ad153_5T_1-index_42	38	0.00003%
Ad153_5T_1-index_85	38	0.00003%
I7_Nextera_Transposase_2	38	0.00003%
Ad153_5T_1-index_25	37	0.00003%
Ad153_5T_1-index_56	37	0.00003%
Ad153_5T_1-index_5	36	0.00003%
Ad153_5T_1-index_66	36	0.00003%
Ad153_5T_1-index_113	35	0.00003%
Ad153_5T_1-index_68	34	0.00003%
Ad153_5T_1-index_74	34	0.00003%
Ad153_5T_1-index_94	34	0.00003%
TruSeq_Adapter_Index_27	34	0.00003%
Ad153_5T_1-index_73	33	0.00003%
Ad153_5T_1-index_83	33	0.00003%
Ad153_5T_1-index_109	32	0.00002%
Ad153_5T_1-index_117	32	0.00002%
Ad153_5T_1-index_20	32	0.00002%
Ad153_5T_1-index_36	32	0.00002%
Ad153_5T_1-index_60	32	0.00002%
Ad153_5T_1-index_84	32	0.00002%
Ad153_5T_1-index_96	31	0.00002%
Ad153_5T_1-index_97	31	0.00002%
Ad153_5T_1-index_107	30	0.00002%
Ad153_5T_1-index_17	30	0.00002%
Ad153_5T_1-index_71	30	0.00002%
Ad153_5T_1-index_82	30	0.00002%
Ad153_5T_1-index_12	29	0.00002%
Ad153_5T_1-index_62	29	0.00002%
Ad153_5T_1-index_72	29	0.00002%
Ad153_5T_1-index_90	29	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	29	0.00002%
Ad153_5T_1-index_52	29	0.00002%
Ad153_5T_1-index_123	28	0.00002%
RNA_PCR_Primer_Index_43_(RPI43)	28	0.00002%
Ad153_5T_1-index_63	27	0.00002%
I7_Adapter_Nextera_No_Barcode	27	0.00002%
Ad153_5T_1-index_116	26	0.00002%
Ad153_5T_1-index_23	26	0.00002%
Ad153_5T_1-index_50	26	0.00002%
Ad153_5T_1-index_57	26	0.00002%
Ad153_5T_1-index_86	26	0.00002%
RNA_PCR_Primer_Index_34_(RPI34)	26	0.00002%
TruSeq_Adapter_Index_7	26	0.00002%
Ad153_5T_1-index_120	25	0.00002%
Ad153_5T_1-index_48	25	0.00002%
Ad153_5T_1-index_70	25	0.00002%
Ad153_5T_1-index_108	24	0.00002%
Ad153_5T_1-index_45	24	0.00002%
Ad153_5T_1-index_46	24	0.00002%
Ad153_5T_1-index_19	23	0.00002%
Ad153_5T_1-index_88	23	0.00002%
Ad153_5T_1-index_41	22	0.00002%
I5_Nextera_Transposase_2	22	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	22	0.00002%
pcr_dimer	22	0.00002%
Ad153_5T_1-index_34	21	0.00002%
RNA_PCR_Primer_Index_35_(RPI35)	21	0.00002%
Ad153_5T_1-index_111	20	0.00002%
Ad153_5T_1-index_125	20	0.00002%
Ad153_5T_1-index_112	19	0.00001%
Ad153_5T_1-index_6	19	0.00001%
Ad153_5T_1-index_9	19	0.00001%
Read_1_sequencing_primer	19	0.00001%
Ad153_5T_1-index_61	18	0.00001%
Ad153_5T_1-index_118	17	0.00001%
Ad153_5T_1-index_124	17	0.00001%
Ad153_5T_1-index_59	17	0.00001%
Ad153_5T_1-index_91	17	0.00001%
Ad153_5T_1-index_99	17	0.00001%
RNA_PCR_Primer_Index_45_(RPI45)	17	0.00001%
TruSeq_Adapter_Index_13	17	0.00001%
Ad153_5T_1-index_121	16	0.00001%
Ad153_5T_1-index_128	16	0.00001%
Ad153_5T_1-index_75	16	0.00001%
