#File	../fastq/SRR23971454_1.fastq.gz
#Total	149217177
#Matched	3955434	2.65079%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	3724526	2.49604%
Ad153_5T_1-index_20	86008	0.05764%
Barcode_SE_sequencing_primer	95319	0.06388%
Ad153_5T_1-index_4	22309	0.01495%
Ad153_5T_1-index_14	10706	0.00717%
Ad153Ω_Bottom_2	9538	0.00639%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	184	0.00012%
TruSeq_Universal_Adapter	181	0.00012%
Ad153_5T_1-index_105	155	0.00010%
Ad153_5T_1-index_7	137	0.00009%
Ad153_5T_1-index_6	94	0.00006%
Ad153_5T_1-index_67	91	0.00006%
Ad153_5T_1-index_45	83	0.00006%
Ad153_5T_1-index_50	78	0.00005%
Ad153_5T_1-index_54	78	0.00005%
Ad153_5T_1-index_31	77	0.00005%
Ad153_5T_1-index_84	72	0.00005%
I5_Nextera_Transposase_2	69	0.00005%
Ad153_5T_1-index_19	66	0.00004%
Reverse_adapter	66	0.00004%
Ad153_5T_1-index_16	65	0.00004%
Ad153_5T_1-index_92	65	0.00004%
Ad153_5T_1-index_97	62	0.00004%
Ad153_5T_1-index_10	61	0.00004%
pcr_dimer	61	0.00004%
Ad153_5T_1-index_49	63	0.00004%
Ad153_5T_1-index_11	59	0.00004%
Ad153_5T_1-index_104	58	0.00004%
TruSeq_Adapter_Index_18_7	58	0.00004%
Ad153_5T_1-index_79	57	0.00004%
I7_Adapter_Nextera_No_Barcode	57	0.00004%
Ad153_5T_1-index_122	56	0.00004%
Ad153_5T_1-index_56	56	0.00004%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	55	0.00004%
Ad153_5T_1-index_115	52	0.00003%
Ad153_5T_1-index_30	52	0.00003%
Ad153_5T_1-index_18	51	0.00003%
Ad153_5T_1-index_89	51	0.00003%
Ad153_5T_1-index_106	50	0.00003%
Ad153_5T_1-index_73	49	0.00003%
Ad153_5T_1-index_29	48	0.00003%
RNA_PCR_Primer_Index_14_(RPI14)	47	0.00003%
Ad153_5T_1-index_2	46	0.00003%
Ad153_5T_1-index_65	46	0.00003%
Ad153_5T_1-index_85	46	0.00003%
Ad153_5T_1-index_22	45	0.00003%
Ad153_5T_1-index_39	45	0.00003%
Ad153_5T_1-index_58	45	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	45	0.00003%
Ad153_5T_1-index_15	44	0.00003%
Ad153_5T_1-index_71	44	0.00003%
Ad153_5T_1-index_123	43	0.00003%
Ad153_5T_1-index_21	43	0.00003%
Ad153_5T_1-index_23	43	0.00003%
PhiX_read2_adapter	43	0.00003%
