#File	../fastq/SRR23971484_1.fastq.gz	../fastq/SRR23971484_2.fastq.gz
#Total	4419724
#Matched	292	0.00661%
#Name	Reads	ReadsPct
I5_Nextera_Transposase_1	149	0.00337%
I7_Nextera_Transposase_1	85	0.00192%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N702	12	0.00027%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	10	0.00023%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N712	7	0.00016%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	6	0.00014%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N701	4	0.00009%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N707	4	0.00009%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N706	3	0.00007%
PCR_Primers	2	0.00005%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	2	0.00005%
Ad153_5T_1-index_89	2	0.00005%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	2	0.00005%
Ad153_5T_1-index_117	1	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	1	0.00002%
Ad153_5T_1-index_123	1	0.00002%
Reverse_adapter	1	0.00002%
