#File	../fastq/SRR23971478_1.fastq.gz
#Total	148189843
#Matched	9602615	6.47994%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	8713056	5.87966%
Ad153_5T_1-index_10	524566	0.35398%
Barcode_SE_sequencing_primer	205282	0.13853%
Ad153_5T_1-index_4	136522	0.09213%
Ad153Ω_Bottom_2	9771	0.00659%
Ad153_5T_1-index_39	1558	0.00105%
Ad153_5T_1-index_33	1261	0.00085%
Ad153_5T_1-index_91	806	0.00054%
Ad153_5T_1-index_31	730	0.00049%
Ad153_5T_1-index_29	486	0.00033%
Ad153_5T_1-index_47	323	0.00022%
Ad153_5T_1-index_8	315	0.00021%
Ad153_5T_1-index_40	271	0.00018%
Ad153_5T_1-index_105	245	0.00017%
Ad153_5T_1-index_48	200	0.00013%
Ad153_5T_1-index_2	189	0.00013%
TruSeq_Universal_Adapter	174	0.00012%
Ad153_5T_1-index_45	168	0.00011%
Ad153_5T_1-index_97	147	0.00010%
Ad153_5T_1-index_32	145	0.00010%
Ad153_5T_1-index_11	137	0.00009%
pcr_dimer	110	0.00007%
Reverse_adapter	112	0.00008%
Ad153_5T_1-index_30	108	0.00007%
Ad153_5T_1-index_128	101	0.00007%
Ad153_5T_1-index_14	95	0.00006%
Ad153_5T_1-index_13	93	0.00006%
Ad153_5T_1-index_123	84	0.00006%
Ad153_5T_1-index_18	82	0.00006%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	80	0.00005%
Ad153_5T_1-index_49	78	0.00005%
Ad153_5T_1-index_122	77	0.00005%
Ad153_5T_1-index_22	73	0.00005%
Ad153_5T_1-index_16	72	0.00005%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	72	0.00005%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	71	0.00005%
Ad153_5T_1-index_3	76	0.00005%
Ad153_5T_1-index_56	68	0.00005%
Ad153_5T_1-index_7	67	0.00005%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	67	0.00005%
Ad153_5T_1-index_28	63	0.00004%
Ad153_5T_1-index_20	61	0.00004%
Ad153_5T_1-index_60	57	0.00004%
Ad153_5T_1-index_116	56	0.00004%
Ad153_5T_1-index_24	56	0.00004%
Ad153_5T_1-index_66	56	0.00004%
Ad153_5T_1-index_19	53	0.00004%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	53	0.00004%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	52	0.00004%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	51	0.00003%
Ad153_5T_1-index_54	50	0.00003%
Ad153_5T_1-index_108	51	0.00003%
Barcode_PE_sequencing_primer	52	0.00004%
Ad153_5T_1-index_104	48	0.00003%
