#File	../fastq/SRR23971576_1.fastq.gz	../fastq/SRR23971576_2.fastq.gz
#Total	273098290
#Matched	16361486	5.99106%
#Name	Reads	ReadsPct
Ad153_5T_1-index_33	4597721	1.68354%
Ad153Ω_Bottom_2	4758367	1.74236%
Barcode_SE_sequencing_primer	4715860	1.72680%
Ad153_5T_1-index_11	436270	0.15975%
Ad153_5T_1-index_8	391103	0.14321%
Ad153_5T_1-index_10	369335	0.13524%
Ad153_5T_1-index_1	526342	0.19273%
Barcode_PE_sequencing_primer	100298	0.03673%
Ad153_5T_1-index_5	81205	0.02973%
Ad153_5T_1-index_6	77839	0.02850%
Ad153_5T_1-index_7	45366	0.01661%
Ad153_5T_1-index_4	36968	0.01354%
Ad153_Splint_oligo	41565	0.01522%
Read_1_sequencing_primer	49360	0.01807%
Ad153_5T_1-index_3	23282	0.00853%
Ad153_5T_1-index_32	20894	0.00765%
Ad153_5T_1-index_12	17689	0.00648%
Ad153_5T_1-index_2	13058	0.00478%
Ad153_5T_1-index_98	7082	0.00259%
Ad153_5T_1-index_55	4612	0.00169%
Ad153_5T_1-index_101	4405	0.00161%
Ad153_5T_1-index_31	3863	0.00141%
Ad153_5T_1-index_30	2971	0.00109%
Ad153_5T_1-index_29	2604	0.00095%
Ad153_5T_1-index_22	2233	0.00082%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	1212	0.00044%
Ad153_5T_1-index_128	1138	0.00042%
Ad153_5T_1-index_20	1071	0.00039%
Ad153_5T_1-index_74	1055	0.00039%
Ad153_5T_1-index_97	929	0.00034%
Ad153_5T_1-index_28	937	0.00034%
Ad153_5T_1-index_27	954	0.00035%
Ad153_5T_1-index_92	908	0.00033%
Ad153_5T_1-index_41	789	0.00029%
Ad153_5T_1-index_105	715	0.00026%
Ad153_5T_1-index_56	649	0.00024%
Ad153_5T_1-index_26	592	0.00022%
Ad153_5T_1-index_60	583	0.00021%
Ad153_5T_1-index_21	583	0.00021%
Ad153_5T_1-index_71	539	0.00020%
RNA_PCR_Primer_Index_45_(RPI45)	535	0.00020%
Ad153_5T_1-index_17	502	0.00018%
Ad153_5T_1-index_44	458	0.00017%
Ad153_5T_1-index_88	442	0.00016%
Ad153_5T_1-index_25	426	0.00016%
Ad153_5T_1-index_51	416	0.00015%
Ad153_5T_1-index_24	405	0.00015%
Ad153_5T_1-index_73	403	0.00015%
Ad153_5T_1-index_53	394	0.00014%
Ad153_5T_1-index_91	371	0.00014%
Ad153_5T_1-index_14	366	0.00013%
Ad153_5T_1-index_40	355	0.00013%
Ad153_5T_1-index_18	352	0.00013%
Ad153_5T_1-index_46	333	0.00012%
Ad153_5T_1-index_61	330	0.00012%
Ad153_5T_1-index_34	314	0.00011%
Ad153_5T_1-index_68	347	0.00013%
Ad153_5T_1-index_19	307	0.00011%
Ad153_5T_1-index_90	304	0.00011%
Ad153_5T_1-index_116	275	0.00010%
Ad153_5T_1-index_57	280	0.00010%
Ad153_5T_1-index_65	267	0.00010%
Ad153_5T_1-index_42	259	0.00009%
Ad153_5T_1-index_49	255	0.00009%
Ad153_5T_1-index_13	250	0.00009%
Ad153_5T_1-index_104	248	0.00009%
Ad153_5T_1-index_23	243	0.00009%
Ad153_5T_1-index_78	238	0.00009%
Ad153_5T_1-index_43	223	0.00008%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	216	0.00008%
Ad153_5T_1-index_9	216	0.00008%
I7_Primer_Nextera_XT_Index_Kit_v2_N726	210	0.00008%
Ad153_5T_1-index_75	206	0.00008%
Ad153_5T_1-index_72	205	0.00008%
Ad153_5T_1-index_106	202	0.00007%
Ad153_5T_1-index_95	201	0.00007%
Ad153_5T_1-index_64	177	0.00006%
Ad153_5T_1-index_86	172	0.00006%
