#File	../fastq/SRR23971527_1.fastq.gz
#Total	149941267
#Matched	51377301	34.26495%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	44975629	29.99550%
Ad153_5T_1-index_11	2397472	1.59894%
Barcode_SE_sequencing_primer	2861541	1.90844%
Ad153_5T_1-index_2	1094404	0.72989%
Ad153Ω_Bottom_2	36557	0.02438%
I5_Nextera_Transposase_1	1889	0.00126%
Ad153_5T_1-index_4	1179	0.00079%
Ad153_5T_1-index_6	590	0.00039%
Ad153_5T_1-index_16	514	0.00034%
Ad153_5T_1-index_10	364	0.00024%
Ad153_5T_1-index_25	359	0.00024%
Ad153_5T_1-index_46	249	0.00017%
Ad153_5T_1-index_65	247	0.00016%
Ad153_5T_1-index_35	243	0.00016%
Ad153_5T_1-index_36	192	0.00013%
Ad153_5T_1-index_102	186	0.00012%
Ad153_5T_1-index_116	154	0.00010%
Ad153_5T_1-index_17	152	0.00010%
Ad153_5T_1-index_15	144	0.00010%
Ad153_5T_1-index_18	137	0.00009%
Ad153_5T_1-index_40	129	0.00009%
Ad153_5T_1-index_3	124	0.00008%
Ad153_5T_1-index_97	115	0.00008%
TruSeq_Universal_Adapter	114	0.00008%
Ad153_5T_1-index_55	112	0.00007%
Ad153_5T_1-index_33	99	0.00007%
Ad153_5T_1-index_28	90	0.00006%
pcr_dimer	90	0.00006%
Ad153_5T_1-index_26	80	0.00005%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	66	0.00004%
TruSeq_Adapter_Index_15	65	0.00004%
Ad153_5T_1-index_45	60	0.00004%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	59	0.00004%
I7_Primer_Nextera_XT_Index_Kit_v2_N716	59	0.00004%
Ad153_5T_1-index_20	57	0.00004%
Ad153_5T_1-index_121	55	0.00004%
Ad153_5T_1-index_39	54	0.00004%
Ad153_5T_1-index_56	54	0.00004%
Ad153_5T_1-index_74	52	0.00003%
Ad153_5T_1-index_14	50	0.00003%
Ad153_5T_1-index_112	49	0.00003%
Ad153_5T_1-index_92	49	0.00003%
Barcode_PE_sequencing_primer	47	0.00003%
Ad153_5T_1-index_123	46	0.00003%
Ad153_5T_1-index_8	47	0.00003%
Ad153_5T_1-index_42	46	0.00003%
Ad153_5T_1-index_32	45	0.00003%
Ad153_5T_1-index_67	45	0.00003%
Ad153_5T_1-index_105	44	0.00003%
I7_Primer_Nextera_XT_Index_Kit_v2_N714	43	0.00003%
Ad153_5T_1-index_110	41	0.00003%
Ad153_5T_1-index_38	40	0.00003%
Ad153_5T_1-index_87	40	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	40	0.00003%
Ad153_5T_1-index_31	39	0.00003%
Ad153_5T_1-index_7	36	0.00002%
Ad153_5T_1-index_78	35	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N720	34	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	34	0.00002%
Ad153_5T_1-index_57	33	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	33	0.00002%
Ad153_5T_1-index_30	34	0.00002%
Ad153_5T_1-index_104	32	0.00002%
Ad153_5T_1-index_61	32	0.00002%
Ad153_5T_1-index_75	32	0.00002%
Ad153_5T_1-index_86	31	0.00002%
Ad153_Splint_oligo	31	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	31	0.00002%
Ad153_5T_1-index_34	30	0.00002%
Ad153_5T_1-index_71	30	0.00002%
Ad153_5T_1-index_96	30	0.00002%
