#File	../fastq/SRR23971569_1.fastq.gz	../fastq/SRR23971569_2.fastq.gz
#Total	198903118
#Matched	8751693	4.39998%
#Name	Reads	ReadsPct
Ad153Ω_Bottom_2	2600859	1.30760%
Barcode_SE_sequencing_primer	2710576	1.36276%
Ad153_5T_1-index_12	1287903	0.64750%
Ad153_5T_1-index_8	612227	0.30780%
Ad153_5T_1-index_11	485756	0.24422%
Ad153_5T_1-index_1	377300	0.18969%
Ad153_5T_1-index_10	150576	0.07570%
Ad153_5T_1-index_5	120774	0.06072%
Ad153_5T_1-index_7	65127	0.03274%
Ad153_5T_1-index_4	62163	0.03125%
Ad153_5T_1-index_6	55878	0.02809%
Barcode_PE_sequencing_primer	42702	0.02147%
Ad153_5T_1-index_32	28097	0.01413%
Read_1_sequencing_primer	35856	0.01803%
Ad153_Splint_oligo	31384	0.01578%
Ad153_5T_1-index_33	21130	0.01062%
Ad153_5T_1-index_2	8461	0.00425%
Ad153_5T_1-index_3	8422	0.00423%
Ad153_5T_1-index_29	5555	0.00279%
Ad153_5T_1-index_30	4057	0.00204%
Ad153_5T_1-index_31	3934	0.00198%
Ad153_5T_1-index_74	2304	0.00116%
Ad153_5T_1-index_101	1527	0.00077%
Ad153_5T_1-index_72	1449	0.00073%
Ad153_5T_1-index_20	1210	0.00061%
Ad153_5T_1-index_97	1076	0.00054%
Ad153_5T_1-index_92	1284	0.00065%
Ad153_5T_1-index_114	925	0.00047%
Ad153_5T_1-index_88	739	0.00037%
Ad153_5T_1-index_26	702	0.00035%
Ad153_5T_1-index_21	661	0.00033%
Ad153_5T_1-index_17	613	0.00031%
Ad153_5T_1-index_71	611	0.00031%
Ad153_5T_1-index_41	607	0.00031%
Ad153_5T_1-index_53	594	0.00030%
Ad153_5T_1-index_28	588	0.00030%
Ad153_5T_1-index_25	573	0.00029%
Ad153_5T_1-index_79	551	0.00028%
Ad153_5T_1-index_22	534	0.00027%
Ad153_5T_1-index_105	515	0.00026%
Ad153_5T_1-index_63	467	0.00023%
Ad153_5T_1-index_42	451	0.00023%
Ad153_5T_1-index_68	549	0.00028%
Ad153_5T_1-index_51	437	0.00022%
Ad153_5T_1-index_57	471	0.00024%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	370	0.00019%
Ad153_5T_1-index_52	374	0.00019%
Ad153_5T_1-index_73	328	0.00016%
Ad153_5T_1-index_27	326	0.00016%
Ad153_5T_1-index_55	318	0.00016%
Ad153_5T_1-index_40	314	0.00016%
Ad153_5T_1-index_91	312	0.00016%
Ad153_5T_1-index_13	303	0.00015%
Ad153_5T_1-index_39	300	0.00015%
Ad153_5T_1-index_43	282	0.00014%
