#File	../fastq/SRR23971567_1.fastq.gz	../fastq/SRR23971567_2.fastq.gz
#Total	234662376
#Matched	157689878	67.19862%
#Name	Reads	ReadsPct
Ad153_5T_1-index_11	74938881	31.93477%
Ad153Ω_Bottom_2	38495308	16.40455%
Barcode_SE_sequencing_primer	35489630	15.12370%
Ad153_5T_1-index_1	6280830	2.67654%
Ad153_5T_1-index_8	523074	0.22290%
Barcode_PE_sequencing_primer	389764	0.16610%
Read_1_sequencing_primer	453856	0.19341%
Ad153_Splint_oligo	276462	0.11781%
Ad153_5T_1-index_10	157581	0.06715%
Ad153_5T_1-index_2	145132	0.06185%
Ad153_5T_1-index_5	69203	0.02949%
Ad153_5T_1-index_6	68863	0.02935%
Ad153_5T_1-index_51	37055	0.01579%
Ad153_5T_1-index_55	33329	0.01420%
Ad153_5T_1-index_7	32513	0.01386%
Ad153_5T_1-index_33	31372	0.01337%
Ad153_5T_1-index_4	29964	0.01277%
Ad153_5T_1-index_3	33638	0.01433%
Ad153_5T_1-index_97	22092	0.00941%
Ad153_5T_1-index_32	16484	0.00702%
Ad153_5T_1-index_116	16392	0.00699%
Ad153_5T_1-index_73	15566	0.00663%
Ad153_5T_1-index_86	13151	0.00560%
Ad153_5T_1-index_12	10755	0.00458%
Ad153_5T_1-index_26	8955	0.00382%
Ad153_5T_1-index_28	7301	0.00311%
Ad153_5T_1-index_30	7073	0.00301%
Ad153_5T_1-index_46	6453	0.00275%
Ad153_5T_1-index_112	4358	0.00186%
Ad153_5T_1-index_23	4152	0.00177%
Ad153_5T_1-index_35	4142	0.00177%
Ad153_5T_1-index_36	3657	0.00156%
Ad153_5T_1-index_29	3444	0.00147%
Ad153_5T_1-index_18	3522	0.00150%
Ad153_5T_1-index_40	3315	0.00141%
Ad153_5T_1-index_31	2467	0.00105%
Ad153_5T_1-index_41	2297	0.00098%
Ad153_5T_1-index_68	2219	0.00095%
Ad153_5T_1-index_65	1780	0.00076%
Ad153_5T_1-index_91	1836	0.00078%
Ad153_5T_1-index_72	1638	0.00070%
Ad153_5T_1-index_94	1434	0.00061%
Ad153_5T_1-index_107	1435	0.00061%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	1364	0.00058%
Ad153_5T_1-index_101	1336	0.00057%
Ad153_5T_1-index_88	1327	0.00057%
Ad153_5T_1-index_92	1570	0.00067%
Ad153_5T_1-index_17	1282	0.00055%
Ad153_5T_1-index_44	1105	0.00047%
Ad153_5T_1-index_74	1011	0.00043%
Ad153_5T_1-index_42	956	0.00041%
Ad153_5T_1-index_21	786	0.00033%
Ad153_5T_1-index_93	717	0.00031%
Ad153_5T_1-index_53	696	0.00030%
Ad153_5T_1-index_22	727	0.00031%
Ad153_5T_1-index_27	725	0.00031%
Ad153_5T_1-index_15	661	0.00028%
TruSeq_Universal_Adapter	691	0.00029%
Ad153_5T_1-index_121	564	0.00024%
Ad153_5T_1-index_104	565	0.00024%
Ad153_5T_1-index_102	529	0.00023%
Ad153_5T_1-index_108	503	0.00021%
Ad153_5T_1-index_19	486	0.00021%
Ad153_5T_1-index_16	485	0.00021%
Ad153_5T_1-index_128	555	0.00024%
Ad153_5T_1-index_39	449	0.00019%
Ad153_5T_1-index_61	487	0.00021%
Ad153_5T_1-index_25	428	0.00018%
Ad153_5T_1-index_96	426	0.00018%
Ad153_5T_1-index_49	390	0.00017%
Ad153_5T_1-index_13	400	0.00017%
Ad153_5T_1-index_59	372	0.00016%
Reverse_adapter	472	0.00020%
Ad153_5T_1-index_126	362	0.00015%
Ad153_5T_1-index_71	357	0.00015%
Ad153_5T_1-index_20	341	0.00015%
Ad153_5T_1-index_14	342	0.00015%
Ad153_5T_1-index_64	319	0.00014%
Ad153_5T_1-index_83	305	0.00013%
Ad153_5T_1-index_123	313	0.00013%
Ad153_5T_1-index_57	325	0.00014%
Ad153_5T_1-index_103	288	0.00012%
Ad153_5T_1-index_63	288	0.00012%
Ad153_5T_1-index_119	289	0.00012%
Ad153_5T_1-index_95	287	0.00012%
Ad153_5T_1-index_58	286	0.00012%
Ad153_5T_1-index_75	270	0.00012%
Ad153_5T_1-index_9	265	0.00011%
Ad153_5T_1-index_84	265	0.00011%
pcr_dimer	262	0.00011%
Ad153_5T_1-index_78	267	0.00011%
Ad153_5T_1-index_24	256	0.00011%
Ad153_5T_1-index_105	255	0.00011%
Ad153_5T_1-index_56	238	0.00010%
Ad153_5T_1-index_67	220	0.00009%
Ad153_5T_1-index_60	215	0.00009%
Ad153_5T_1-index_52	203	0.00009%
Ad153_5T_1-index_113	192	0.00008%
Ad153_5T_1-index_48	186	0.00008%
Ad153_5T_1-index_66	184	0.00008%
Ad153_5T_1-index_76	186	0.00008%
Ad153_5T_1-index_79	172	0.00007%
Ad153_5T_1-index_114	159	0.00007%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	147	0.00006%
Ad153_5T_1-index_47	148	0.00006%
Ad153_5T_1-index_34	147	0.00006%
PCR_Primers	166	0.00007%
Ad153_5T_1-index_89	137	0.00006%
Ad153_5T_1-index_117	136	0.00006%
Ad153_5T_1-index_43	138	0.00006%
Ad153_5T_1-index_77	130	0.00006%
Ad153_5T_1-index_62	133	0.00006%
Ad153_5T_1-index_85	127	0.00005%
Ad153_5T_1-index_45	127	0.00005%
Ad153_5T_1-index_87	117	0.00005%
Stop_Oligo_(STP)_8	113	0.00005%
Ad153_5T_1-index_80	112	0.00005%
Ad153_5T_1-index_100	111	0.00005%
Ad153_5T_1-index_106	109	0.00005%
RNA_PCR_Primer_Index_18_(RPI18)	108	0.00005%
Ad153_5T_1-index_99	107	0.00005%
RNA_PCR_Primer_Index_43_(RPI43)	105	0.00004%
Ad153_5T_1-index_38	103	0.00004%
Ad153_5T_1-index_115	98	0.00004%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	95	0.00004%
Ad153_5T_1-index_109	92	0.00004%
Ad153_5T_1-index_122	90	0.00004%
Ad153_5T_1-index_50	89	0.00004%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	86	0.00004%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	90	0.00004%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	85	0.00004%
RNA_PCR_Primer_Index_34_(RPI34)	81	0.00003%
Ad153_5T_1-index_70	80	0.00003%
Ad153_5T_1-index_118	82	0.00003%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	76	0.00003%
Ad153_5T_1-index_90	77	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]501	75	0.00003%
Ad153_5T_1-index_110	74	0.00003%
TruSeq_Adapter_Index_13	74	0.00003%
Ad153_5T_1-index_125	71	0.00003%
TruSeq_Adapter_Index_16	71	0.00003%
TruSeq_Adapter_Index_3	70	0.00003%
I5_Nextera_Transposase_1	71	0.00003%
Ad153_5T_1-index_82	74	0.00003%
RNA_PCR_Primer_Index_28_(RPI28)	68	0.00003%
TruSeq_Adapter_Index_4	70	0.00003%
TruSeq_Adapter_Index_27	67	0.00003%
RNA_PCR_Primer_Index_15_(RPI15)	66	0.00003%
