#File	../fastq/SRR23971505_1.fastq.gz	../fastq/SRR23971505_2.fastq.gz
#Total	312835374
#Matched	18443174	5.89549%
#Name	Reads	ReadsPct
Ad153_5T_1-index_6	4030513	1.28838%
Ad153Ω_Bottom_2	5490238	1.75499%
Barcode_SE_sequencing_primer	5281009	1.68811%
Ad153_5T_1-index_22	1881282	0.60136%
Ad153_5T_1-index_1	868851	0.27773%
Ad153_5T_1-index_10	224539	0.07178%
Ad153_5T_1-index_11	172065	0.05500%
Ad153_5T_1-index_3	90703	0.02899%
Ad153_5T_1-index_4	83301	0.02663%
Ad153_5T_1-index_2	63219	0.02021%
Ad153_5T_1-index_25	43186	0.01380%
Ad153_5T_1-index_8	26290	0.00840%
Barcode_PE_sequencing_primer	26790	0.00856%
Read_1_sequencing_primer	36455	0.01165%
Ad153_5T_1-index_7	22435	0.00717%
Ad153_Splint_oligo	26407	0.00844%
Ad153_5T_1-index_12	7480	0.00239%
Ad153_5T_1-index_5	7244	0.00232%
Ad153_5T_1-index_24	5573	0.00178%
Ad153_5T_1-index_20	3377	0.00108%
Ad153_5T_1-index_31	2920	0.00093%
Ad153_5T_1-index_114	2675	0.00086%
Ad153_5T_1-index_33	3709	0.00119%
Ad153_5T_1-index_71	2182	0.00070%
Ad153_5T_1-index_18	1631	0.00052%
Ad153_5T_1-index_60	1447	0.00046%
Ad153_5T_1-index_32	1437	0.00046%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	1410	0.00045%
Ad153_5T_1-index_99	1135	0.00036%
Ad153_5T_1-index_62	1006	0.00032%
Ad153_5T_1-index_118	1190	0.00038%
Ad153_5T_1-index_80	891	0.00028%
Ad153_5T_1-index_115	793	0.00025%
Ad153_5T_1-index_41	753	0.00024%
Ad153_5T_1-index_14	717	0.00023%
Ad153_5T_1-index_44	721	0.00023%
Ad153_5T_1-index_21	647	0.00021%
Ad153_5T_1-index_40	668	0.00021%
Ad153_5T_1-index_105	616	0.00020%
Ad153_5T_1-index_104	613	0.00020%
RNA_PCR_Primer_Index_13_(RPI13)	580	0.00019%
Ad153_5T_1-index_106	563	0.00018%
Ad153_5T_1-index_98	567	0.00018%
RNA_PCR_Primer_Index_25_(RPI25)	550	0.00018%
Ad153_5T_1-index_56	524	0.00017%
Ad153_5T_1-index_15	520	0.00017%
Ad153_5T_1-index_55	702	0.00022%
Ad153_5T_1-index_16	504	0.00016%
Ad153_5T_1-index_97	470	0.00015%
Ad153_5T_1-index_86	553	0.00018%
Ad153_5T_1-index_64	413	0.00013%
Ad153_5T_1-index_39	407	0.00013%
Ad153_5T_1-index_103	413	0.00013%
Ad153_5T_1-index_17	374	0.00012%
Ad153_5T_1-index_59	362	0.00012%
Ad153_5T_1-index_68	396	0.00013%
Ad153_5T_1-index_94	340	0.00011%
Ad153_5T_1-index_123	341	0.00011%
Ad153_5T_1-index_51	337	0.00011%
Ad153_5T_1-index_72	342	0.00011%
Ad153_5T_1-index_9	323	0.00010%
TruSeq_Universal_Adapter	329	0.00011%
Ad153_5T_1-index_78	322	0.00010%
Ad153_5T_1-index_23	318	0.00010%
Ad153_5T_1-index_29	314	0.00010%
Ad153_5T_1-index_67	306	0.00010%
Ad153_5T_1-index_26	299	0.00010%
Ad153_5T_1-index_70	292	0.00009%
Ad153_5T_1-index_74	293	0.00009%
Ad153_5T_1-index_91	289	0.00009%
Ad153_5T_1-index_27	301	0.00010%
Ad153_5T_1-index_95	278	0.00009%
Ad153_5T_1-index_61	272	0.00009%
Ad153_5T_1-index_36	271	0.00009%
Ad153_5T_1-index_19	293	0.00009%
Ad153_5T_1-index_79	274	0.00009%
Ad153_5T_1-index_52	261	0.00008%
Ad153_5T_1-index_34	259	0.00008%
Ad153_5T_1-index_45	245	0.00008%
Ad153_5T_1-index_69	241	0.00008%
Ad153_5T_1-index_96	244	0.00008%
Ad153_5T_1-index_87	234	0.00007%
Ad153_5T_1-index_50	226	0.00007%
Ad153_5T_1-index_65	229	0.00007%
Ad153_5T_1-index_101	227	0.00007%
Ad153_5T_1-index_92	222	0.00007%
Ad153_5T_1-index_73	211	0.00007%
Ad153_5T_1-index_49	208	0.00007%
Ad153_5T_1-index_57	191	0.00006%
PhiX_read2_adapter	189	0.00006%
Ad153_5T_1-index_108	192	0.00006%
Ad153_5T_1-index_48	186	0.00006%
Ad153_5T_1-index_46	182	0.00006%
Ad153_5T_1-index_28	178	0.00006%
Ad153_5T_1-index_121	173	0.00006%
Ad153_5T_1-index_127	170	0.00005%
Ad153_5T_1-index_47	169	0.00005%
Ad153_5T_1-index_88	169	0.00005%
Ad153_5T_1-index_35	160	0.00005%
Ad153_5T_1-index_30	159	0.00005%
Ad153_5T_1-index_38	173	0.00006%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	157	0.00005%
Ad153_5T_1-index_113	157	0.00005%
TruSeq_Adapter_Index_27	154	0.00005%
Ad153_5T_1-index_63	158	0.00005%
Ad153_5T_1-index_75	149	0.00005%
Ad153_5T_1-index_109	142	0.00005%
Ad153_5T_1-index_58	139	0.00004%
Ad153_5T_1-index_117	139	0.00004%
Ad153_5T_1-index_120	135	0.00004%
Ad153_5T_1-index_102	134	0.00004%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	129	0.00004%
Ad153_5T_1-index_84	128	0.00004%
Ad153_5T_1-index_83	125	0.00004%
Ad153_5T_1-index_42	124	0.00004%
Ad153_5T_1-index_43	115	0.00004%
Ad153_5T_1-index_122	113	0.00004%
Ad153_5T_1-index_110	112	0.00004%
RNA_PCR_Primer_Index_45_(RPI45)	109	0.00003%
Ad153_5T_1-index_81	103	0.00003%
Ad153_5T_1-index_111	100	0.00003%
Ad153_5T_1-index_116	90	0.00003%
Ad153_5T_1-index_37	83	0.00003%
TruSeq_Adapter_Index_25	76	0.00002%
Ad153_5T_1-index_125	75	0.00002%
Ad153_5T_1-index_128	80	0.00003%
Ad153_5T_1-index_76	71	0.00002%
Ad153_5T_1-index_53	70	0.00002%
Ad153_5T_1-index_90	81	0.00003%
Ad153_5T_1-index_13	68	0.00002%
Stop_Oligo_(STP)_8	68	0.00002%
RNA_PCR_Primer_Index_43_(RPI43)	65	0.00002%
RNA_PCR_Primer_Index_37_(RPI37)	65	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	64	0.00002%
RNA_PCR_Primer_Index_35_(RPI35)	61	0.00002%
Ad153_5T_1-index_66	58	0.00002%
TruSeq_Adapter_Index_13	57	0.00002%
Ad153_5T_1-index_85	56	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	54	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	54	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	49	0.00002%
TruSeq_Adapter_Index_6	47	0.00002%
RNA_PCR_Primer_Index_44_(RPI44)	46	0.00001%
Ad153_5T_1-index_126	45	0.00001%
TruSeq_Adapter_Index_10	45	0.00001%
Reverse_adapter	45	0.00001%
Ad153_5T_1-index_93	43	0.00001%
Ad153_5T_1-index_100	44	0.00001%
Ad153_5T_1-index_119	42	0.00001%
Ad153_5T_1-index_112	41	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S518	39	0.00001%
RNA_PCR_Primer_Index_28_(RPI28)	38	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N718	35	0.00001%
Ad153_5T_1-index_54	35	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	33	0.00001%
TruSeq_Adapter_Index_22	33	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N723	32	0.00001%
RNA_PCR_Primer_Index_30_(RPI30)	32	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]505	31	0.00001%
RNA_PCR_Primer_Index_24_(RPI24)	31	0.00001%
RNA_PCR_Primer_Index_29_(RPI29)	31	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	31	0.00001%
Ad153_5T_1-index_107	33	0.00001%
RNA_PCR_Primer_Index_46_(RPI46)	30	0.00001%
Ad153_5T_1-index_77	29	0.00001%
TruSeq_Adapter_Index_4	27	0.00001%
pcr_dimer	27	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]507	26	0.00001%
Ad153_5T_1-index_82	28	0.00001%
Ad153_5T_1-index_124	24	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N726	22	0.00001%
RNA_PCR_Primer_Index_36_(RPI36)	22	0.00001%
TruSeq_Adapter_Index_9	21	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N728	20	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	20	0.00001%
TruSeq_Adapter_Index_12	20	0.00001%
PCR_Primers	21	0.00001%
TruSeq_Adapter_Index_18_7	19	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	19	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	18	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N721	18	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N712	18	0.00001%
TruSeq_Adapter_Index_11	18	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	17	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N716	17	0.00001%
RNA_PCR_Primer_Index_21_(RPI21)	17	0.00001%
Ad153_5T_1-index_89	17	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N714	16	0.00001%
RNA_PCR_Primer_Index_34_(RPI34)	16	0.00001%
TruSeq_Adapter_Index_7	16	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	15	0.00000%
I7_Adapter_Nextera_No_Barcode	15	0.00000%
PhiX_read1_adapter	15	0.00000%
RNA_PCR_Primer_Index_39_(RPI39)	15	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	14	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N701	14	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N709	14	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	13	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	13	0.00000%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	13	0.00000%
RNA_PCR_Primer_Index_41_(RPI41)	13	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N719	12	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N706	12	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N707	12	0.00000%
Illumina 3p RNA Adapter	12	0.00000%
TruSeq_Adapter_Index_3	12	0.00000%
RNA_PCR_Primer_Index_14_(RPI14)	11	0.00000%
RNA_PCR_Primer_Index_26_(RPI26)	11	0.00000%
RNA_PCR_Primer_Index_42_(RPI42)	11	0.00000%
TruSeq_Adapter_Index_15	11	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]501	10	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	10	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	10	0.00000%
RNA_Adapter_(RA5)_part_#_15013205	10	0.00000%
RNA_PCR_Primer_Index_31_(RPI31)	10	0.00000%
TruSeq_Adapter_Index_16	10	0.00000%
TruSeq_Adapter_Index_20	10	0.00000%
I7_Nextera_Transposase_1	12	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N715	10	0.00000%
I5_Nextera_Transposase_1	12	0.00000%
I5_Nextera_Transposase_2	9	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N722	9	0.00000%
RNA_PCR_Primer_Index_16_(RPI16)	9	0.00000%
RNA_PCR_Primer_Index_19_(RPI19)	9	0.00000%
TruSeq_Adapter_Index_14	9	0.00000%
TruSeq_Adapter_Index_21	9	0.00000%
RNA_PCR_Primer_Index_3_(RPI3)	8	0.00000%
TruSeq_Adapter_Index_5	8	0.00000%
I5_Adapter_Nextera	7	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N720	7	0.00000%
RNA_PCR_Primer_(RP1)_part_#_15013198	7	0.00000%
RNA_PCR_Primer_Index_32_(RPI32)	7	0.00000%
RNA_PCR_Primer_Index_40_(RPI40)	7	0.00000%
RNA_PCR_Primer_Index_17_(RPI17)	6	0.00000%
RNA_PCR_Primer_Index_38_(RPI38)	6	0.00000%
RNA_PCR_Primer_Index_47_(RPI47)	6	0.00000%
RNA_Adapter_(RA3)_part_#_15013207	6	0.00000%
RNA_PCR_Primer_Index_23_(RPI23)	6	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	6	0.00000%
I7_Nextera_Transposase_2	6	0.00000%
RNA_PCR_Primer_Index_48_(RPI48)	5	0.00000%
RNA_PCR_Primer_Index_4_(RPI4)	5	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S520	4	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N724	4	0.00000%
RNA_PCR_Primer_Index_20_(RPI20)	4	0.00000%
RNA_PCR_Primer_Index_22_(RPI22)	4	0.00000%
TruSeq_Adapter_Index_2	4	0.00000%
TruSeq_Adapter_Index_23	4	0.00000%
TruSeq_Adapter_Index_8	4	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N702	3	0.00000%
RNA_PCR_Primer_Index_9_(RPI9)	3	0.00000%
TruSeq_Adapter_Index_19	3	0.00000%
RNA_PCR_Primer_Index_15_(RPI15)	2	0.00000%
RNA_PCR_Primer_Index_27_(RPI27)	2	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S513	1	0.00000%
RNA_PCR_Primer_Index_33_(RPI33)	1	0.00000%
RNA_PCR_Primer_Index_5_(RPI5)	1	0.00000%
RNA_RT_Primer_(RTP)_part_#_15013981	1	0.00000%
