#File	../fastq/SRR23971450_1.fastq.gz
#Total	120407578
#Matched	1694466	1.40728%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	1616922	1.34287%
Ad153Ω_Bottom_2	25192	0.02092%
Ad153_5T_1-index_40	15358	0.01276%
Ad153_5T_1-index_4	13141	0.01091%
Barcode_SE_sequencing_primer	14841	0.01233%
Ad153_5T_1-index_10	5066	0.00421%
I7_Primer_Nextera_XT_Index_Kit_v2_N724	836	0.00069%
Ad153_5T_1-index_87	106	0.00009%
TruSeq_Universal_Adapter	95	0.00008%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	68	0.00006%
Ad153_5T_1-index_6	66	0.00005%
Ad153_5T_1-index_31	60	0.00005%
Ad153_5T_1-index_11	57	0.00005%
Ad153_5T_1-index_56	53	0.00004%
Ad153_5T_1-index_105	50	0.00004%
Ad153_5T_1-index_54	48	0.00004%
Ad153_5T_1-index_2	48	0.00004%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	45	0.00004%
Ad153_5T_1-index_73	44	0.00004%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	39	0.00003%
pcr_dimer	37	0.00003%
Ad153_5T_1-index_97	36	0.00003%
TruSeq_Adapter_Index_16	36	0.00003%
Ad153_5T_1-index_21	35	0.00003%
Ad153_5T_1-index_123	33	0.00003%
Ad153_5T_1-index_29	34	0.00003%
Ad153_5T_1-index_19	32	0.00003%
Ad153_5T_1-index_30	32	0.00003%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	32	0.00003%
Ad153_5T_1-index_33	30	0.00002%
Ad153_5T_1-index_67	30	0.00002%
Ad153_5T_1-index_127	28	0.00002%
Ad153_5T_1-index_39	27	0.00002%
Ad153_5T_1-index_50	27	0.00002%
Ad153_5T_1-index_61	26	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	26	0.00002%
Ad153_5T_1-index_3	25	0.00002%
Ad153_5T_1-index_116	24	0.00002%
Ad153_5T_1-index_48	24	0.00002%
Ad153_5T_1-index_92	24	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	24	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	24	0.00002%
Ad153_5T_1-index_16	22	0.00002%
Ad153_5T_1-index_20	22	0.00002%
Ad153_5T_1-index_122	20	0.00002%
Ad153_5T_1-index_128	20	0.00002%
Ad153_5T_1-index_51	20	0.00002%
Ad153_5T_1-index_8	20	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	20	0.00002%
TruSeq_Adapter_Index_15	20	0.00002%
Ad153_5T_1-index_104	19	0.00002%
Ad153_5T_1-index_26	19	0.00002%
Ad153_5T_1-index_38	19	0.00002%
Ad153_5T_1-index_45	19	0.00002%
Ad153_5T_1-index_7	19	0.00002%
Ad153_5T_1-index_98	19	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	19	0.00002%
Ad153_5T_1-index_108	18	0.00001%
Ad153_5T_1-index_121	18	0.00001%
Ad153_5T_1-index_75	18	0.00001%
Ad153_5T_1-index_77	18	0.00001%
Reverse_adapter	18	0.00001%
Ad153_5T_1-index_59	17	0.00001%
Ad153_5T_1-index_78	17	0.00001%
Ad153_5T_1-index_80	17	0.00001%
Ad153_5T_1-index_28	16	0.00001%
TruSeq_Adapter_Index_9	16	0.00001%
Ad153_5T_1-index_109	15	0.00001%
Ad153_5T_1-index_110	15	0.00001%
Ad153_5T_1-index_112	15	0.00001%
Ad153_5T_1-index_18	15	0.00001%
Ad153_5T_1-index_24	15	0.00001%
