Sample_Name	AP011213.1	JX534239.1	JX978723.1	KR816507.1	KR866125.1	KX641475.1	KX964606.1	LC541478.1	MF804538.1	MN400429.1	NC_001640.1	NC_001700.1	NC_001913.1	NC_001960.1	NC_002008.4	NC_002355.1	NC_003128.3	NC_003192.1	NC_003408.1	NC_003489.1	NC_004069.1	NC_004419.1	NC_004926.1	NC_005033.1	NC_005037.1	NC_005292.1	NC_006076.1	NC_006295.1	NC_006853.1	NC_006880.1	NC_006992.1	NC_007439.1	NC_007691.1	NC_007895.1	NC_008066.1	NC_008140.1	NC_008434.1	NC_008449.1	NC_008644.1	NC_009579.1	NC_009626.1	NC_009687.1	NC_009711.1	NC_010197.1	NC_010773.1	NC_011075.1	NC_011389.1	NC_011626.1	NC_011638.1	NC_011710.1	NC_012095.1	NC_012389.1	NC_012569.1	NC_012901.1	NC_012920.1	NC_013183.1	NC_013184.1	NC_013246.1	NC_013434.1	NC_013568.1	NC_013700.1	NC_013815.1	NC_013978.1	NC_014295.1	NC_014342.1	NC_014809.1	NC_014861.1	NC_014866.1	NC_015073.1	NC_015101.1	NC_015236.1	NC_015526.1	NC_015614.1	NC_015888.1	NC_015987.1	NC_016420.1	NC_016870.1	NC_016956.1	NC_018134.1	NC_018367.1	NC_018536.1	NC_018549.1	NC_020028.1	NC_020046.1	NC_020048.1	NC_020338.1	NC_020585.1	NC_020637.1	NC_020645.1	NC_021469.1	NC_021478.1	NC_021763.1	NC_022418.1	NC_022707.1	NC_022721.1	NC_022854.1	NC_023080.1	NC_023253.1	NC_023258.1	NC_023453.1	NC_023803.1	NC_023823.1	NC_023828.1	NC_023839.1	NC_024103.1	NC_024559.1	NC_024586.1	NC_024733.1	NC_024751.1	NC_024927.1	NC_024939.1	NC_025225.1	NC_025316.1	NC_025500.1	NC_025504.1	NC_025521.1	NC_025580.1	NC_025637.1	NC_025923.1	NC_026063.1	NC_026079.1	NC_026082.1	NC_026124.1	NC_026529.1	NC_026709.1	NC_026712.1	NC_027503.1	NC_027605.1	NC_027961.1	NC_028049.1	NC_028229.1	NC_028725.1	NC_029215.1	NC_029252.1	NC_029403.1	NC_029457.1	NC_029755.1	NC_029771.1	NC_030041.1	NC_030518.1	NC_030603.1	NC_030633.1	NC_030764.1	NC_031332.1	NC_031362.1	NC_031447.1	NC_034296.1	NC_035106.1	NC_035866.1	NC_035976.1	NC_036351.1	NC_036369.1	NC_036948.1	NC_038207.1	NC_038219.1	NC_039104.1	NC_039888.1	NC_041412.1	NC_041647.1	NC_042168.1	NC_046036.1	NC_046756.1	NC_047480.1	NC_048487.1	NC_048988.1	NC_048989.1	NC_048990.1	NC_049858.1	NC_051486.1	NC_053523.1	NC_056403.1	NC_056780.1	NC_059757.1	NC_060839.1	NC_061250.1	NC_061975.1	NC_062715.1	NC_062716.1	NC_065213.1	NC_066925.1	NC_067498.1	NC_068236.1	NC_069637.1	OM736804.1
SRR23971439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	59	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
SRR23971446	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SRR23971447	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971448	0	0	0	0	1	19	211	0	1	0	0	3	0	2	1	0	0	0	7	0	0	0	0	1	0	2	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1678	0	2	1	1	0	0	33097	413	0	35	0	0	0	4	0	9	0	0	0	0	0	0	0	319	0	161	0	2	0	0	1	1	0	0	171	0	0	0	1	0	3	0	0	0	12	113	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	245	5	4	13	0	0	0	21	0	0	0	0	0	0	0	6	0	38	0	0	1	0	0	0	0	0	2654	0	0	0	0	0	0	2	0	1	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	164	0	0	0	0	3	0	0	1	0	0	0	4	0	0
SRR23971449	0	0	0	45	0	18	229	0	0	2	5	2	207	4	782	0	0	3	1	0	82	0	21	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	40	2	0	4	2	6	0	0	0	15	0	0	0	0	0	11443	0	17	0	0	0	0	0	1	0	2	77	0	0	4	0	0	2	1	418	0	0	0	0	0	0	5	0	63	0	371	0	19020	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	12	13	0	2	3	0	0	0	1	0	0	0	1	0	0	341	0	0	0	288	7	0	0	0	4	0	10	0	0	1	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1276	0	0	0	0	7	0	0	12	0	16	1	0	2	0
SRR23971450	0	0	0	17	1	20	44	0	0	0	1	0	132	0	126	0	0	0	5	0	6	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	23	13	0	154	0	15	1	0	0	35	0	0	0	0	0	105	0	42	0	0	2	1	0	0	0	0	99	0	0	1	0	0	0	0	114	0	0	0	0	0	0	1	0	2	0	79	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	25	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	23	0	1	0	0	2	0
SRR23971451	0	0	0	8	5	9	58	0	0	0	0	1	202	0	205	0	0	0	0	0	23	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	12	7	0	0	0	135	0	0	0	0	0	22	0	126	0	0	0	0	0	0	0	0	631	1	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	192	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	46	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	239	0	0	0	0	2	0	0	1	0	0	0	23	0	0
SRR23971452	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971453	0	0	0	1	0	10	58	0	0	0	0	0	12	0	1925	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	18	0	0	0	0	0	20	0	4	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	13	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971454	0	0	0	4041	0	9	3	0	0	2	0	0	29	0	58	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	15	0	4	0	0	0	8	0	1	0	0	0	15	0	17	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	17	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	45	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	107	0	0	0	0	87	0
SRR23971455	0	0	0	0	0	0	0	0	0	0	0	14	0	71	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971456	0	0	0	0	0	1	36	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	1	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	1	0	0
SRR23971457	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	3	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971460	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971461	0	1	2	0	6	156	918	0	0	0	1	29	31	5	27	0	0	2	96	2	0	0	0	5	1	18	0	0	9	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	29	0	628	0	37	0	1	4198	168	2	1	0	0	1	15	0	39	0	0	0	0	0	0	1	15	8	0	0	2	0	0	1	1	0	0	58	0	0	0	0	1	32	1	0	3	0	59	0	0	0	1	0	0	1	0	0	0	0	0	5	0	1	0	0	0	0	7	0	2	0	0	0	0	64	2	0	0	0	0	0	0	7	0	349	0	0	3	0	1	0	0	1	1620	0	0	0	0	2	2	1	0	2	0	15	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	342	0	0	0	39	67	0	2	0	0	0	0	0	0	0
SRR23971462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971463	0	0	0	0	2	17	5	1	0	0	0	5	36	0	18	0	0	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	7	0	0	0	8	0	0	0	0	0	24	0	14	0	0	0	0	0	0	0	59	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	33	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	13	0	0	0	0	0	0	0	0	0	0
SRR23971464	0	0	0	2	3	27	121	2	0	0	0	0	168	0	48	0	1	1	0	0	88	0	0	2	0	0	1	0	0	0	0	0	3	0	0	0	15	0	0	0	0	0	0	0	0	0	6	0	443	1	10	0	0	2	22	0	0	0	0	0	169	0	88	0	0	0	0	13	0	0	41	419	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	3	25	0	49	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	128	1	0	0	1	0	0	7	0	0	0	2	0	0	0	0	0	3	0	0	0	0	4	0	0	0	15	0	0	0	0	0	0	153	3	0	3	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	127	0	0	0	1	0	0	0	5	0	0	0	0	0	0
SRR23971465	0	0	0	0	11	0	2	1	0	0	0	0	11	0	28	0	1	0	2	0	15	0	0	0	0	0	0	0	11	0	0	0	20	0	0	20	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	14	0	0	0	0	0	92	0	727	0	0	0	0	0	0	0	20	273	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	35	0	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971466	0	0	1	0	0	3	0	2	0	0	0	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	1	0	0	0	4	0	0	0	0	0	8	0	209	0	0	0	0	0	0	0	13	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	18	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	487	24	0	2	0	0	0	0
SRR23971467	0	0	0	0	0	26	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	16	0	0	0	2	0	0	0	0	0	2	0	19	0	0	0	0	0	0	0	4	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0
SRR23971468	0	0	0	5	0	16	24	4	0	2	1	0	208	1	40	0	1	0	8	0	7	0	0	1	2	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	6	2	0	56	2	27	0	0	2	72	0	0	2	0	0	177	0	121	0	0	0	0	0	0	0	58	770	1	19	3	0	0	0	29	0	0	0	0	0	0	0	4	4	22	0	280	0	1902	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	32	0	5	1	0	0	0	8	0	0	1	0	0	1	0	0	0	0	0	0	1	0	8	0	0	0	6	34	0	0	17	2	1	373	0	0	0	1	0	0	0	0	0	0	54	29	0	0	0	0	0	0	0	8	0	0	0	1345	0	0	0	4	0	0	775	1289	0	0	0	0	0	0
SRR23971469	0	0	0	0	1	58	1192	0	0	1	0	2	1	0	23	0	0	0	12	0	0	0	0	2	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	17	0	3	1	0	16	1704	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	24	5	0	0	0	0	0	12	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	1314	0	0	0	0	1	0	4	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRR23971470	0	0	0	0	0	64	30	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	13	0	1	0	0	0	38	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971471	0	0	0	0	5	5	72	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	15	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	230	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
